Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
SC,18/01/2023,DIESEL,VIBRA ENERGIA,6.48
SC,24/01/2023,GASOLINA,RAIZEN MIME,5.03
SC,18/01/2023,GASOLINA,STANG,4.85
SC,24/01/2023,DIESEL S10,RAIZEN MIME,6.61
SC,17/01/2023,DIESEL,IPIRANGA,6.37
SC,24/01/2023,DIESEL,BRANCA,6.31
SC,05/01/2023,GASOLINA ADITIVADA,DIBRAPE,5.07
SC,03/01/2023,DIESEL,RAIZEN MIME,6.72
SC,10/01/2023,GASOLINA,STANG,4.85
SC,17/01/2023,DIESEL S10,ALESAT,6.62
SC,19/01/2023,DIESEL,ALESAT,6.42
SC,19/01/2023,GASOLINA ADITIVADA,ALESAT,5.3
SC,26/01/2023,DIESEL S10,VIBRA ENERGIA,6.71
SC,23/01/2023,GASOLINA,POTENCIAL,4.97
SC,26/01/2023,DIESEL,WALENDOWSKY,6.52
SC,04/01/2023,GASOLINA,RODOIL,4.86
SC,18/01/2023,GASOLINA,RAIZEN,5.09
SC,18/01/2023,GASOLINA ADITIVADA,STANG,4.85
SC,16/01/2023,DIESEL S10,VIBRA ENERGIA,6.6
SC,24/01/2023,GNV,BRANCA,5.89
SC,05/01/2023,DIESEL,RAIZEN MIME,6.79
SC,20/01/2023,DIESEL,VIBRA ENERGIA,6.89
SC,20/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.27
SC,02/01/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.77
SC,19/01/2023,DIESEL,IPIRANGA,6.19
SC,17/01/2023,GASOLINA ADITIVADA,STANG,4.85
SC,16/01/2023,DIESEL S10,POTENCIAL,6.79
SC,23/01/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.25
SC,25/01/2023,GASOLINA,ALESAT,5.04
SC,24/01/2023,GASOLINA,BRANCA,5.04
SC,16/01/2023,GASOLINA ADITIVADA,STANG,5.09
SC,18/01/2023,ETANOL,RAIZEN MIME,4.89
SC,25/01/2023,GASOLINA,RAIZEN MIME,5.32
SC,26/01/2023,ETANOL,RAIZEN MIME,4.69
SC,02/01/2023,DIESEL,RAIZEN MIME,6.64
SC,09/01/2023,DIESEL,IDAZA,6.89
SC,17/01/2023,GASOLINA ADITIVADA,BRANCA,5.0
SC,26/01/2023,DIESEL S10,BRANCA,6.46
SC,25/01/2023,GNV,IPIRANGA,5.39
SC,05/01/2023,ETANOL,IPIRANGA,4.73
SC,10/01/2023,GASOLINA ADITIVADA,STANG,4.85
SC,23/01/2023,GASOLINA ADITIVADA,RAIZEN,5.27
SC,04/01/2023,ETANOL,RAIZEN,4.89
SC,16/01/2023,GASOLINA,RODOIL,5.03
SC,04/01/2023,DIESEL S10,IPIRANGA,6.5
SC,10/01/2023,GASOLINA,ALESAT,5.24
SC,19/01/2023,GNV,ALESAT,5.39
SC,26/01/2023,GASOLINA,RAIZEN,5.32
SC,03/01/2023,ETANOL,ALESAT,4.14
SC,09/01/2023,ETANOL,ALESAT,4.49
SC,24/01/2023,GASOLINA,ALESAT,5.05
SC,24/01/2023,GNV,VIBRA ENERGIA,5.39
SC,24/01/2023,DIESEL,RAIZEN MIME,6.34
SC,04/01/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.29
SC,03/01/2023,GASOLINA ADITIVADA,MAXSUL,4.85
SC,23/01/2023,DIESEL,IPIRANGA,6.42
