Bandeira,Data da Coleta,Produto,Valor de Venda
RODOIL,12/01/2023,GASOLINA ADITIVADA,5.07
RODOIL,24/01/2023,DIESEL,6.66
RODOIL,24/01/2023,GASOLINA,10.12
RODOIL,16/01/2023,ETANOL,4.89
RODOIL,04/01/2023,ETANOL,5.29
RODOIL,05/01/2023,DIESEL S10,6.19
RODOIL,16/01/2023,DIESEL,12.94
RODOIL,02/01/2023,DIESEL,6.66
RODOIL,15/02/2023,ETANOL,9.11
RODOIL,30/01/2023,ETANOL,4.09
RODOIL,07/02/2023,GASOLINA ADITIVADA,21.68
RODOIL,06/02/2023,DIESEL S10,31.64
RODOIL,13/02/2023,DIESEL S10,5.99
RODOIL,08/02/2023,GASOLINA ADITIVADA,26.01
RODOIL,13/02/2023,GASOLINA,4.86
RODOIL,07/02/2023,ETANOL,13.18
RODOIL,14/02/2023,DIESEL,17.49
RODOIL,21/02/2023,GASOLINA ADITIVADA,10.23
RODOIL,15/02/2023,DIESEL,11.83
RODOIL,06/02/2023,ETANOL,8.18
RODOIL,06/02/2023,GASOLINA,25.06
RODOIL,31/01/2023,DIESEL,5.99
RODOIL,30/01/2023,DIESEL,12.94
RODOIL,14/02/2023,GASOLINA,35.72
RODOIL,31/01/2023,ETANOL,13.77
RODOIL,14/02/2023,GASOLINA ADITIVADA,36.92
RODOIL,01/02/2023,GASOLINA ADITIVADA,5.19
RODOIL,08/02/2023,DIESEL,13.05
RODOIL,14/02/2023,ETANOL,12.18
RODOIL,14/02/2023,DIESEL S10,42.37
RODOIL,08/02/2023,ETANOL,4.99
RODOIL,15/02/2023,DIESEL S10,11.58
RODOIL,15/02/2023,GASOLINA,15.3
RODOIL,06/02/2023,GASOLINA ADITIVADA,25.81
RODOIL,31/01/2023,DIESEL S10,30.65
RODOIL,08/02/2023,DIESEL S10,25.52
RODOIL,01/02/2023,DIESEL,6.39
RODOIL,07/02/2023,GASOLINA,20.87
RODOIL,30/01/2023,GASOLINA ADITIVADA,21.55
RODOIL,23/02/2023,GASOLINA,5.06
RODOIL,30/01/2023,GASOLINA,21.1
RODOIL,31/01/2023,GASOLINA,29.81
RODOIL,08/02/2023,GASOLINA,25.71
RODOIL,15/02/2023,GASOLINA ADITIVADA,16.0
RODOIL,23/02/2023,DIESEL S10,5.79
RODOIL,21/02/2023,GASOLINA,14.97
RODOIL,31/01/2023,GASOLINA ADITIVADA,25.77
RODOIL,07/02/2023,DIESEL,12.23
RODOIL,30/01/2023,DIESEL S10,25.99
RODOIL,01/02/2023,GASOLINA,5.09
RODOIL,21/02/2023,ETANOL,11.46
RODOIL,23/02/2023,GASOLINA ADITIVADA,5.16
RODOIL,06/02/2023,DIESEL,18.84
RODOIL,07/02/2023,DIESEL S10,18.62
RODOIL,02/03/2023,DIESEL,5.49
RODOIL,15/03/2023,DIESEL S10,6.35
RODOIL,20/02/2023,GASOLINA,4.86
RODOIL,08/03/2023,DIESEL S10,5.99
RODOIL,07/03/2023,ETANOL,10.84
RODOIL,20/02/2023,DIESEL S10,5.99
RODOIL,07/03/2023,GASOLINA ADITIVADA,29.07
RODOIL,16/03/2023,GASOLINA ADITIVADA,5.69
RODOIL,16/03/2023,DIESEL S10,5.69
RODOIL,14/03/2023,DIESEL,17.49
RODOIL,02/03/2023,GASOLINA ADITIVADA,5.99
RODOIL,07/03/2023,DIESEL,12.01
RODOIL,07/03/2023,DIESEL S10,17.35
RODOIL,13/03/2023,DIESEL S10,18.15
RODOIL,28/02/2023,DIESEL S10,23.66
RODOIL,08/03/2023,GASOLINA,11.28
RODOIL,16/03/2023,GASOLINA,5.39
RODOIL,01/03/2023,ETANOL,6.57
RODOIL,28/02/2023,ETANOL,4.02
RODOIL,08/03/2023,ETANOL,4.94
RODOIL,16/03/2023,DIESEL,5.49
RODOIL,22/02/2023,DIESEL S10,17.27
RODOIL,01/03/2023,GASOLINA,10.78
RODOIL,21/02/2023,DIESEL S10,5.79
RODOIL,07/03/2023,GASOLINA,28.84
RODOIL,09/03/2023,DIESEL,12.28
RODOIL,15/03/2023,GASOLINA ADITIVADA,5.89
RODOIL,09/03/2023,GASOLINA,11.68
RODOIL,01/03/2023,GASOLINA ADITIVADA,5.94
RODOIL,02/03/2023,ETANOL,4.49
RODOIL,08/03/2023,GASOLINA ADITIVADA,6.19
RODOIL,28/02/2023,GASOLINA ADITIVADA,21.12
RODOIL,01/03/2023,DIESEL S10,18.87
RODOIL,13/03/2023,GASOLINA ADITIVADA,11.1
RODOIL,14/03/2023,GASOLINA,39.46
RODOIL,15/03/2023,DIESEL,6.26
