Bandeira,Data da Coleta,Produto,Valor de Venda
TOTALENERGIES,04/01/2023,DIESEL S10,5.99
TOTALENERGIES,16/01/2023,DIESEL S10,6.3
TOTALENERGIES,10/01/2023,DIESEL,6.25
TOTALENERGIES,16/01/2023,GASOLINA,15.12
TOTALENERGIES,05/01/2023,DIESEL,6.25
TOTALENERGIES,10/01/2023,GASOLINA ADITIVADA,5.17
TOTALENERGIES,14/02/2023,GASOLINA ADITIVADA,5.19
TOTALENERGIES,31/01/2023,GASOLINA,10.32
TOTALENERGIES,15/02/2023,GNV,4.26
TOTALENERGIES,21/02/2023,ETANOL,3.39
TOTALENERGIES,22/02/2023,ETANOL,16.27
TOTALENERGIES,01/02/2023,GASOLINA,4.98
TOTALENERGIES,07/02/2023,ETANOL,3.59
TOTALENERGIES,30/01/2023,GASOLINA ADITIVADA,4.89
TOTALENERGIES,22/02/2023,GNV,4.26
TOTALENERGIES,22/02/2023,GASOLINA,20.4
TOTALENERGIES,14/02/2023,DIESEL S10,12.77
TOTALENERGIES,15/02/2023,DIESEL S10,11.91
TOTALENERGIES,30/01/2023,ETANOL,7.38
TOTALENERGIES,13/02/2023,GASOLINA ADITIVADA,4.89
TOTALENERGIES,31/01/2023,DIESEL S10,12.29
TOTALENERGIES,06/02/2023,ETANOL,10.76
TOTALENERGIES,14/02/2023,GASOLINA,10.24
TOTALENERGIES,08/02/2023,DIESEL S10,6.19
TOTALENERGIES,06/02/2023,DIESEL,6.15
TOTALENERGIES,14/02/2023,ETANOL,7.77
TOTALENERGIES,30/01/2023,DIESEL S10,6.19
TOTALENERGIES,06/02/2023,DIESEL S10,12.59
TOTALENERGIES,06/02/2023,GASOLINA ADITIVADA,9.98
TOTALENERGIES,08/02/2023,GASOLINA,5.18
TOTALENERGIES,20/02/2023,ETANOL,3.39
TOTALENERGIES,08/02/2023,ETANOL,4.08
TOTALENERGIES,15/02/2023,GASOLINA ADITIVADA,5.06
TOTALENERGIES,01/02/2023,DIESEL S10,6.09
TOTALENERGIES,21/02/2023,GASOLINA ADITIVADA,5.09
TOTALENERGIES,01/02/2023,ETANOL,4.49
TOTALENERGIES,07/02/2023,GASOLINA ADITIVADA,5.07
TOTALENERGIES,21/02/2023,GASOLINA,4.99
TOTALENERGIES,20/02/2023,GASOLINA,4.79
TOTALENERGIES,21/02/2023,DIESEL S10,5.99
TOTALENERGIES,06/02/2023,GASOLINA,14.98
TOTALENERGIES,22/02/2023,DIESEL S10,23.99
TOTALENERGIES,22/02/2023,GASOLINA ADITIVADA,10.27
TOTALENERGIES,14/02/2023,DIESEL,12.63
TOTALENERGIES,31/01/2023,ETANOL,7.47
TOTALENERGIES,07/02/2023,GASOLINA,4.97
TOTALENERGIES,15/02/2023,GASOLINA,10.18
TOTALENERGIES,15/02/2023,ETANOL,8.6
TOTALENERGIES,30/01/2023,GASOLINA,9.98
TOTALENERGIES,31/01/2023,DIESEL,6.15
TOTALENERGIES,01/02/2023,GNV,4.26
TOTALENERGIES,13/02/2023,ETANOL,3.39
TOTALENERGIES,20/02/2023,GASOLINA ADITIVADA,4.89
TOTALENERGIES,01/02/2023,GASOLINA ADITIVADA,5.0
TOTALENERGIES,07/02/2023,DIESEL S10,6.09
TOTALENERGIES,13/02/2023,GASOLINA,4.79
TOTALENERGIES,31/01/2023,GASOLINA ADITIVADA,5.07
TOTALENERGIES,13/03/2023,GASOLINA,4.99
TOTALENERGIES,16/03/2023,DIESEL S10,17.33
TOTALENERGIES,06/03/2023,DIESEL S10,5.89
TOTALENERGIES,06/03/2023,GASOLINA,10.68
TOTALENERGIES,03/03/2023,GASOLINA,5.39
TOTALENERGIES,09/03/2023,GASOLINA,10.88
TOTALENERGIES,28/02/2023,ETANOL,15.35
TOTALENERGIES,06/03/2023,GASOLINA ADITIVADA,11.28
TOTALENERGIES,27/02/2023,GASOLINA,4.79
TOTALENERGIES,15/03/2023,DIESEL,6.08
TOTALENERGIES,15/03/2023,GASOLINA,16.57
TOTALENERGIES,16/03/2023,GNV,4.26
TOTALENERGIES,01/03/2023,DIESEL S10,5.59
TOTALENERGIES,15/03/2023,GASOLINA ADITIVADA,5.69
TOTALENERGIES,07/03/2023,ETANOL,3.99
TOTALENERGIES,03/03/2023,GASOLINA ADITIVADA,5.49
TOTALENERGIES,07/03/2023,DIESEL S10,6.18
TOTALENERGIES,16/03/2023,DIESEL,6.09
TOTALENERGIES,13/03/2023,ETANOL,3.59
TOTALENERGIES,15/03/2023,DIESEL S10,11.97
TOTALENERGIES,07/03/2023,GASOLINA,5.55
TOTALENERGIES,13/03/2023,GASOLINA ADITIVADA,5.29
TOTALENERGIES,23/02/2023,DIESEL S10,5.67
TOTALENERGIES,16/03/2023,GASOLINA,16.35
TOTALENERGIES,27/02/2023,ETANOL,3.49
TOTALENERGIES,09/03/2023,GASOLINA ADITIVADA,11.03
TOTALENERGIES,28/02/2023,DIESEL S10,23.84
TOTALENERGIES,01/03/2023,ETANOL,4.29
TOTALENERGIES,08/03/2023,GASOLINA,5.59
TOTALENERGIES,09/03/2023,ETANOL,8.18
TOTALENERGIES,27/02/2023,GASOLINA ADITIVADA,4.89
TOTALENERGIES,01/03/2023,GNV,4.26
TOTALENERGIES,01/03/2023,GASOLINA ADITIVADA,5.14
TOTALENERGIES,15/03/2023,ETANOL,11.93
TOTALENERGIES,23/02/2023,ETANOL,3.59
TOTALENERGIES,08/03/2023,DIESEL S10,5.79
TOTALENERGIES,16/03/2023,GASOLINA ADITIVADA,16.6
TOTALENERGIES,28/02/2023,DIESEL,12.24
TOTALENERGIES,23/02/2023,GASOLINA ADITIVADA,5.07
TOTALENERGIES,23/02/2023,GASOLINA,4.97
TOTALENERGIES,09/03/2023,GNV,4.26
TOTALENERGIES,09/03/2023,DIESEL S10,5.69
TOTALENERGIES,03/03/2023,DIESEL S10,5.89
TOTALENERGIES,06/03/2023,ETANOL,7.18
TOTALENERGIES,01/03/2023,GASOLINA,5.07
TOTALENERGIES,03/03/2023,ETANOL,4.39
TOTALENERGIES,22/02/2023,DIESEL,12.34
TOTALENERGIES,07/03/2023,DIESEL,6.08
TOTALENERGIES,28/02/2023,GASOLINA ADITIVADA,10.26
TOTALENERGIES,08/03/2023,ETANOL,4.19
TOTALENERGIES,28/02/2023,GASOLINA,20.36
TOTALENERGIES,16/03/2023,ETANOL,12.07
TOTALENERGIES,29/03/2023,GASOLINA ADITIVADA,5.57
TOTALENERGIES,22/03/2023,ETANOL,8.18
TOTALENERGIES,23/03/2023,DIESEL,6.09
TOTALENERGIES,30/03/2023,DIESEL S10,11.78
TOTALENERGIES,05/04/2023,GASOLINA,11.08
TOTALENERGIES,04/04/2023,GASOLINA,10.81
TOTALENERGIES,27/03/2023,GASOLINA,4.99
TOTALENERGIES,21/03/2023,GASOLINA ADITIVADA,5.45
