Regiao - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
NE,01/02/2023,GASOLINA,SETTA DISTRIBUIDORA,5.09
NE,09/02/2023,GASOLINA,RAIZEN,5.54
NE,23/02/2023,DIESEL,ALESAT,6.15
NE,21/02/2023,ETANOL,ALESAT,4.35
NE,24/01/2023,ETANOL,TDC DISTRIBUIDORA,3.99
NE,09/02/2023,GNV,IPIRANGA,4.32
NE,14/02/2023,GASOLINA ADITIVADA,RAIZEN,5.6
NE,15/02/2023,DIESEL S10,LARCO,5.7
NE,02/02/2023,DIESEL S10,BRANCA,6.64
NE,31/01/2023,ETANOL,PETROBAHIA,4.78
NE,08/02/2023,ETANOL,RAIZEN,4.3
NE,07/02/2023,DIESEL S10,ALESAT,6.5
NE,07/02/2023,DIESEL S10,VIBRA ENERGIA,6.45
NE,09/02/2023,DIESEL,BRANCA,6.23
NE,06/02/2023,DIESEL S10,RAIZEN,6.57
NE,02/02/2023,DIESEL,ALESAT,6.44
NE,14/02/2023,ETANOL,VIBRA ENERGIA,4.18
NE,13/02/2023,ETANOL,VIBRA ENERGIA,4.3
NE,13/02/2023,DIESEL S10,ALESAT,6.3
NE,23/02/2023,GASOLINA,DISLUB,5.42
NE,26/01/2023,GASOLINA ADITIVADA,ALESAT,5.58
NE,20/02/2023,DIESEL,IPIRANGA,6.0
NE,30/01/2023,ETANOL,DISLUB,4.27
NE,02/02/2023,GASOLINA,SP,5.62
NE,06/02/2023,ETANOL,VIBRA ENERGIA,4.25
NE,09/02/2023,ETANOL,SP,4.34
NE,14/02/2023,GASOLINA ADITIVADA,BRANCA,5.23
NE,22/02/2023,ETANOL,BRANCA,4.3
NE,01/02/2023,GASOLINA,IPIRANGA,5.45
NE,31/01/2023,GASOLINA,LARCO,5.54
NE,07/02/2023,GNV,DISLUB,3.65
NE,16/02/2023,DIESEL S10,VIBRA ENERGIA,5.91
NE,13/02/2023,ETANOL,FAN,4.29
NE,14/02/2023,ETANOL,SP,4.69
NE,02/02/2023,GASOLINA ADITIVADA,SABBÁ,5.39
NE,01/02/2023,DIESEL S10,SP,6.53
NE,06/02/2023,DIESEL,ALESAT,6.82
NE,15/02/2023,DIESEL S10,BRANCA,6.12
NE,31/01/2023,DIESEL,RAIZEN,6.62
NE,01/02/2023,GASOLINA,SP,5.46
NE,08/02/2023,DIESEL,VIBRA ENERGIA,6.28
NE,06/02/2023,ETANOL,ALESAT,4.21
NE,08/02/2023,ETANOL,LARCO,4.23
NE,15/02/2023,GNV,TDC DISTRIBUIDORA,3.65
NE,20/02/2023,DIESEL,VIBRA ENERGIA,6.35
NE,21/02/2023,ETANOL,VIBRA ENERGIA,4.09
NE,21/02/2023,ETANOL,FAN,4.09
NE,01/02/2023,ETANOL,PETROBAHIA,4.19
NE,08/02/2023,DIESEL S10,VIBRA ENERGIA,6.42
NE,14/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.33
NE,15/02/2023,DIESEL S10,IPIRANGA,6.19
NE,14/02/2023,DIESEL S10,TEMAPE,6.34
NE,21/02/2023,DIESEL,BRANCA,5.86
NE,03/02/2023,GASOLINA ADITIVADA,ALESAT,5.49
NE,30/01/2023,ETANOL,IPIRANGA,4.31
NE,01/02/2023,DIESEL S10,VIBRA ENERGIA,6.68
NE,31/01/2023,GNV,BRANCA,4.71
NE,07/02/2023,GASOLINA,VIBRA ENERGIA,5.26
NE,07/02/2023,GNV,BRANCA,3.65
NE,09/02/2023,DIESEL S10,RAIZEN,6.35
NE,16/02/2023,ETANOL,VIBRA ENERGIA,4.47
NE,15/02/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.09
NE,14/02/2023,DIESEL,FAN,6.02
NE,22/02/2023,ETANOL,RAIZEN,4.35
NE,06/02/2023,ETANOL,IPIRANGA,4.32
NE,06/02/2023,GASOLINA ADITIVADA,RAIZEN,5.65
NE,01/02/2023,GASOLINA ADITIVADA,RAIZEN,5.87
NE,31/01/2023,DIESEL,SABBÁ,6.5
NE,30/01/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.19
NE,09/02/2023,GASOLINA,ALESAT,5.31
NE,24/02/2023,GASOLINA,ALESAT,4.88
NE,31/01/2023,DIESEL,PETROBAHIA,6.38
NE,08/02/2023,GASOLINA ADITIVADA,FAN,5.58
NE,16/02/2023,ETANOL,RAIZEN,4.41
NE,23/02/2023,GNV,VIBRA ENERGIA,4.19
NE,30/01/2023,GASOLINA ADITIVADA,RAIZEN,5.67
NE,30/01/2023,DIESEL,IPIRANGA,6.51
NE,01/02/2023,ETANOL,SABBÁ,4.39
NE,14/02/2023,GASOLINA,ALESAT,5.26
NE,15/02/2023,GASOLINA,PETROX DISTRIBUIDORA,5.0
NE,15/02/2023,GNV,RAIZEN,4.48
NE,30/01/2023,ETANOL,TDC DISTRIBUIDORA,3.99
NE,08/02/2023,DIESEL S10,SABBÁ,6.26
NE,22/02/2023,GNV,IPIRANGA,4.64
NE,13/02/2023,DIESEL S10,IPIRANGA,6.34
NE,24/02/2023,GASOLINA,BRANCA,4.95
NE,06/02/2023,GASOLINA ADITIVADA,DISLUB,5.57
NE,08/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.34
NE,21/02/2023,GASOLINA ADITIVADA,DISLUB,5.1
NE,30/01/2023,GNV,ALESAT,4.22
NE,06/02/2023,DIESEL S10,BRANCA,6.36
NE,07/02/2023,DIESEL,ALESAT,6.49
NE,08/02/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.24
NE,15/02/2023,ETANOL,TDC DISTRIBUIDORA,3.98
NE,22/02/2023,ETANOL,ALESAT,4.28
NE,31/01/2023,ETANOL,RAIZEN,4.33
NE,13/02/2023,GASOLINA ADITIVADA,BRANCA,5.24
NE,13/02/2023,DIESEL,IPIRANGA,6.09
NE,24/02/2023,GNV,RAIZEN,4.13
NE,24/01/2023,GASOLINA,SABBÁ,4.57
NE,07/02/2023,ETANOL,VIBRA ENERGIA,4.28
NE,16/02/2023,ETANOL,IPIRANGA,4.36
NE,01/02/2023,ETANOL,SP,4.59
NE,21/02/2023,ETANOL,PETROX DISTRIBUIDORA,4.01
NE,31/01/2023,ETANOL,BRANCA,4.25
NE,01/02/2023,ETANOL,DISLUB,3.97
NE,06/02/2023,GNV,IPIRANGA,4.49
NE,08/02/2023,ETANOL,ALESAT,4.52
NE,20/02/2023,ETANOL,ALESAT,4.34
NE,08/02/2023,GASOLINA,SP,5.79
NE,22/02/2023,DIESEL,IPIRANGA,5.99
NE,20/02/2023,GNV,BRANCA,4.52
NE,20/02/2023,DIESEL,RAIZEN,6.29
NE,09/02/2023,DIESEL,VIBRA ENERGIA,6.34
NE,06/02/2023,DIESEL S10,SABBÁ,6.26
NE,14/02/2023,GASOLINA ADITIVADA,DISLUB,5.47
NE,15/02/2023,ETANOL,RAIZEN,4.35
NE,22/02/2023,DIESEL S10,BRANCA,6.12
NE,24/02/2023,ETANOL,BRANCA,4.38
NE,01/02/2023,DIESEL S10,SABBÁ,6.0
NE,07/02/2023,GASOLINA,TDC DISTRIBUIDORA,4.97
NE,22/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.4
NE,24/02/2023,DIESEL S10,ALESAT,6.09
NE,23/02/2023,ETANOL,TDC DISTRIBUIDORA,3.99
NE,02/02/2023,ETANOL,ALESAT,4.51
NE,31/01/2023,ETANOL,FEDERAL ENERGIA,3.89
NE,22/02/2023,ETANOL,VIBRA ENERGIA,4.33
NE,21/02/2023,DIESEL S10,RAIZEN,5.93
NE,09/02/2023,DIESEL,ALESAT,6.23
NE,08/02/2023,ETANOL,PETROX DISTRIBUIDORA,4.19
NE,10/02/2023,DIESEL S10,IPIRANGA,6.09
NE,15/02/2023,ETANOL,DISLUB,4.89
NE,24/02/2023,DIESEL S10,BRANCA,5.86
NE,01/02/2023,DIESEL,FAN,6.49
NE,01/02/2023,GASOLINA ADITIVADA,SP,5.23
NE,06/02/2023,ETANOL,BRANCA,4.27
NE,14/02/2023,DIESEL S10,SABBÁ,5.9
NE,20/02/2023,GNV,VIBRA ENERGIA,4.39
NE,02/02/2023,GASOLINA ADITIVADA,RAIZEN,5.87
NE,09/02/2023,DIESEL,RAIZEN,6.38
NE,01/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.63
NE,30/01/2023,DIESEL S10,SP,6.69
NE,07/02/2023,GASOLINA ADITIVADA,BRANCA,5.43
NE,08/02/2023,GASOLINA ADITIVADA,ALESAT,5.42
NE,20/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.38
NE,21/02/2023,ETANOL,BRANCA,4.07
NE,21/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.34
NE,31/01/2023,ETANOL,ALESAT,4.29
NE,08/02/2023,DIESEL,PETROBAHIA,5.79
NE,14/02/2023,ETANOL,IPIRANGA,4.32
NE,15/02/2023,GASOLINA,TDC DISTRIBUIDORA,4.99
NE,30/01/2023,DIESEL,RAIZEN,6.41
NE,09/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.51
NE,21/02/2023,GASOLINA ADITIVADA,FAN,5.49
NE,24/01/2023,GASOLINA,TDC DISTRIBUIDORA,4.69
NE,24/01/2023,GASOLINA ADITIVADA,SABBÁ,4.99
NE,08/02/2023,DIESEL S10,IPIRANGA,6.41
NE,13/02/2023,ETANOL,LARCO,4.14
NE,22/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.37
NE,20/02/2023,GASOLINA,BRANCA,5.19
NE,22/02/2023,DIESEL S10,TDC DISTRIBUIDORA,5.99
NE,31/01/2023,GASOLINA,RAIZEN,5.26
NE,06/02/2023,ETANOL,SABBÁ,4.4
NE,09/02/2023,ETANOL,SABBÁ,4.49
NE,16/02/2023,DIESEL,VIBRA ENERGIA,5.8
NE,16/02/2023,DIESEL S10,DISLUB,5.69
NE,15/02/2023,DIESEL S10,DISLUB,6.99
NE,08/02/2023,GASOLINA,VIBRA ENERGIA,5.25
NE,08/02/2023,GASOLINA,BRANCA,5.22
NE,15/02/2023,GASOLINA,SABBÁ,5.0
NE,14/02/2023,GASOLINA ADITIVADA,SP,5.17
NE,15/02/2023,GASOLINA,DISLUB,5.64
NE,06/02/2023,DIESEL S10,SP,6.69
NE,09/02/2023,DIESEL S10,SABBÁ,6.29
NE,13/02/2023,GASOLINA,VIBRA ENERGIA,5.27
NE,08/02/2023,ETANOL,SABBÁ,4.38
NE,23/02/2023,GASOLINA,VIBRA ENERGIA,5.24
NE,09/02/2023,GASOLINA ADITIVADA,SABBÁ,5.03
NE,31/01/2023,ETANOL,IPIRANGA,4.24
NE,15/02/2023,DIESEL,PETROBAHIA,5.49
NE,06/02/2023,GASOLINA,FAN,4.97
NE,14/02/2023,DIESEL,IPIRANGA,6.16
NE,01/02/2023,GASOLINA ADITIVADA,BRANCA,5.61
NE,09/02/2023,DIESEL S10,VIBRA ENERGIA,6.48
NE,10/02/2023,ETANOL,RAIZEN,4.3
NE,22/02/2023,ETANOL,IPIRANGA,4.35
NE,22/02/2023,GNV,RAIZEN,4.3
NE,31/01/2023,DIESEL,IPIRANGA,6.46
NE,09/02/2023,GNV,VIBRA ENERGIA,4.38
NE,24/02/2023,GASOLINA,VIBRA ENERGIA,5.53
NE,31/01/2023,DIESEL,VIBRA ENERGIA,6.4
NE,31/01/2023,DIESEL S10,TDC DISTRIBUIDORA,6.39
NE,03/02/2023,ETANOL,ALESAT,4.39
NE,08/02/2023,GASOLINA,DISLUB,5.33
NE,06/02/2023,DIESEL,RAIZEN,6.21
NE,01/02/2023,DIESEL,LARCO,6.27
NE,01/02/2023,GASOLINA ADITIVADA,TDC DISTRIBUIDORA,5.25
NE,03/02/2023,DIESEL,ALESAT,6.49
NE,07/02/2023,DIESEL,IPIRANGA,6.58
NE,15/02/2023,DIESEL,SABBÁ,5.95
NE,13/02/2023,GASOLINA,FAN,4.97
NE,13/02/2023,DIESEL,ALESAT,6.1
NE,06/02/2023,GNV,RAIZEN,4.44
NE,14/02/2023,GASOLINA,BRANCA,5.13
NE,15/02/2023,GASOLINA,IPIRANGA,5.15
NE,15/02/2023,DIESEL,DISLUB,6.99
NE,01/02/2023,GNV,VIBRA ENERGIA,4.42
NE,08/02/2023,DIESEL,RAIZEN,6.33
NE,06/02/2023,GNV,BRANCA,4.54
NE,06/02/2023,GASOLINA ADITIVADA,SP,5.69
NE,06/02/2023,DIESEL S10,FAN,6.37
NE,14/02/2023,DIESEL S10,VIBRA ENERGIA,6.21
NE,15/02/2023,GASOLINA ADITIVADA,DISLUB,5.74
NE,01/02/2023,DIESEL S10,LARCO,6.47
NE,08/02/2023,GASOLINA ADITIVADA,LARCO,5.23
NE,07/02/2023,DIESEL S10,TDC DISTRIBUIDORA,5.97
NE,22/02/2023,GASOLINA,BRANCA,5.19
NE,20/02/2023,GASOLINA,FEDERAL ENERGIA,4.75
NE,23/02/2023,ETANOL,DISLUB,4.54
NE,02/02/2023,GASOLINA,VIBRA ENERGIA,5.56
NE,02/02/2023,GASOLINA ADITIVADA,BRANCA,5.56
NE,01/02/2023,DIESEL S10,ALESAT,6.45
NE,07/02/2023,GNV,IPIRANGA,4.63
NE,13/02/2023,GASOLINA ADITIVADA,SABBÁ,5.15
NE,23/02/2023,GASOLINA ADITIVADA,BRANCA,5.32
NE,02/02/2023,DIESEL S10,VIBRA ENERGIA,6.73
NE,01/02/2023,GASOLINA ADITIVADA,DISLUB,5.06
NE,01/02/2023,DIESEL S10,PETROBAHIA,6.38
NE,09/02/2023,GASOLINA ADITIVADA,RAIZEN,5.79
NE,21/02/2023,DIESEL S10,BRANCA,5.92
NE,30/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.61
NE,02/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.71
NE,31/01/2023,DIESEL S10,SABBÁ,6.15
NE,01/02/2023,GASOLINA ADITIVADA,SABBÁ,5.14
NE,30/01/2023,GNV,PETROX DISTRIBUIDORA,5.09
NE,07/02/2023,GASOLINA,BRANCA,5.3
NE,22/02/2023,GASOLINA ADITIVADA,TDC DISTRIBUIDORA,4.87
NE,08/02/2023,DIESEL S10,FAN,6.59
NE,08/02/2023,GASOLINA,FAN,5.48
NE,31/01/2023,GNV,RAIZEN,4.15
NE,07/02/2023,ETANOL,RAIZEN,4.35
NE,15/02/2023,GASOLINA ADITIVADA,ALESAT,5.68
NE,20/02/2023,DIESEL,BRANCA,6.08
NE,31/01/2023,DIESEL S10,RAIZEN,6.48
NE,30/01/2023,GASOLINA ADITIVADA,DISLUB,5.3
NE,07/02/2023,ETANOL,DISLUB,4.14
NE,14/02/2023,DIESEL S10,RAIZEN,6.08
NE,15/02/2023,DIESEL,BRANCA,6.23
NE,22/02/2023,ETANOL,DISLUB,3.99
NE,21/02/2023,DIESEL,ALESAT,6.37
NE,31/01/2023,GASOLINA ADITIVADA,SABBÁ,5.22
NE,30/01/2023,DIESEL S10,DISLUB,6.36
NE,30/01/2023,DIESEL S10,SABBÁ,6.29
NE,07/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.39
NE,07/02/2023,ETANOL,SP,4.56
NE,15/02/2023,DIESEL S10,RAIZEN,6.33
NE,15/02/2023,GASOLINA,PETROBAHIA,5.05
NE,13/02/2023,GASOLINA,LARCO,5.14
NE,20/02/2023,DIESEL,SABBÁ,5.85
NE,30/01/2023,DIESEL,BRANCA,6.45
NE,09/02/2023,GASOLINA,VIBRA ENERGIA,5.46
NE,06/02/2023,GNV,VIBRA ENERGIA,4.25
NE,21/02/2023,DIESEL,VIBRA ENERGIA,6.1
NE,06/02/2023,GASOLINA,PETROBAHIA,5.69
NE,14/02/2023,DIESEL,ALESAT,6.34
NE,15/02/2023,GASOLINA ADITIVADA,LARCO,5.05
NE,30/01/2023,GASOLINA,IPIRANGA,5.4
NE,30/01/2023,DIESEL,VIBRA ENERGIA,6.59
NE,22/02/2023,DIESEL,VIBRA ENERGIA,5.98
NE,22/02/2023,GASOLINA,RAIZEN,5.22
NE,23/02/2023,DIESEL,IPIRANGA,6.1
NE,31/01/2023,GASOLINA,FEDERAL ENERGIA,4.79
NE,15/02/2023,DIESEL S10,SABBÁ,6.02
NE,21/02/2023,GASOLINA,ALESAT,5.34
NE,16/02/2023,GASOLINA ADITIVADA,BRANCA,5.48
NE,08/02/2023,GASOLINA ADITIVADA,TDC DISTRIBUIDORA,5.02
NE,14/02/2023,GASOLINA,VIBRA ENERGIA,5.16
NE,21/02/2023,ETANOL,IPIRANGA,4.2
NE,30/01/2023,GNV,VIBRA ENERGIA,4.36
NE,08/02/2023,GASOLINA,IPIRANGA,5.31
NE,08/02/2023,DIESEL S10,TDC DISTRIBUIDORA,6.34
NE,15/02/2023,GASOLINA,RAIZEN,5.37
NE,16/02/2023,GASOLINA,RAIZEN,5.42
NE,13/02/2023,ETANOL,SABBÁ,4.32
NE,22/02/2023,GASOLINA ADITIVADA,ALESAT,5.23
NE,02/02/2023,DIESEL S10,ALESAT,6.82
NE,31/01/2023,ETANOL,SABBÁ,4.43
NE,31/01/2023,ETANOL,LARCO,4.54
NE,09/02/2023,GASOLINA ADITIVADA,BRANCA,5.41
NE,02/02/2023,ETANOL,SABBÁ,4.16
NE,13/02/2023,DIESEL S10,DISLUB,5.97
NE,21/02/2023,ETANOL,RAIZEN,4.27
NE,01/02/2023,DIESEL,BRANCA,6.64
NE,02/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.82
NE,06/02/2023,DIESEL S10,ALESAT,6.69
NE,07/02/2023,GASOLINA ADITIVADA,SABBÁ,4.99
NE,23/02/2023,DIESEL,RAIZEN,6.11
NE,20/02/2023,GASOLINA,ALESAT,5.37
NE,02/02/2023,DIESEL S10,IPIRANGA,6.66
NE,30/01/2023,GASOLINA,SABBÁ,5.15
NE,06/02/2023,GASOLINA,VIBRA ENERGIA,5.21
NE,15/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.31
NE,02/02/2023,DIESEL,RAIZEN,6.43
NE,31/01/2023,GASOLINA ADITIVADA,LARCO,5.54
NE,09/02/2023,GASOLINA,IPIRANGA,5.03
NE,16/02/2023,GNV,RAIZEN,4.19
NE,23/02/2023,DIESEL S10,FEDERAL ENERGIA,5.79
NE,20/02/2023,GNV,ALESAT,4.39
NE,31/01/2023,GASOLINA ADITIVADA,RAIZEN,5.64
NE,08/02/2023,GASOLINA,SABBÁ,5.1
NE,23/02/2023,GASOLINA,BRANCA,5.28
NE,07/02/2023,ETANOL,SABBÁ,4.37
NE,14/02/2023,GASOLINA,SABBÁ,4.79
NE,28/02/2023,GNV,BRANCA,4.68
NE,13/03/2023,GASOLINA,TDC DISTRIBUIDORA,5.45
NE,20/03/2023,ETANOL,VIBRA ENERGIA,4.4
NE,28/02/2023,DIESEL,ALESAT,5.95
NE,28/02/2023,DIESEL,PETROX DISTRIBUIDORA,5.99
NE,06/03/2023,GASOLINA,VIBRA ENERGIA,5.81
NE,15/03/2023,ETANOL,VIBRA ENERGIA,4.39
NE,16/03/2023,DIESEL,VIBRA ENERGIA,5.94
NE,13/03/2023,ETANOL,DISLUB,4.24
NE,20/03/2023,GASOLINA,BRANCA,5.63
NE,01/03/2023,GASOLINA,SABBÁ,5.41
NE,28/02/2023,GNV,IPIRANGA,4.59
NE,08/03/2023,ETANOL,IPIRANGA,4.61
NE,15/03/2023,DIESEL S10,BRANCA,5.93
NE,09/03/2023,DIESEL S10,VIBRA ENERGIA,6.08
NE,07/03/2023,DIESEL S10,DISLUB,5.73
NE,06/03/2023,GASOLINA ADITIVADA,ALESAT,6.05
NE,07/03/2023,GASOLINA,PETROX DISTRIBUIDORA,5.47
NE,14/03/2023,DIESEL S10,IPIRANGA,6.08
NE,22/03/2023,GASOLINA,RAIZEN,5.61
NE,21/03/2023,ETANOL,BRANCA,4.42
NE,21/03/2023,DIESEL S10,VIBRA ENERGIA,6.08
NE,08/03/2023,DIESEL,VIBRA ENERGIA,5.99
NE,14/03/2023,GASOLINA,DISLUB,5.34
NE,16/03/2023,GASOLINA ADITIVADA,PETROBAHIA,6.39
NE,03/03/2023,GNV,RAIZEN,4.69
NE,21/02/2023,DIESEL,IPIRANGA,6.12
NE,28/02/2023,GASOLINA,IPIRANGA,5.17
NE,02/03/2023,GASOLINA,ALESAT,5.58
NE,16/03/2023,GASOLINA,RAIZEN,5.75
NE,22/03/2023,DIESEL,VIBRA ENERGIA,5.96
NE,01/03/2023,DIESEL S10,DISLUB,5.85
NE,14/03/2023,DIESEL S10,SABBÁ,5.95
NE,03/03/2023,DIESEL S10,IPIRANGA,5.97
NE,09/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.92
NE,22/02/2023,GASOLINA,LARCO,5.06
NE,27/02/2023,GASOLINA ADITIVADA,DISLUB,5.23
NE,28/02/2023,DIESEL S10,SABBÁ,5.94
NE,07/03/2023,ETANOL,VIBRA ENERGIA,4.3
NE,09/03/2023,ETANOL,IPIRANGA,4.57
NE,08/03/2023,DIESEL,LARCO,5.44
NE,06/03/2023,ETANOL,PETROBAHIA,4.94
NE,15/03/2023,GASOLINA,ALESAT,5.64
NE,15/03/2023,GASOLINA,DISLUB,5.49
NE,01/03/2023,DIESEL,BRANCA,6.18
NE,14/03/2023,DIESEL S10,VIBRA ENERGIA,6.09
NE,14/03/2023,DIESEL,SABBÁ,6.01
NE,16/03/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.09
NE,06/03/2023,DIESEL S10,SP,6.69
NE,01/03/2023,GNV,PETROBAHIA,4.29
NE,14/03/2023,GASOLINA,VIBRA ENERGIA,5.74
NE,15/03/2023,ETANOL,BRANCA,4.48
NE,23/02/2023,DIESEL,SABBÁ,5.69
NE,06/03/2023,GASOLINA,IPIRANGA,5.84
NE,28/02/2023,DIESEL,BRANCA,6.07
NE,14/03/2023,GNV,IPIRANGA,4.42
NE,03/03/2023,ETANOL,PETROBAHIA,4.94
NE,16/03/2023,DIESEL S10,ALESAT,5.8
NE,23/03/2023,DIESEL S10,IPIRANGA,5.9
NE,27/02/2023,GASOLINA,SABBÁ,4.89
NE,01/03/2023,GASOLINA,LARCO,5.49
NE,06/03/2023,ETANOL,DISLUB,4.39
NE,13/03/2023,GASOLINA,BRANCA,5.67
NE,14/03/2023,DIESEL,VIBRA ENERGIA,6.13
NE,09/03/2023,ETANOL,VIBRA ENERGIA,4.61
NE,15/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.89
NE,22/02/2023,GNV,PETROBAHIA,4.29
NE,01/03/2023,GNV,VIBRA ENERGIA,4.33
NE,03/03/2023,ETANOL,IPIRANGA,4.83
NE,02/03/2023,DIESEL,SABBÁ,5.95
NE,08/03/2023,ETANOL,RAIZEN,4.61
NE,07/03/2023,GASOLINA ADITIVADA,FAN,5.49
NE,08/03/2023,GASOLINA,PETROBAHIA,5.79
NE,06/03/2023,ETANOL,IPIRANGA,4.48
NE,08/03/2023,DIESEL S10,VIBRA ENERGIA,5.99
NE,08/03/2023,ETANOL,SP,4.62
NE,13/03/2023,ETANOL,IPIRANGA,4.4
NE,28/02/2023,ETANOL,ALESAT,4.33
NE,28/02/2023,GNV,ALESAT,4.39
NE,27/02/2023,GASOLINA ADITIVADA,TDC DISTRIBUIDORA,4.92
NE,28/02/2023,GASOLINA,SABBÁ,4.98
NE,06/03/2023,DIESEL,IPIRANGA,5.88
NE,08/03/2023,DIESEL S10,RAIZEN,6.18
NE,06/03/2023,GNV,ALESAT,4.24
NE,13/03/2023,GNV,RAIZEN,4.43
NE,15/03/2023,DIESEL S10,DISLUB,5.59
NE,21/03/2023,DIESEL S10,ALESAT,6.03
NE,23/02/2023,GASOLINA,SABBÁ,4.81
NE,07/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.94
NE,15/03/2023,DIESEL,RAIZEN,6.17
NE,15/03/2023,GASOLINA,IPIRANGA,5.8
NE,13/03/2023,ETANOL,RAIZEN,4.6
NE,15/03/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.14
NE,13/03/2023,ETANOL,SABBÁ,4.39
NE,22/03/2023,ETANOL,RAIZEN,4.4
NE,20/02/2023,GASOLINA ADITIVADA,SP,5.79
NE,08/03/2023,GASOLINA,SABBÁ,5.44
NE,13/03/2023,DIESEL S10,RAIZEN,6.25
NE,01/03/2023,ETANOL,IPIRANGA,4.48
NE,01/03/2023,ETANOL,DISLUB,4.39
NE,09/03/2023,GNV,VIBRA ENERGIA,3.81
NE,13/03/2023,GASOLINA,ALESAT,5.71
NE,16/03/2023,GASOLINA,ALESAT,5.71
NE,15/03/2023,DIESEL S10,SP,6.37
NE,20/03/2023,GNV,IPIRANGA,4.5
NE,28/02/2023,ETANOL,RAIZEN,4.15
NE,07/03/2023,GASOLINA,RAIZEN,5.75
NE,06/03/2023,DIESEL,SABBÁ,5.85
NE,16/03/2023,DIESEL S10,PETROBAHIA,5.73
NE,22/02/2023,DIESEL,PETROBAHIA,5.49
NE,27/02/2023,ETANOL,TEMAPE,4.19
NE,08/03/2023,ETANOL,VIBRA ENERGIA,4.5
NE,07/03/2023,GNV,IPIRANGA,4.64
NE,07/03/2023,ETANOL,FAN,4.29
NE,21/03/2023,GASOLINA ADITIVADA,RAIZEN,6.04
NE,02/03/2023,GASOLINA ADITIVADA,ALESAT,5.63
NE,08/03/2023,GASOLINA,VIBRA ENERGIA,5.66
NE,16/03/2023,ETANOL,PETROX DISTRIBUIDORA,4.19
NE,15/03/2023,GASOLINA ADITIVADA,LARCO,5.79
NE,23/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.6
NE,23/03/2023,DIESEL S10,BRANCA,5.81
NE,23/02/2023,GASOLINA ADITIVADA,SABBÁ,5.13
NE,28/02/2023,DIESEL S10,ALESAT,6.01
NE,06/03/2023,DIESEL,BRANCA,6.06
NE,01/03/2023,ETANOL,RAIZEN,4.61
NE,01/03/2023,ETANOL,ALESAT,4.54
NE,03/03/2023,ETANOL,RAIZEN,4.68
NE,27/02/2023,DIESEL,IPIRANGA,5.99
NE,20/03/2023,ETANOL,BRANCA,4.4
NE,23/03/2023,DIESEL,BRANCA,5.75
NE,07/03/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.52
NE,01/03/2023,DIESEL,LARCO,5.57
NE,09/03/2023,GNV,BRANCA,3.65
NE,14/03/2023,GASOLINA ADITIVADA,BRANCA,5.75
NE,21/03/2023,GASOLINA,ALESAT,5.85
NE,14/03/2023,GNV,VIBRA ENERGIA,4.21
NE,15/03/2023,GASOLINA,SABBÁ,5.52
NE,21/03/2023,GASOLINA ADITIVADA,ALESAT,5.87
NE,27/02/2023,GASOLINA,TDC DISTRIBUIDORA,4.92
NE,07/03/2023,GASOLINA,BRANCA,5.57
NE,08/03/2023,GASOLINA,RAIZEN,5.67
NE,09/03/2023,ETANOL,BRANCA,4.5
NE,07/03/2023,DIESEL S10,SP,6.31
NE,14/03/2023,ETANOL,SABBÁ,4.53
NE,23/03/2023,ETANOL,BRANCA,4.31
NE,01/03/2023,ETANOL,TDC DISTRIBUIDORA,3.97
NE,08/03/2023,DIESEL S10,SABBÁ,5.87
NE,16/03/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.49
NE,13/03/2023,GASOLINA ADITIVADA,TDC DISTRIBUIDORA,5.45
NE,27/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.29
NE,01/03/2023,DIESEL S10,RAIZEN,6.27
NE,27/02/2023,DIESEL S10,BRANCA,5.87
NE,02/03/2023,GNV,RAIZEN,4.43
NE,01/03/2023,GASOLINA,SP,5.74
NE,03/03/2023,DIESEL,PETROBAHIA,5.69
NE,15/03/2023,DIESEL,LARCO,5.66
NE,20/03/2023,DIESEL,BRANCA,6.01
