Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
SE,SP,JALES,AUTO POSTO MALONI LTDA,11.690.729/0002-34,RUA AYRTON SENNA DA SILVA,360,,JARDIM ACLIMACAO,15700-000,ETANOL,04/05/2023,4.27,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
SE,SP,JALES,AUTO POSTO MALONI LTDA,11.690.729/0002-34,RUA AYRTON SENNA DA SILVA,360,,JARDIM ACLIMACAO,15700-000,DIESEL S10,04/05/2023,5.99,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
SE,SP,JALES,AUTO POSTO MALONI LTDA,11.690.729/0002-34,RUA AYRTON SENNA DA SILVA,360,,JARDIM ACLIMACAO,15700-000,DIESEL,04/05/2023,5.89,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
SE,SP,JALES,AUTO POSTO MALONI LTDA,11.690.729/0002-34,RUA AYRTON SENNA DA SILVA,360,,JARDIM ACLIMACAO,15700-000,GASOLINA,04/05/2023,5.47,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
NE,PE,SANTA CRUZ DO CAPIBARIBE,AUTO POSTO BADU LTDA,12.435.233/0001-04,RUA SEVERINA MOURA DE OLIVEIRA,13,,MALAQUIAS CARDOSO,55190-001,ETANOL,04/05/2023,4.29,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
NE,PE,SANTA CRUZ DO CAPIBARIBE,AUTO POSTO BADU LTDA,12.435.233/0001-04,RUA SEVERINA MOURA DE OLIVEIRA,13,,MALAQUIAS CARDOSO,55190-001,DIESEL S10,04/05/2023,5.29,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
NE,PE,SANTA CRUZ DO CAPIBARIBE,AUTO POSTO BADU LTDA,12.435.233/0001-04,RUA SEVERINA MOURA DE OLIVEIRA,13,,MALAQUIAS CARDOSO,55190-001,GASOLINA ADITIVADA,04/05/2023,5.34,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
NE,PE,SANTA CRUZ DO CAPIBARIBE,AUTO POSTO BADU LTDA,12.435.233/0001-04,RUA SEVERINA MOURA DE OLIVEIRA,13,,MALAQUIAS CARDOSO,55190-001,GASOLINA,04/05/2023,5.29,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
SE,RJ,MARICA,AUTO POSTO E SERVICOS IMBASSAI LTDA,12.635.558/0001-22,RODOVIA ERNANI DO AMARAL PEIXOTO,20357,QUADRAAREA                LOTE  3A,SAO JOSE DO IMBASSAI,24931-000,ETANOL,04/05/2023,4.65,,R$ / litro,VIBRA ENERGIA,2023-04-05,4,2023,2023-11-23
SE,RJ,MARICA,AUTO POSTO E SERVICOS IMBASSAI LTDA,12.635.558/0001-22,RODOVIA ERNANI DO AMARAL PEIXOTO,20357,QUADRAAREA                LOTE  3A,SAO JOSE DO IMBASSAI,24931-000,GASOLINA ADITIVADA,04/05/2023,5.59,,R$ / litro,VIBRA ENERGIA,2023-04-05,4,2023,2023-11-23
SE,RJ,MARICA,AUTO POSTO E SERVICOS IMBASSAI LTDA,12.635.558/0001-22,RODOVIA ERNANI DO AMARAL PEIXOTO,20357,QUADRAAREA                LOTE  3A,SAO JOSE DO IMBASSAI,24931-000,GASOLINA,04/05/2023,5.49,,R$ / litro,VIBRA ENERGIA,2023-04-05,4,2023,2023-11-23
NE,CE,CRATO,MSB COMERCIO DE COMBUSTIVEIS LTDA.,13.173.181/0001-08,AVENIDA AVENIDA PERIMETRAL DOM FRANCISCO,719,,PINTO MADEIRA,63101-095,ETANOL,04/05/2023,4.49,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
NE,CE,CRATO,MSB COMERCIO DE COMBUSTIVEIS LTDA.,13.173.181/0001-08,AVENIDA AVENIDA PERIMETRAL DOM FRANCISCO,719,,PINTO MADEIRA,63101-095,DIESEL S10,04/05/2023,6.29,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
