Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
N,AM,ITACOATIARA,MUCURIPE COMERCIO DE COMBUSTIVEIS LTDA,84.110.394/0002-01,AVENIDA MARIO ANDRAEAZZA,3805,,SANTO ANTONIO,69100-003,DIESEL S10,04/05/2023,7.19,,R$ / litro,EQUADOR,2023-04-05,4,2023,2023-11-23
N,AM,ITACOATIARA,MUCURIPE COMERCIO DE COMBUSTIVEIS LTDA,84.110.394/0002-01,AVENIDA MARIO ANDRAEAZZA,3805,,SANTO ANTONIO,69100-003,GASOLINA,04/05/2023,6.5,,R$ / litro,EQUADOR,2023-04-05,4,2023,2023-11-23
N,AM,PARINTINS,F.J. COMERCIO DE COMBUSTIVEIS LTDA,09.368.602/0001-70,RUA PARAIBA,41,CONJ  MACURANY,RAIMUNDO MUNIZ,69151-456,DIESEL S10,04/05/2023,8.38,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
N,AM,PARINTINS,F.J. COMERCIO DE COMBUSTIVEIS LTDA,09.368.602/0001-70,RUA PARAIBA,41,CONJ  MACURANY,RAIMUNDO MUNIZ,69151-456,GASOLINA ADITIVADA,04/05/2023,6.89,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
N,AM,PARINTINS,F.J. COMERCIO DE COMBUSTIVEIS LTDA,09.368.602/0001-70,RUA PARAIBA,41,CONJ  MACURANY,RAIMUNDO MUNIZ,69151-456,GASOLINA,04/05/2023,6.89,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
N,AM,PARINTINS,CACAPAVA COMERCIO DE PETROLEO LTDA,07.498.919/0001-04,RUA SILVA CAMPOS,1357,,CENTRO,69151-293,DIESEL S10,04/05/2023,7.49,,R$ / litro,IPIRANGA,2023-04-05,4,2023,2023-11-23
N,AM,PARINTINS,CACAPAVA COMERCIO DE PETROLEO LTDA,07.498.919/0001-04,RUA SILVA CAMPOS,1357,,CENTRO,69151-293,GASOLINA ADITIVADA,04/05/2023,6.99,,R$ / litro,IPIRANGA,2023-04-05,4,2023,2023-11-23
N,AM,PARINTINS,CACAPAVA COMERCIO DE PETROLEO LTDA,07.498.919/0001-04,RUA SILVA CAMPOS,1357,,CENTRO,69151-293,GASOLINA,04/05/2023,6.89,,R$ / litro,IPIRANGA,2023-04-05,4,2023,2023-11-23
N,AM,PARINTINS,MUCURIPE COMERCIO DE COMBUSTIVEIS LTDA,84.110.394/0011-00,ESTRADA ODOVALDO NOVO,S/N,,DJARD VIEIRA,69152-470,DIESEL S10,04/05/2023,7.29,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
N,AM,PARINTINS,MUCURIPE COMERCIO DE COMBUSTIVEIS LTDA,84.110.394/0011-00,ESTRADA ODOVALDO NOVO,S/N,,DJARD VIEIRA,69152-470,GASOLINA,04/05/2023,6.79,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
NE,BA,BARREIRAS,SANDRA REGINA COMBUSTIVEIS LTDA,03.131.522/0001-10,AVENIDA ANTONIO CARLOS MAGALHAES,606,,JARDIM OURO BRANCO,47802-147,ETANOL,04/05/2023,4.29,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
NE,BA,BARREIRAS,SANDRA REGINA COMBUSTIVEIS LTDA,03.131.522/0001-10,AVENIDA ANTONIO CARLOS MAGALHAES,606,,JARDIM OURO BRANCO,47802-147,DIESEL S10,04/05/2023,5.75,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
NE,BA,BARREIRAS,SANDRA REGINA COMBUSTIVEIS LTDA,03.131.522/0001-10,AVENIDA ANTONIO CARLOS MAGALHAES,606,,JARDIM OURO BRANCO,47802-147,DIESEL,04/05/2023,5.65,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
NE,BA,BARREIRAS,SANDRA REGINA COMBUSTIVEIS LTDA,03.131.522/0001-10,AVENIDA ANTONIO CARLOS MAGALHAES,606,,JARDIM OURO BRANCO,47802-147,GASOLINA ADITIVADA,04/05/2023,5.69,,R$ / litro,BRANCA,2023-04-05,4,2023,2023-11-23
