Bandeira,Data da Coleta,Produto,Valor de Venda
SIMARELLI,09/05/2023,DIESEL S10,5.99
SIMARELLI,30/05/2023,ETANOL,4.99
SIMARELLI,12/06/2023,DIESEL,5.69
SIMARELLI,20/06/2023,ETANOL,3.69
SIMARELLI,20/06/2023,GASOLINA,4.79
SIMARELLI,14/06/2023,DIESEL S10,5.09
SIMARELLI,12/06/2023,ETANOL,4.59
SIMARELLI,12/06/2023,DIESEL S10,5.79
SIMARELLI,29/05/2023,GASOLINA,5.59
SIMARELLI,20/06/2023,DIESEL S10,4.79
SIMARELLI,14/06/2023,GASOLINA,5.29
SIMARELLI,05/06/2023,DIESEL,5.69
SIMARELLI,05/06/2023,DIESEL S10,5.79
SIMARELLI,14/06/2023,ETANOL,3.68
SIMARELLI,29/05/2023,ETANOL,3.75
SIMARELLI,29/05/2023,GASOLINA ADITIVADA,5.79
SIMARELLI,30/05/2023,GASOLINA ADITIVADA,5.59
SIMARELLI,14/06/2023,GASOLINA ADITIVADA,5.39
SIMARELLI,30/05/2023,DIESEL,5.69
SIMARELLI,30/05/2023,DIESEL S10,5.79
SIMARELLI,29/05/2023,DIESEL S10,5.65
SIMARELLI,12/06/2023,GASOLINA ADITIVADA,5.69
SIMARELLI,05/06/2023,GASOLINA ADITIVADA,5.79
SIMARELLI,05/06/2023,ETANOL,4.58
SIMARELLI,29/06/2023,GASOLINA ADITIVADA,5.39
SIMARELLI,29/06/2023,DIESEL S10,5.09
SIMARELLI,29/06/2023,ETANOL,3.55
SIMARELLI,29/06/2023,GASOLINA,5.29
