Bandeira,Data da Coleta,Produto,Valor de Venda
IPIRANGA,25/01/2023,GASOLINA ADITIVADA,1098.11
IPIRANGA,13/01/2023,DIESEL,24.99
IPIRANGA,20/01/2023,GNV,4.24
IPIRANGA,19/01/2023,DIESEL S10,536.88
IPIRANGA,19/01/2023,ETANOL,304.61
IPIRANGA,02/01/2023,GNV,105.91
IPIRANGA,05/01/2023,GASOLINA,803.7
IPIRANGA,17/01/2023,GASOLINA ADITIVADA,1340.19
IPIRANGA,06/02/2023,DIESEL S10,1372.51
IPIRANGA,22/02/2023,ETANOL,752.62
IPIRANGA,07/02/2023,GNV,71.1
IPIRANGA,23/02/2023,DIESEL,486.42
IPIRANGA,13/02/2023,ETANOL,881.65
IPIRANGA,23/02/2023,ETANOL,564.51
IPIRANGA,30/01/2023,GNV,134.2
IPIRANGA,24/02/2023,DIESEL,156.57
IPIRANGA,09/02/2023,GASOLINA ADITIVADA,474.75
IPIRANGA,16/02/2023,ETANOL,293.96
IPIRANGA,16/02/2023,DIESEL S10,403.6
IPIRANGA,01/02/2023,DIESEL S10,900.26
IPIRANGA,10/02/2023,GASOLINA ADITIVADA,62.11
IPIRANGA,02/02/2023,DIESEL S10,503.64
IPIRANGA,08/02/2023,GASOLINA,1145.69
IPIRANGA,01/02/2023,GASOLINA ADITIVADA,747.05
IPIRANGA,15/02/2023,DIESEL S10,1005.25
IPIRANGA,06/02/2023,GASOLINA ADITIVADA,1273.28
IPIRANGA,01/02/2023,GNV,54.1
IPIRANGA,13/02/2023,GASOLINA ADITIVADA,1239.08
IPIRANGA,31/01/2023,GNV,98.13
IPIRANGA,31/01/2023,DIESEL S10,1753.76
IPIRANGA,10/02/2023,DIESEL S10,51.42
IPIRANGA,31/01/2023,DIESEL,1096.8
IPIRANGA,02/02/2023,GASOLINA ADITIVADA,439.18
IPIRANGA,21/02/2023,GASOLINA,1147.29
IPIRANGA,31/01/2023,ETANOL,1142.7
IPIRANGA,06/02/2023,ETANOL,959.4
IPIRANGA,07/02/2023,ETANOL,924.79
