Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
NE,BA,ITAMARAJU,J.R.G. COMÉRCIO DE PETRÓLEO LTDA.,05.511.900/0001-17,AVENIDA BRASIL,528,,CENTRO,45836-000,ETANOL,02/02/2023,4.94,,R$ / litro,VIBRA ENERGIA,2023-02-02,2,2023,2023-11-23
NE,BA,ITAMARAJU,J.R.G. COMÉRCIO DE PETRÓLEO LTDA.,05.511.900/0001-17,AVENIDA BRASIL,528,,CENTRO,45836-000,DIESEL S10,02/02/2023,6.64,,R$ / litro,VIBRA ENERGIA,2023-02-02,2,2023,2023-11-23
NE,BA,ITAMARAJU,J.R.G. COMÉRCIO DE PETRÓLEO LTDA.,05.511.900/0001-17,AVENIDA BRASIL,528,,CENTRO,45836-000,GASOLINA ADITIVADA,02/02/2023,6.14,,R$ / litro,VIBRA ENERGIA,2023-02-02,2,2023,2023-11-23
NE,BA,ITAMARAJU,J.R.G. COMÉRCIO DE PETRÓLEO LTDA.,05.511.900/0001-17,AVENIDA BRASIL,528,,CENTRO,45836-000,GASOLINA,02/02/2023,5.94,,R$ / litro,VIBRA ENERGIA,2023-02-02,2,2023,2023-11-23
NE,BA,ITAMARAJU,BENTIVI DERIVADOS DE PETROLEO LTDA,13.683.818/0001-06,RODOVIA BR 101,S/N,KM 808,SEDE,45836-000,ETANOL,02/02/2023,4.96,,R$ / litro,IPIRANGA,2023-02-02,2,2023,2023-11-23
NE,BA,ITAMARAJU,BENTIVI DERIVADOS DE PETROLEO LTDA,13.683.818/0001-06,RODOVIA BR 101,S/N,KM 808,SEDE,45836-000,DIESEL S10,02/02/2023,6.63,,R$ / litro,IPIRANGA,2023-02-02,2,2023,2023-11-23
NE,BA,ITAMARAJU,BENTIVI DERIVADOS DE PETROLEO LTDA,13.683.818/0001-06,RODOVIA BR 101,S/N,KM 808,SEDE,45836-000,DIESEL,02/02/2023,6.53,,R$ / litro,IPIRANGA,2023-02-02,2,2023,2023-11-23
NE,BA,ITAMARAJU,BENTIVI DERIVADOS DE PETROLEO LTDA,13.683.818/0001-06,RODOVIA BR 101,S/N,KM 808,SEDE,45836-000,GASOLINA ADITIVADA,02/02/2023,5.99,,R$ / litro,IPIRANGA,2023-02-02,2,2023,2023-11-23
NE,BA,ITAMARAJU,BENTIVI DERIVADOS DE PETROLEO LTDA,13.683.818/0001-06,RODOVIA BR 101,S/N,KM 808,SEDE,45836-000,GASOLINA,02/02/2023,5.89,,R$ / litro,IPIRANGA,2023-02-02,2,2023,2023-11-23
NE,BA,POCOES,QUEIROZ SANTOS COMÉRCIO DE COMBUSTIVEL LTDA,07.183.283/0001-01,RUA GERMANO BATISTA DE SOUZA,320,,PITUBA,45260-000,ETANOL,02/02/2023,4.49,,R$ / litro,BRANCA,2023-02-02,2,2023,2023-11-23
NE,BA,POCOES,QUEIROZ SANTOS COMÉRCIO DE COMBUSTIVEL LTDA,07.183.283/0001-01,RUA GERMANO BATISTA DE SOUZA,320,,PITUBA,45260-000,DIESEL,02/02/2023,6.22,,R$ / litro,BRANCA,2023-02-02,2,2023,2023-11-23
NE,BA,POCOES,QUEIROZ SANTOS COMÉRCIO DE COMBUSTIVEL LTDA,07.183.283/0001-01,RUA GERMANO BATISTA DE SOUZA,320,,PITUBA,45260-000,GASOLINA,02/02/2023,5.39,,R$ / litro,BRANCA,2023-02-02,2,2023,2023-11-23
NE,BA,POCOES,POSTO E HOTEL PITUBA LTDA,14.986.103/0001-87,RODOVIA BR 116,S/N,"KM    766,620",SEDE,45260-000,ETANOL,02/02/2023,4.49,,R$ / litro,BRANCA,2023-02-02,2,2023,2023-11-23
NE,BA,POCOES,POSTO E HOTEL PITUBA LTDA,14.986.103/0001-87,RODOVIA BR 116,S/N,"KM    766,620",SEDE,45260-000,DIESEL S10,02/02/2023,6.39,,R$ / litro,BRANCA,2023-02-02,2,2023,2023-11-23
NE,BA,POCOES,POSTO E HOTEL PITUBA LTDA,14.986.103/0001-87,RODOVIA BR 116,S/N,"KM    766,620",SEDE,45260-000,DIESEL,02/02/2023,6.22,,R$ / litro,BRANCA,2023-02-02,2,2023,2023-11-23
NE,BA,POCOES,POSTO E HOTEL PITUBA LTDA,14.986.103/0001-87,RODOVIA BR 116,S/N,"KM    766,620",SEDE,45260-000,GASOLINA,02/02/2023,5.39,,R$ / litro,BRANCA,2023-02-02,2,2023,2023-11-23
NE,BA,POCOES,AUTO POSTO REFORCO LTDA,13.315.486/0001-07,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK,754,RODOVIA BR 116            KM 758,PITUBA,45260-000,ETANOL,02/02/2023,4.47,,R$ / litro,VIBRA ENERGIA,2023-02-02,2,2023,2023-11-23
NE,BA,POCOES,AUTO POSTO REFORCO LTDA,13.315.486/0001-07,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK,754,RODOVIA BR 116            KM 758,PITUBA,45260-000,DIESEL S10,02/02/2023,6.65,,R$ / litro,VIBRA ENERGIA,2023-02-02,2,2023,2023-11-23
NE,BA,POCOES,AUTO POSTO REFORCO LTDA,13.315.486/0001-07,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK,754,RODOVIA BR 116            KM 758,PITUBA,45260-000,DIESEL,02/02/2023,6.65,,R$ / litro,VIBRA ENERGIA,2023-02-02,2,2023,2023-11-23
NE,BA,POCOES,AUTO POSTO REFORCO LTDA,13.315.486/0001-07,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK,754,RODOVIA BR 116            KM 758,PITUBA,45260-000,GASOLINA ADITIVADA,02/02/2023,5.69,,R$ / litro,VIBRA ENERGIA,2023-02-02,2,2023,2023-11-23
NE,BA,POCOES,AUTO POSTO REFORCO LTDA,13.315.486/0001-07,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK,754,RODOVIA BR 116            KM 758,PITUBA,45260-000,GASOLINA,02/02/2023,5.69,,R$ / litro,VIBRA ENERGIA,2023-02-02,2,2023,2023-11-23
NE,BA,SALVADOR,AUTO POSTO BUDIÃO LTDA.,13.635.461/0001-82,RUA DOUTOR AUGUSTO LOPES PONTES,167,,COSTA AZUL,41760-035,ETANOL,02/02/2023,4.59,,R$ / litro,RAIZEN,2023-02-02,2,2023,2023-11-23
NE,BA,SALVADOR,AUTO POSTO BUDIÃO LTDA.,13.635.461/0001-82,RUA DOUTOR AUGUSTO LOPES PONTES,167,,COSTA AZUL,41760-035,DIESEL S10,02/02/2023,6.44,,R$ / litro,RAIZEN,2023-02-02,2,2023,2023-11-23
NE,BA,SALVADOR,AUTO POSTO BUDIÃO LTDA.,13.635.461/0001-82,RUA DOUTOR AUGUSTO LOPES PONTES,167,,COSTA AZUL,41760-035,GASOLINA ADITIVADA,02/02/2023,5.89,,R$ / litro,RAIZEN,2023-02-02,2,2023,2023-11-23
NE,BA,SALVADOR,AUTO POSTO BUDIÃO LTDA.,13.635.461/0001-82,RUA DOUTOR AUGUSTO LOPES PONTES,167,,COSTA AZUL,41760-035,GASOLINA,02/02/2023,5.59,,R$ / litro,RAIZEN,2023-02-02,2,2023,2023-11-23
NE,CE,CRATO,AUTO POSTO DO ARARIPE LIMITADA,06.191.384/0001-53,AVENIDA TEODORICO TELES,461,,CENTRO,63100-160,ETANOL,02/02/2023,4.19,,R$ / litro,VIBRA ENERGIA,2023-02-02,2,2023,2023-11-23
NE,CE,CRATO,AUTO POSTO DO ARARIPE LIMITADA,06.191.384/0001-53,AVENIDA TEODORICO TELES,461,,CENTRO,63100-160,DIESEL S10,02/02/2023,6.57,,R$ / litro,VIBRA ENERGIA,2023-02-02,2,2023,2023-11-23
NE,CE,CRATO,AUTO POSTO DO ARARIPE LIMITADA,06.191.384/0001-53,AVENIDA TEODORICO TELES,461,,CENTRO,63100-160,GASOLINA ADITIVADA,02/02/2023,5.33,,R$ / litro,VIBRA ENERGIA,2023-02-02,2,2023,2023-11-23
NE,CE,CRATO,AUTO POSTO DO ARARIPE LIMITADA,06.191.384/0001-53,AVENIDA TEODORICO TELES,461,,CENTRO,63100-160,GASOLINA,02/02/2023,5.33,,R$ / litro,VIBRA ENERGIA,2023-02-02,2,2023,2023-11-23
NE,CE,CRATO,PALACIO COMERCIAL DE DERIVADOS DE PETROLEO LTDA.,06.046.590/0001-70,AVENIDA PADRE CICERO,995,,SAO MIGUEL,63100-970,ETANOL,02/02/2023,4.19,,R$ / litro,BRANCA,2023-02-02,2,2023,2023-11-23
NE,CE,CRATO,PALACIO COMERCIAL DE DERIVADOS DE PETROLEO LTDA.,06.046.590/0001-70,AVENIDA PADRE CICERO,995,,SAO MIGUEL,63100-970,DIESEL S10,02/02/2023,6.57,,R$ / litro,BRANCA,2023-02-02,2,2023,2023-11-23
NE,CE,CRATO,PALACIO COMERCIAL DE DERIVADOS DE PETROLEO LTDA.,06.046.590/0001-70,AVENIDA PADRE CICERO,995,,SAO MIGUEL,63100-970,DIESEL,02/02/2023,6.43,,R$ / litro,BRANCA,2023-02-02,2,2023,2023-11-23
NE,CE,CRATO,PALACIO COMERCIAL DE DERIVADOS DE PETROLEO LTDA.,06.046.590/0001-70,AVENIDA PADRE CICERO,995,,SAO MIGUEL,63100-970,GASOLINA ADITIVADA,02/02/2023,5.33,,R$ / litro,BRANCA,2023-02-02,2,2023,2023-11-23
NE,CE,CRATO,PALACIO COMERCIAL DE DERIVADOS DE PETROLEO LTDA.,06.046.590/0001-70,AVENIDA PADRE CICERO,995,,SAO MIGUEL,63100-970,GASOLINA,02/02/2023,5.33,,R$ / litro,BRANCA,2023-02-02,2,2023,2023-11-23
NE,CE,CRATO,M. T. M. PETROLEO LTDA,02.707.042/0001-92,AVENIDA PADRE CICERO,1832,,SAO MIGUEL,63122-440,ETANOL,02/02/2023,4.29,,R$ / litro,BRANCA,2023-02-02,2,2023,2023-11-23
NE,CE,CRATO,M. T. M. PETROLEO LTDA,02.707.042/0001-92,AVENIDA PADRE CICERO,1832,,SAO MIGUEL,63122-440,DIESEL S10,02/02/2023,6.6,,R$ / litro,BRANCA,2023-02-02,2,2023,2023-11-23
NE,CE,CRATO,M. T. M. PETROLEO LTDA,02.707.042/0001-92,AVENIDA PADRE CICERO,1832,,SAO MIGUEL,63122-440,GASOLINA ADITIVADA,02/02/2023,5.59,,R$ / litro,BRANCA,2023-02-02,2,2023,2023-11-23
NE,CE,CRATO,M. T. M. PETROLEO LTDA,02.707.042/0001-92,AVENIDA PADRE CICERO,1832,,SAO MIGUEL,63122-440,GASOLINA,02/02/2023,5.37,,R$ / litro,BRANCA,2023-02-02,2,2023,2023-11-23
