Bandeira,Data da Coleta,Produto,Valor de Venda
CIAPETRO,02/02/2023,GASOLINA,5.29
CIAPETRO,20/02/2023,DIESEL,5.95
CIAPETRO,24/02/2023,GASOLINA ADITIVADA,5.3
CIAPETRO,14/02/2023,DIESEL,5.89
CIAPETRO,06/02/2023,GASOLINA,5.1
CIAPETRO,01/02/2023,ETANOL,8.56
CIAPETRO,01/02/2023,GASOLINA,10.76
CIAPETRO,24/02/2023,GASOLINA,5.29
CIAPETRO,13/02/2023,GASOLINA,15.68
CIAPETRO,06/02/2023,DIESEL S10,6.4
CIAPETRO,24/02/2023,DIESEL S10,5.55
CIAPETRO,06/02/2023,GASOLINA ADITIVADA,5.2
CIAPETRO,09/02/2023,GASOLINA,5.29
CIAPETRO,14/02/2023,GASOLINA,9.6
CIAPETRO,30/01/2023,DIESEL S10,6.55
CIAPETRO,24/02/2023,ETANOL,3.89
CIAPETRO,08/02/2023,GASOLINA,10.46
CIAPETRO,22/02/2023,ETANOL,3.69
CIAPETRO,01/02/2023,DIESEL,12.68
CIAPETRO,01/02/2023,GASOLINA ADITIVADA,11.08
CIAPETRO,09/02/2023,DIESEL S10,5.55
CIAPETRO,07/02/2023,GASOLINA ADITIVADA,4.7
CIAPETRO,22/02/2023,GASOLINA ADITIVADA,4.9
CIAPETRO,20/02/2023,GASOLINA,9.84
CIAPETRO,14/02/2023,DIESEL S10,5.99
CIAPETRO,22/02/2023,DIESEL S10,5.99
CIAPETRO,07/02/2023,ETANOL,3.49
CIAPETRO,06/02/2023,ETANOL,3.85
CIAPETRO,07/02/2023,DIESEL S10,5.99
CIAPETRO,08/02/2023,DIESEL,12.23
CIAPETRO,30/01/2023,GASOLINA ADITIVADA,5.2
CIAPETRO,13/02/2023,ETANOL,11.61
CIAPETRO,30/01/2023,DIESEL,12.05
CIAPETRO,02/02/2023,ETANOL,3.89
CIAPETRO,30/01/2023,GASOLINA,10.39
CIAPETRO,20/02/2023,GASOLINA ADITIVADA,5.2
CIAPETRO,09/02/2023,GASOLINA ADITIVADA,5.3
CIAPETRO,08/02/2023,ETANOL,8.16
CIAPETRO,22/02/2023,GASOLINA,4.89
CIAPETRO,07/02/2023,GASOLINA,4.69
CIAPETRO,02/02/2023,GASOLINA ADITIVADA,5.3
CIAPETRO,13/02/2023,GASOLINA ADITIVADA,10.5
CIAPETRO,08/02/2023,DIESEL S10,6.59
CIAPETRO,01/02/2023,DIESEL S10,12.98
