Bandeira,Data da Coleta,Produto,Valor de Venda
D`MAIS,05/06/2023,GASOLINA,9.9
D`MAIS,29/05/2023,ETANOL,7.14
D`MAIS,05/06/2023,DIESEL S10,9.9
D`MAIS,29/05/2023,DIESEL S10,9.9
D`MAIS,12/06/2023,ETANOL,7.14
D`MAIS,29/05/2023,GASOLINA ADITIVADA,9.98
D`MAIS,05/06/2023,GASOLINA ADITIVADA,9.98
D`MAIS,12/06/2023,DIESEL S10,9.74
D`MAIS,29/05/2023,DIESEL,9.7
D`MAIS,12/06/2023,GASOLINA,10.18
D`MAIS,05/06/2023,ETANOL,7.14
D`MAIS,12/06/2023,GASOLINA ADITIVADA,10.38
D`MAIS,29/05/2023,GASOLINA,9.9
D`MAIS,05/06/2023,DIESEL,9.7
D`MAIS,12/06/2023,DIESEL,9.54
D`MAIS,19/06/2023,DIESEL,9.54
D`MAIS,29/06/2023,GASOLINA,9.98
D`MAIS,19/06/2023,DIESEL S10,9.74
D`MAIS,29/06/2023,ETANOL,6.98
D`MAIS,29/06/2023,DIESEL S10,9.74
D`MAIS,19/06/2023,GASOLINA,10.18
D`MAIS,19/06/2023,ETANOL,7.14
D`MAIS,29/06/2023,DIESEL,9.54
D`MAIS,29/06/2023,GASOLINA ADITIVADA,10.18
D`MAIS,19/06/2023,GASOLINA ADITIVADA,10.38
