Bandeira,Data da Coleta,Produto,Valor de Venda
PETROBAHIA,20/04/2023,GNV,4.29
PETROBAHIA,24/04/2023,DIESEL S10,5.55
PETROBAHIA,04/05/2023,DIESEL S10,11.72
PETROBAHIA,19/04/2023,DIESEL,5.59
PETROBAHIA,24/04/2023,GASOLINA,6.14
PETROBAHIA,03/05/2023,DIESEL S10,10.78
PETROBAHIA,20/04/2023,GASOLINA ADITIVADA,11.63
PETROBAHIA,24/04/2023,ETANOL,4.74
PETROBAHIA,10/04/2023,GASOLINA,6.14
PETROBAHIA,04/05/2023,GASOLINA,11.48
PETROBAHIA,20/04/2023,DIESEL S10,17.56
PETROBAHIA,13/04/2023,GASOLINA,5.39
PETROBAHIA,26/04/2023,ETANOL,12.78
PETROBAHIA,10/04/2023,GASOLINA ADITIVADA,6.14
PETROBAHIA,20/04/2023,DIESEL,10.77
PETROBAHIA,24/04/2023,DIESEL,5.45
PETROBAHIA,24/04/2023,GASOLINA ADITIVADA,6.14
PETROBAHIA,19/04/2023,GASOLINA,5.69
PETROBAHIA,20/04/2023,GASOLINA,17.35
PETROBAHIA,04/05/2023,ETANOL,8.87
PETROBAHIA,19/04/2023,DIESEL S10,5.69
PETROBAHIA,03/05/2023,DIESEL,10.58
PETROBAHIA,26/04/2023,DIESEL,10.81
PETROBAHIA,20/04/2023,ETANOL,13.29
PETROBAHIA,11/05/2023,GASOLINA,5.19
PETROBAHIA,10/05/2023,DIESEL,4.66
PETROBAHIA,10/05/2023,ETANOL,4.22
PETROBAHIA,18/05/2023,DIESEL,14.22
PETROBAHIA,17/05/2023,ETANOL,4.19
PETROBAHIA,08/05/2023,GASOLINA ADITIVADA,5.99
PETROBAHIA,18/05/2023,GASOLINA ADITIVADA,5.79
PETROBAHIA,24/05/2023,ETANOL,8.48
PETROBAHIA,08/05/2023,GASOLINA,5.99
PETROBAHIA,25/05/2023,GASOLINA,5.11
PETROBAHIA,22/05/2023,DIESEL,4.78
PETROBAHIA,22/05/2023,DIESEL S10,4.88
PETROBAHIA,22/05/2023,ETANOL,4.74
