Bandeira,Data da Coleta,Produto,Valor de Venda
MAXSUL,05/04/2023,GASOLINA ADITIVADA,5.49
MAXSUL,03/04/2023,DIESEL S10,11.13
MAXSUL,03/04/2023,GASOLINA ADITIVADA,5.64
MAXSUL,21/03/2023,DIESEL S10,11.87
MAXSUL,21/03/2023,GASOLINA,5.45
MAXSUL,20/03/2023,DIESEL,5.89
MAXSUL,28/03/2023,GASOLINA ADITIVADA,10.9
MAXSUL,04/04/2023,DIESEL,11.09
MAXSUL,05/04/2023,DIESEL S10,5.64
MAXSUL,29/03/2023,GASOLINA ADITIVADA,5.55
MAXSUL,27/03/2023,GASOLINA ADITIVADA,11.53
MAXSUL,20/03/2023,GASOLINA ADITIVADA,5.64
MAXSUL,22/03/2023,DIESEL S10,11.24
MAXSUL,27/03/2023,ETANOL,8.98
MAXSUL,28/03/2023,GASOLINA,10.8
MAXSUL,20/03/2023,ETANOL,4.69
MAXSUL,28/03/2023,DIESEL S10,16.48
MAXSUL,12/04/2023,GASOLINA,5.49
MAXSUL,25/04/2023,DIESEL S10,6.02
MAXSUL,18/04/2023,GASOLINA ADITIVADA,16.39
MAXSUL,02/05/2023,GASOLINA ADITIVADA,16.36
MAXSUL,12/04/2023,DIESEL S10,5.89
MAXSUL,26/04/2023,DIESEL S10,12.23
MAXSUL,18/04/2023,ETANOL,4.69
MAXSUL,26/04/2023,ETANOL,4.76
MAXSUL,26/04/2023,GASOLINA,17.07
MAXSUL,12/04/2023,GASOLINA ADITIVADA,5.59
MAXSUL,19/04/2023,GASOLINA,10.84
MAXSUL,18/04/2023,DIESEL S10,10.72
MAXSUL,03/05/2023,GASOLINA,5.39
MAXSUL,02/05/2023,DIESEL,11.09
MAXSUL,24/04/2023,DIESEL S10,16.56
MAXSUL,19/04/2023,GASOLINA ADITIVADA,10.94
MAXSUL,26/04/2023,DIESEL,5.74
MAXSUL,02/05/2023,ETANOL,8.28
MAXSUL,18/04/2023,GASOLINA,16.29
MAXSUL,11/04/2023,DIESEL S10,21.65
MAXSUL,11/04/2023,GASOLINA,16.35
MAXSUL,26/04/2023,GASOLINA ADITIVADA,17.2
MAXSUL,03/05/2023,GASOLINA ADITIVADA,5.49
MAXSUL,03/05/2023,DIESEL S10,5.54
MAXSUL,18/04/2023,DIESEL,16.41
MAXSUL,02/05/2023,DIESEL S10,16.63
MAXSUL,25/04/2023,GASOLINA ADITIVADA,5.89
MAXSUL,24/04/2023,DIESEL,5.35
MAXSUL,24/04/2023,GASOLINA ADITIVADA,11.47
MAXSUL,24/04/2023,GASOLINA,11.37
MAXSUL,19/04/2023,DIESEL S10,11.28
MAXSUL,25/04/2023,ETANOL,4.29
MAXSUL,11/04/2023,GASOLINA ADITIVADA,21.45
MAXSUL,25/04/2023,DIESEL,5.82
MAXSUL,12/04/2023,ETANOL,4.69
MAXSUL,11/04/2023,DIESEL,10.62
MAXSUL,12/04/2023,DIESEL,5.79
MAXSUL,02/05/2023,GASOLINA,10.99
MAXSUL,23/05/2023,GASOLINA ADITIVADA,20.45
MAXSUL,24/05/2023,ETANOL,4.79
MAXSUL,09/05/2023,DIESEL,5.23
MAXSUL,17/05/2023,GASOLINA ADITIVADA,5.39
MAXSUL,23/05/2023,GASOLINA,15.68
MAXSUL,16/05/2023,DIESEL S10,38.91
MAXSUL,15/05/2023,DIESEL,5.59
MAXSUL,16/05/2023,GASOLINA,34.22
MAXSUL,24/05/2023,GASOLINA ADITIVADA,10.98
MAXSUL,16/05/2023,DIESEL,10.19
MAXSUL,08/05/2023,GASOLINA ADITIVADA,5.59
MAXSUL,01/05/2023,ETANOL,4.79
MAXSUL,24/05/2023,DIESEL S10,10.71
MAXSUL,09/05/2023,DIESEL S10,10.67
MAXSUL,09/05/2023,GASOLINA,5.51
MAXSUL,18/05/2023,ETANOL,4.79
MAXSUL,23/05/2023,ETANOL,4.69
MAXSUL,16/05/2023,GASOLINA ADITIVADA,44.47
MAXSUL,16/05/2023,ETANOL,8.93
MAXSUL,17/05/2023,DIESEL S10,5.49
MAXSUL,08/05/2023,GASOLINA,5.49
MAXSUL,15/05/2023,GASOLINA ADITIVADA,5.59
MAXSUL,01/05/2023,GASOLINA ADITIVADA,11.14
MAXSUL,09/05/2023,ETANOL,3.78
MAXSUL,01/05/2023,DIESEL,5.72
