Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
N,AM,MANAUS,IGAPÓ COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.,10.897.820/0001-81,AVENIDA MARGARITA,1147,CONJUNTO HABITACIONAL NOVA CIDADE.,CIDADE NOVA,69094-770,DIESEL,06/06/2023,4.79,,R$ / litro,ATEM' S,2023-06-06,6,2023,2023-11-23
N,AM,MANAUS,IGAPÓ COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.,10.897.820/0001-81,AVENIDA MARGARITA,1147,CONJUNTO HABITACIONAL NOVA CIDADE.,CIDADE NOVA,69094-770,GASOLINA ADITIVADA,06/06/2023,5.99,,R$ / litro,ATEM' S,2023-06-06,6,2023,2023-11-23
N,AM,MANAUS,IGAPÓ COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.,10.897.820/0001-81,AVENIDA MARGARITA,1147,CONJUNTO HABITACIONAL NOVA CIDADE.,CIDADE NOVA,69094-770,GASOLINA,06/06/2023,5.99,,R$ / litro,ATEM' S,2023-06-06,6,2023,2023-11-23
S,PR,UMUARAMA,AUTO POSTO 3 CAVALOS LTDA,10.798.580/0001-68,RUA MANOEL RAMIRES,5832,,RODOVIA,87507-011,ETANOL,06/06/2023,3.79,,R$ / litro,RAIZEN,2023-06-06,6,2023,2023-11-23
S,PR,UMUARAMA,AUTO POSTO 3 CAVALOS LTDA,10.798.580/0001-68,RUA MANOEL RAMIRES,5832,,RODOVIA,87507-011,DIESEL S10,06/06/2023,4.81,,R$ / litro,RAIZEN,2023-06-06,6,2023,2023-11-23
S,PR,UMUARAMA,AUTO POSTO 3 CAVALOS LTDA,10.798.580/0001-68,RUA MANOEL RAMIRES,5832,,RODOVIA,87507-011,DIESEL,06/06/2023,4.79,,R$ / litro,RAIZEN,2023-06-06,6,2023,2023-11-23
S,PR,UMUARAMA,AUTO POSTO 3 CAVALOS LTDA,10.798.580/0001-68,RUA MANOEL RAMIRES,5832,,RODOVIA,87507-011,GASOLINA ADITIVADA,06/06/2023,5.29,,R$ / litro,RAIZEN,2023-06-06,6,2023,2023-11-23
N,AP,MACAPA,AUTOMOTO COMBUSTIVEIS DO AMAPA LTDA,05.983.192/0035-66,RUA PROFESSOR TOSTES,2758,,BURITIZAL,68902-892,GASOLINA,06/06/2023,4.98,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,SP,SANTOS,AUTO POSTO ESTRELA SANTISTA LTDA,10.517.064/0001-18,RUA AFONSO PENA,240,,MACUCO,11020-000,GASOLINA ADITIVADA,06/06/2023,5.39,,R$ / litro,IPIRANGA,2023-06-06,6,2023,2023-11-23
SE,SP,MIRASSOL,G. AUTO POSTO EIRELI,10.350.738/0001-32,AVENIDA CORONEL VICTOR CANDIDO DE SOUZA,2560,SANTA CASA,PARQUE INDUSTRIAL I,15135-100,ETANOL,06/06/2023,3.69,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,SP,MIRASSOL,G. AUTO POSTO EIRELI,10.350.738/0001-32,AVENIDA CORONEL VICTOR CANDIDO DE SOUZA,2560,SANTA CASA,PARQUE INDUSTRIAL I,15135-100,GASOLINA ADITIVADA,06/06/2023,5.29,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,SP,MIRASSOL,G. AUTO POSTO EIRELI,10.350.738/0001-32,AVENIDA CORONEL VICTOR CANDIDO DE SOUZA,2560,SANTA CASA,PARQUE INDUSTRIAL I,15135-100,GASOLINA,06/06/2023,5.29,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
S,RS,PASSO FUNDO,STT - COMERCIO DE COMBUSTIVEIS LTDA,10.984.271/0001-82,AVENIDA SETE DE SETEMBRO,220,,CENTRO,99010-121,GASOLINA ADITIVADA,06/06/2023,5.69,,R$ / litro,VIBRA ENERGIA,2023-06-06,6,2023,2023-11-23
