Bandeira,Data da Coleta,Produto,Valor de Venda
EQUADOR,23/02/2023,DIESEL,6.94
EQUADOR,15/03/2023,GASOLINA,13.48
EQUADOR,07/03/2023,GASOLINA,5.89
EQUADOR,03/03/2023,DIESEL S10,7.19
EQUADOR,06/03/2023,ETANOL,9.48
EQUADOR,14/03/2023,GASOLINA ADITIVADA,6.05
EQUADOR,06/03/2023,GASOLINA,32.4
EQUADOR,27/02/2023,GASOLINA,5.59
EQUADOR,06/03/2023,DIESEL,6.42
EQUADOR,16/03/2023,DIESEL,6.94
EQUADOR,14/03/2023,GASOLINA,11.94
EQUADOR,28/02/2023,GASOLINA,22.14
EQUADOR,01/03/2023,DIESEL S10,14.47
EQUADOR,21/02/2023,ETANOL,4.59
EQUADOR,15/03/2023,GASOLINA ADITIVADA,6.74
EQUADOR,01/03/2023,DIESEL,6.94
EQUADOR,16/03/2023,DIESEL S10,14.17
EQUADOR,27/02/2023,GASOLINA ADITIVADA,5.74
EQUADOR,08/03/2023,DIESEL S10,20.76
EQUADOR,27/02/2023,DIESEL S10,6.29
EQUADOR,28/02/2023,DIESEL,6.62
EQUADOR,21/02/2023,GASOLINA,4.97
EQUADOR,20/03/2023,DIESEL S10,19.17
EQUADOR,22/03/2023,ETANOL,4.89
EQUADOR,20/03/2023,GASOLINA ADITIVADA,19.92
EQUADOR,05/04/2023,GASOLINA,12.63
EQUADOR,29/03/2023,DIESEL S10,6.78
EQUADOR,27/03/2023,GASOLINA ADITIVADA,25.07
EQUADOR,29/03/2023,DIESEL,6.74
EQUADOR,05/04/2023,DIESEL,6.74
EQUADOR,20/03/2023,GASOLINA,19.77
EQUADOR,03/04/2023,ETANOL,13.47
EQUADOR,05/04/2023,DIESEL S10,14.27
EQUADOR,27/03/2023,GASOLINA,24.92
EQUADOR,22/03/2023,DIESEL S10,25.95
EQUADOR,10/04/2023,GASOLINA,26.32
EQUADOR,04/04/2023,DIESEL S10,12.51
EQUADOR,04/04/2023,GASOLINA ADITIVADA,5.39
EQUADOR,28/03/2023,GASOLINA,11.18
EQUADOR,27/03/2023,DIESEL S10,24.49
EQUADOR,28/03/2023,DIESEL S10,12.64
EQUADOR,03/04/2023,GASOLINA ADITIVADA,25.07
EQUADOR,20/03/2023,ETANOL,12.87
EQUADOR,10/04/2023,GASOLINA ADITIVADA,26.08
