Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
GO,05/01/2023,DIESEL,RAIZEN,6.22
GO,11/01/2023,GASOLINA,BRANCA,5.04
GO,10/01/2023,ETANOL,IPIRANGA,3.88
GO,18/01/2023,GASOLINA,VIBRA ENERGIA,4.85
GO,11/01/2023,ETANOL,ALESAT,3.94
GO,25/01/2023,DIESEL S10,BRANCA,6.14
GO,10/01/2023,ETANOL,RAIZEN,3.82
GO,19/01/2023,GASOLINA ADITIVADA,MASUT DISTRIBUIDORA,4.88
GO,04/01/2023,DIESEL S10,IPIRANGA,6.46
GO,12/01/2023,GASOLINA ADITIVADA,BRANCA,5.38
GO,10/01/2023,DIESEL,BRANCA,5.94
GO,05/01/2023,ETANOL,VIBRA ENERGIA,3.82
GO,10/01/2023,GASOLINA,RAIZEN,5.3
GO,11/01/2023,GASOLINA,RAIZEN,4.99
GO,19/01/2023,GASOLINA,BRANCA,4.72
GO,12/01/2023,ETANOL,IPIRANGA,3.73
GO,09/01/2023,GASOLINA,RAIZEN,5.07
GO,19/01/2023,DIESEL S10,VIBRA ENERGIA,6.69
GO,26/01/2023,GASOLINA,VIBRA ENERGIA,4.79
GO,05/01/2023,ETANOL,ALESAT,3.79
GO,02/01/2023,ETANOL,VIBRA ENERGIA,4.49
GO,25/01/2023,ETANOL,VIBRA ENERGIA,3.63
GO,04/01/2023,ETANOL,ALESAT,3.84
GO,09/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.25
GO,17/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.18
GO,26/01/2023,DIESEL S10,ALESAT,6.35
GO,03/01/2023,GASOLINA ADITIVADA,MASUT DISTRIBUIDORA,5.19
GO,10/01/2023,GASOLINA,IPIRANGA,4.99
GO,26/01/2023,GASOLINA,RAIZEN,4.78
GO,26/01/2023,GASOLINA ADITIVADA,BRANCA,4.98
GO,25/01/2023,DIESEL S10,ALESAT,5.99
GO,12/01/2023,DIESEL S10,VIBRA ENERGIA,6.35
GO,18/01/2023,DIESEL S10,RAIZEN,6.17
GO,19/01/2023,GASOLINA,MASUT DISTRIBUIDORA,4.88
GO,11/01/2023,GASOLINA,ALESAT,5.34
GO,18/01/2023,GASOLINA ADITIVADA,BRANCA,4.95
GO,25/01/2023,GASOLINA,ALESAT,4.7
GO,03/01/2023,GASOLINA,IPIRANGA,5.48
GO,23/01/2023,ETANOL,VIBRA ENERGIA,3.87
GO,12/01/2023,GASOLINA ADITIVADA,ALESAT,4.99
GO,04/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.22
GO,24/01/2023,DIESEL S10,RAIZEN,6.49
GO,25/01/2023,DIESEL,MASUT DISTRIBUIDORA,6.34
GO,10/01/2023,DIESEL S10,IPIRANGA,6.57
GO,18/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,4.89
GO,16/01/2023,ETANOL,VIBRA ENERGIA,3.87
GO,09/01/2023,DIESEL,VIBRA ENERGIA,6.69
GO,19/01/2023,GASOLINA,RIO BRANCO,4.77
GO,05/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.05
GO,18/01/2023,DIESEL,VIBRA ENERGIA,6.34
GO,26/01/2023,ETANOL,RIO BRANCO,3.47
GO,11/01/2023,GASOLINA ADITIVADA,BRANCA,5.14
GO,18/01/2023,GASOLINA,ALESAT,4.75
GO,19/01/2023,ETANOL,RIO BRANCO,3.57
GO,11/01/2023,DIESEL S10,RIO BRANCO,6.49
GO,02/01/2023,DIESEL S10,RAIZEN,6.69
GO,12/01/2023,DIESEL,ALESAT,5.94
GO,25/01/2023,GASOLINA,TOTALENERGIES,4.59
GO,05/01/2023,ETANOL,IPIRANGA,3.82
GO,23/01/2023,DIESEL S10,RAIZEN,6.69
GO,05/01/2023,DIESEL S10,RAIZEN,6.3
GO,20/01/2023,DIESEL S10,IPIRANGA,5.87
GO,16/01/2023,GASOLINA,BRANCA,4.85
GO,26/01/2023,DIESEL S10,VIBRA ENERGIA,6.55
GO,23/01/2023,DIESEL,RAIZEN,6.57
GO,17/01/2023,ETANOL,VIBRA ENERGIA,3.98
GO,26/01/2023,DIESEL,ALESAT,5.99
GO,05/01/2023,DIESEL,ALESAT,6.01
GO,05/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,4.9
GO,10/01/2023,ETANOL,VIBRA ENERGIA,3.94
GO,17/01/2023,GASOLINA ADITIVADA,BRANCA,4.99
GO,25/01/2023,DIESEL,RAIZEN,6.1
GO,06/01/2023,ETANOL,IPIRANGA,3.79
GO,23/01/2023,DIESEL S10,VIBRA ENERGIA,6.37
GO,03/01/2023,ETANOL,MASUT DISTRIBUIDORA,3.99
GO,06/01/2023,DIESEL S10,BRANCA,6.18
GO,11/01/2023,GASOLINA,RIO BRANCO,4.99
GO,12/01/2023,ETANOL,BRANCA,3.64
GO,11/01/2023,DIESEL,IPIRANGA,6.36
GO,19/01/2023,ETANOL,IPIRANGA,3.57
GO,16/01/2023,DIESEL,BRANCA,6.12
GO,23/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.01
GO,11/01/2023,GASOLINA,VIBRA ENERGIA,5.13
GO,20/01/2023,GASOLINA,IPIRANGA,4.59
GO,16/01/2023,GASOLINA,RAIZEN,4.98
GO,05/01/2023,GASOLINA,IPIRANGA,5.0
GO,18/01/2023,GASOLINA ADITIVADA,IPIRANGA,4.98
GO,25/01/2023,GASOLINA,VIBRA ENERGIA,4.79
GO,05/01/2023,GASOLINA,RAIZEN,4.96
GO,20/01/2023,ETANOL,IPIRANGA,3.42
GO,05/01/2023,GASOLINA,VIBRA ENERGIA,4.9
GO,04/01/2023,DIESEL,VIBRA ENERGIA,6.35
GO,12/01/2023,GASOLINA,ALESAT,4.93
GO,18/01/2023,GASOLINA,RAIZEN,4.86
GO,25/01/2023,DIESEL,BRANCA,6.0
GO,26/01/2023,DIESEL S10,MASUT DISTRIBUIDORA,6.16
GO,23/01/2023,GASOLINA,RAIZEN,4.86
GO,03/01/2023,DIESEL S10,VIBRA ENERGIA,6.79
GO,11/01/2023,ETANOL,BRANCA,3.88
GO,11/01/2023,ETANOL,IPIRANGA,3.97
GO,25/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,4.83
GO,18/01/2023,DIESEL,MASUT DISTRIBUIDORA,6.38
GO,26/01/2023,DIESEL,RIO BRANCO,5.99
GO,09/01/2023,DIESEL S10,BRANCA,6.31
GO,17/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.05
GO,26/01/2023,GASOLINA,BRANCA,4.84
GO,19/01/2023,DIESEL,RIO BRANCO,5.99
GO,16/01/2023,ETANOL,IPIRANGA,3.84
GO,25/01/2023,GASOLINA,MASUT DISTRIBUIDORA,4.85
GO,11/01/2023,ETANOL,MASUT DISTRIBUIDORA,3.92
GO,26/01/2023,DIESEL,MASUT DISTRIBUIDORA,6.06
GO,05/01/2023,GASOLINA ADITIVADA,MASUT DISTRIBUIDORA,4.99
GO,09/01/2023,GASOLINA,IPIRANGA,5.12
GO,17/01/2023,DIESEL,BRANCA,6.17
GO,25/01/2023,GASOLINA,RAIZEN,4.82
GO,11/01/2023,ETANOL,RIO BRANCO,3.79
GO,23/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,4.96
GO,06/01/2023,GASOLINA ADITIVADA,BRANCA,4.8
GO,26/01/2023,GASOLINA ADITIVADA,RIO BRANCO,4.67
GO,12/01/2023,GASOLINA ADITIVADA,IPIRANGA,4.97
GO,12/01/2023,DIESEL S10,ALESAT,6.29
GO,10/01/2023,GASOLINA,VIBRA ENERGIA,4.99
GO,18/01/2023,ETANOL,MASUT DISTRIBUIDORA,3.82
GO,26/01/2023,GASOLINA ADITIVADA,CIAPETRO,4.7
GO,23/01/2023,ETANOL,IPIRANGA,3.79
GO,19/01/2023,ETANOL,VIBRA ENERGIA,3.49
GO,26/01/2023,GASOLINA,ALESAT,4.89
GO,19/01/2023,DIESEL,BRANCA,6.03
GO,05/01/2023,ETANOL,RIO BRANCO,3.98
GO,12/01/2023,ETANOL,RAIZEN,3.69
GO,18/01/2023,DIESEL,RAIZEN,6.06
GO,19/01/2023,GASOLINA,ALESAT,4.57
GO,25/01/2023,GASOLINA ADITIVADA,BRANCA,4.78
GO,24/01/2023,GASOLINA ADITIVADA,RAIZEN,4.94
GO,05/01/2023,DIESEL S10,RIO BRANCO,6.49
GO,12/01/2023,DIESEL S10,RAIZEN,6.37
GO,04/01/2023,DIESEL,ALESAT,6.14
GO,12/01/2023,DIESEL S10,MASUT DISTRIBUIDORA,6.23
GO,19/01/2023,ETANOL,MASUT DISTRIBUIDORA,3.69
GO,24/01/2023,DIESEL,BRANCA,6.12
GO,26/01/2023,GASOLINA ADITIVADA,RAIZEN,5.06
GO,26/01/2023,GASOLINA,CIAPETRO,4.69
GO,25/01/2023,DIESEL,TOTALENERGIES,5.89
GO,02/01/2023,DIESEL S10,IPIRANGA,6.89
GO,10/01/2023,GASOLINA,BRANCA,4.86
GO,09/01/2023,ETANOL,RAIZEN,3.9
GO,03/01/2023,GASOLINA,MASUT DISTRIBUIDORA,5.19
GO,19/01/2023,DIESEL S10,MASUT DISTRIBUIDORA,6.49
GO,03/01/2023,GASOLINA ADITIVADA,BRANCA,5.42
GO,11/01/2023,DIESEL,RAIZEN,6.34
GO,11/01/2023,GASOLINA,MASUT DISTRIBUIDORA,5.05
GO,19/01/2023,GASOLINA,VIBRA ENERGIA,4.79
GO,25/01/2023,ETANOL,MASUT DISTRIBUIDORA,3.79
GO,26/01/2023,DIESEL,CIAPETRO,5.89
GO,03/01/2023,ETANOL,IPIRANGA,4.13
GO,06/01/2023,DIESEL S10,IPIRANGA,6.39
GO,11/01/2023,DIESEL,ALESAT,6.09
GO,24/01/2023,ETANOL,BRANCA,3.69
GO,24/01/2023,ETANOL,VIBRA ENERGIA,3.89
GO,12/01/2023,GASOLINA,MASUT DISTRIBUIDORA,4.99
GO,23/01/2023,DIESEL S10,IPIRANGA,6.37
GO,26/01/2023,GASOLINA,RIO BRANCO,4.67
GO,04/01/2023,GASOLINA,ALESAT,5.15
GO,09/01/2023,DIESEL S10,VIBRA ENERGIA,6.29
GO,26/01/2023,DIESEL,IPIRANGA,5.99
GO,05/01/2023,GASOLINA,ALESAT,5.05
GO,05/01/2023,ETANOL,RAIZEN,3.84
GO,09/01/2023,ETANOL,IPIRANGA,3.94
GO,11/01/2023,DIESEL S10,RAIZEN,6.44
GO,24/01/2023,ETANOL,IPIRANGA,3.75
GO,05/01/2023,ETANOL,MASUT DISTRIBUIDORA,3.85
GO,24/01/2023,GASOLINA,IPIRANGA,5.0
GO,11/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.14
GO,24/01/2023,GASOLINA ADITIVADA,BRANCA,4.86
GO,17/01/2023,ETANOL,IPIRANGA,3.82
GO,25/01/2023,ETANOL,ALESAT,3.47
GO,12/01/2023,DIESEL,RAIZEN,6.28
GO,12/01/2023,GASOLINA,VIBRA ENERGIA,4.95
GO,12/01/2023,GASOLINA,BRANCA,4.88
GO,05/01/2023,DIESEL,MASUT DISTRIBUIDORA,6.23
GO,25/01/2023,ETANOL,TOTALENERGIES,3.47
GO,24/01/2023,DIESEL,RAIZEN,6.39
GO,19/01/2023,DIESEL S10,IPIRANGA,6.43
GO,24/01/2023,GASOLINA ADITIVADA,IPIRANGA,4.92
GO,18/01/2023,DIESEL,ALESAT,5.99
GO,04/01/2023,DIESEL S10,BRANCA,6.34
GO,11/01/2023,DIESEL,BRANCA,6.17
GO,05/01/2023,DIESEL,IPIRANGA,6.14
GO,17/01/2023,ETANOL,RIO BRANCO,3.79
GO,04/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.01
GO,18/01/2023,ETANOL,ALESAT,3.65
GO,19/01/2023,GASOLINA,IPIRANGA,4.69
GO,03/01/2023,DIESEL,IPIRANGA,6.54
GO,04/01/2023,GASOLINA,IPIRANGA,5.08
GO,02/01/2023,GASOLINA,VIBRA ENERGIA,5.49
GO,26/01/2023,DIESEL,BRANCA,6.15
GO,06/01/2023,GASOLINA,VIBRA ENERGIA,4.79
GO,09/01/2023,DIESEL S10,IPIRANGA,6.59
GO,12/01/2023,GASOLINA,IPIRANGA,4.91
GO,23/01/2023,DIESEL,VIBRA ENERGIA,6.26
GO,11/01/2023,DIESEL S10,MASUT DISTRIBUIDORA,6.49
GO,04/01/2023,DIESEL S10,RAIZEN,6.59
GO,10/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.04
GO,12/01/2023,GASOLINA,RAIZEN,4.89
GO,17/01/2023,DIESEL S10,VIBRA ENERGIA,6.56
GO,18/01/2023,GASOLINA,IPIRANGA,4.87
GO,19/01/2023,DIESEL,MASUT DISTRIBUIDORA,6.39
GO,09/01/2023,GASOLINA,BRANCA,5.02
GO,19/01/2023,DIESEL S10,BRANCA,6.25
GO,26/01/2023,DIESEL,VIBRA ENERGIA,6.49
GO,11/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.38
GO,25/01/2023,DIESEL S10,IPIRANGA,6.26
GO,12/01/2023,DIESEL,IPIRANGA,6.09
GO,19/01/2023,DIESEL,RAIZEN,6.21
GO,26/01/2023,GASOLINA,MASUT DISTRIBUIDORA,4.89
GO,12/01/2023,DIESEL,BRANCA,6.13
GO,25/01/2023,GASOLINA,IPIRANGA,4.86
GO,18/01/2023,ETANOL,BRANCA,3.74
GO,18/01/2023,GASOLINA,BRANCA,4.88
GO,24/01/2023,GASOLINA,BRANCA,4.89
GO,09/01/2023,DIESEL,RAIZEN,6.54
GO,05/01/2023,GASOLINA,BRANCA,5.13
GO,12/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.05
GO,10/01/2023,DIESEL S10,BRANCA,6.17
GO,23/01/2023,GASOLINA,IPIRANGA,4.87
GO,03/01/2023,ETANOL,BRANCA,4.04
GO,09/01/2023,DIESEL,IPIRANGA,6.29
GO,19/01/2023,ETANOL,BRANCA,3.57
GO,19/01/2023,GASOLINA ADITIVADA,BRANCA,4.79
GO,03/01/2023,GASOLINA,BRANCA,5.35
GO,18/01/2023,DIESEL S10,IPIRANGA,6.5
GO,19/01/2023,DIESEL,IPIRANGA,6.33
GO,19/01/2023,ETANOL,ALESAT,3.57
GO,03/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.49
GO,17/01/2023,GASOLINA,IPIRANGA,4.94
GO,16/01/2023,GASOLINA,VIBRA ENERGIA,4.88
GO,25/01/2023,DIESEL,VIBRA ENERGIA,6.11
GO,24/01/2023,DIESEL,VIBRA ENERGIA,6.69
GO,02/01/2023,DIESEL S10,BRANCA,6.69
GO,04/01/2023,GASOLINA ADITIVADA,BRANCA,5.1
GO,05/01/2023,DIESEL,BRANCA,6.19
GO,04/01/2023,DIESEL S10,ALESAT,6.29
GO,09/01/2023,GASOLINA,VIBRA ENERGIA,5.07
GO,17/01/2023,GASOLINA,RIO BRANCO,4.89
GO,24/01/2023,DIESEL,IPIRANGA,6.33
GO,26/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,4.88
GO,26/01/2023,ETANOL,CIAPETRO,3.49
GO,25/01/2023,DIESEL S10,RAIZEN,6.24
GO,26/01/2023,ETANOL,ALESAT,3.49
GO,25/01/2023,DIESEL S10,MASUT DISTRIBUIDORA,6.44
GO,03/01/2023,DIESEL S10,MASUT DISTRIBUIDORA,6.49
GO,04/01/2023,DIESEL,RAIZEN,6.49
GO,09/01/2023,GASOLINA ADITIVADA,RAIZEN,5.3
GO,26/01/2023,DIESEL S10,CIAPETRO,5.99
GO,23/01/2023,DIESEL,BRANCA,6.25
GO,23/01/2023,GASOLINA ADITIVADA,RAIZEN,5.02
GO,02/01/2023,GASOLINA ADITIVADA,IPIRANGA,6.19
GO,23/01/2023,ETANOL,RAIZEN,3.9
GO,26/01/2023,DIESEL S10,IPIRANGA,6.2
GO,03/01/2023,DIESEL S10,BRANCA,6.51
GO,16/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.04
GO,25/01/2023,ETANOL,RIO BRANCO,3.79
GO,02/01/2023,DIESEL,VIBRA ENERGIA,6.69
GO,17/01/2023,DIESEL,RAIZEN,6.36
GO,24/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.57
GO,25/01/2023,GASOLINA,BRANCA,4.75
GO,24/01/2023,GASOLINA,RAIZEN,4.79
GO,03/01/2023,DIESEL S10,RAIZEN,6.53
GO,16/01/2023,GASOLINA ADITIVADA,BRANCA,4.79
GO,24/01/2023,DIESEL S10,BRANCA,6.29
GO,04/01/2023,DIESEL,BRANCA,6.22
GO,03/01/2023,DIESEL S10,IPIRANGA,6.64
GO,11/01/2023,DIESEL,MASUT DISTRIBUIDORA,6.39
GO,04/01/2023,ETANOL,BRANCA,3.93
GO,04/01/2023,GASOLINA,RAIZEN,5.09
GO,02/01/2023,GASOLINA,RAIZEN,5.49
GO,02/01/2023,GASOLINA,IPIRANGA,5.79
GO,16/01/2023,DIESEL S10,VIBRA ENERGIA,6.29
GO,02/01/2023,DIESEL,BRANCA,6.59
GO,19/01/2023,DIESEL S10,RAIZEN,6.44
GO,25/01/2023,DIESEL,ALESAT,5.94
GO,16/01/2023,ETANOL,BRANCA,3.7
GO,26/01/2023,DIESEL S10,RAIZEN,6.16
GO,25/01/2023,GASOLINA ADITIVADA,MASUT DISTRIBUIDORA,4.75
GO,03/01/2023,ETANOL,RAIZEN,3.82
GO,04/01/2023,ETANOL,MASUT DISTRIBUIDORA,3.89
GO,16/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.05
GO,16/01/2023,ETANOL,RAIZEN,3.76
GO,19/01/2023,DIESEL,ALESAT,6.39
GO,17/01/2023,ETANOL,BRANCA,3.74
GO,24/01/2023,DIESEL S10,IPIRANGA,6.64
GO,10/01/2023,DIESEL,IPIRANGA,6.45
GO,26/01/2023,GASOLINA ADITIVADA,MASUT DISTRIBUIDORA,4.89
GO,26/01/2023,DIESEL S10,RIO BRANCO,6.09
GO,19/01/2023,DIESEL S10,ALESAT,6.39
GO,04/01/2023,ETANOL,IPIRANGA,3.97
GO,26/01/2023,ETANOL,BRANCA,3.6
GO,23/01/2023,GASOLINA,VIBRA ENERGIA,4.86
GO,26/01/2023,GASOLINA,IPIRANGA,4.81
GO,06/01/2023,DIESEL,BRANCA,6.11
GO,17/01/2023,GASOLINA,BRANCA,4.96
GO,19/01/2023,GASOLINA ADITIVADA,IPIRANGA,4.8
GO,17/01/2023,GASOLINA ADITIVADA,RAIZEN,5.1
GO,26/01/2023,GASOLINA ADITIVADA,IPIRANGA,4.86
GO,25/01/2023,GASOLINA,RIO BRANCO,4.89
GO,25/01/2023,ETANOL,BRANCA,3.54
GO,06/01/2023,GASOLINA,IPIRANGA,4.89
GO,24/01/2023,ETANOL,RAIZEN,3.69
GO,12/01/2023,DIESEL S10,BRANCA,6.2
GO,12/01/2023,ETANOL,VIBRA ENERGIA,3.77
GO,19/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,4.89
GO,24/01/2023,GASOLINA,VIBRA ENERGIA,5.04
GO,04/01/2023,DIESEL S10,MASUT DISTRIBUIDORA,6.58
GO,06/01/2023,GASOLINA,BRANCA,4.81
GO,06/01/2023,ETANOL,VIBRA ENERGIA,3.69
GO,05/01/2023,GASOLINA,RIO BRANCO,5.08
GO,09/01/2023,ETANOL,VIBRA ENERGIA,3.89
GO,18/01/2023,ETANOL,IPIRANGA,3.68
GO,25/01/2023,DIESEL S10,VIBRA ENERGIA,6.26
GO,23/01/2023,DIESEL,IPIRANGA,6.32
GO,06/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,4.79
GO,03/01/2023,DIESEL,MASUT DISTRIBUIDORA,6.39
GO,09/01/2023,DIESEL S10,RAIZEN,6.64
GO,17/01/2023,GASOLINA,VIBRA ENERGIA,5.05
GO,25/01/2023,GASOLINA ADITIVADA,ALESAT,4.78
GO,02/01/2023,ETANOL,IPIRANGA,4.49
GO,03/01/2023,GASOLINA,RAIZEN,5.3
GO,10/01/2023,ETANOL,BRANCA,3.78
GO,09/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.27
GO,12/01/2023,ETANOL,ALESAT,3.8
GO,09/01/2023,DIESEL,BRANCA,6.2
GO,18/01/2023,DIESEL S10,VIBRA ENERGIA,6.55
GO,05/01/2023,DIESEL,VIBRA ENERGIA,6.29
GO,04/01/2023,GASOLINA,MASUT DISTRIBUIDORA,4.95
GO,04/01/2023,DIESEL,IPIRANGA,6.35
GO,04/01/2023,ETANOL,VIBRA ENERGIA,3.98
GO,08/02/2023,DIESEL S10,RAIZEN,6.19
GO,15/02/2023,ETANOL,IPIRANGA,3.89
GO,24/02/2023,GASOLINA,VIBRA ENERGIA,5.09
GO,21/02/2023,ETANOL,BRANCA,3.8
GO,08/02/2023,ETANOL,RAIZEN,3.77
GO,14/02/2023,DIESEL S10,ALESAT,5.97
GO,22/02/2023,GASOLINA ADITIVADA,CIAPETRO,4.9
GO,31/01/2023,GASOLINA,VIBRA ENERGIA,5.05
GO,09/02/2023,ETANOL,BRANCA,3.39
GO,22/02/2023,DIESEL S10,IPIRANGA,6.11
GO,24/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.09
GO,06/02/2023,ETANOL,IPIRANGA,3.76
GO,16/02/2023,GASOLINA,VIBRA ENERGIA,4.79
GO,21/02/2023,GASOLINA ADITIVADA,RAIZEN,5.17
GO,09/02/2023,DIESEL S10,BRANCA,5.93
GO,14/02/2023,DIESEL,RAIZEN,5.79
GO,07/02/2023,GASOLINA,RIO BRANCO,4.97
GO,30/01/2023,GASOLINA,IPIRANGA,4.95
GO,17/02/2023,GASOLINA,BRANCA,5.27
GO,16/02/2023,GASOLINA,MASUT DISTRIBUIDORA,4.97
GO,07/02/2023,DIESEL S10,RIO BRANCO,5.99
GO,01/02/2023,GASOLINA,RAIZEN,4.98
GO,15/02/2023,GASOLINA,VIBRA ENERGIA,5.15
GO,24/02/2023,ETANOL,BRANCA,3.81
GO,20/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.37
GO,09/02/2023,GASOLINA,ALESAT,4.74
