Bandeira,Data da Coleta,Produto,Valor de Venda
ATLÂNTICA,24/04/2023,GASOLINA ADITIVADA,21.65
ATLÂNTICA,03/05/2023,DIESEL,5.34
ATLÂNTICA,01/05/2023,DIESEL,5.39
ATLÂNTICA,01/05/2023,GASOLINA,5.89
ATLÂNTICA,03/05/2023,GASOLINA,22.21
ATLÂNTICA,24/04/2023,DIESEL S10,22.93
ATLÂNTICA,19/04/2023,DIESEL,5.57
ATLÂNTICA,03/05/2023,DIESEL S10,5.99
ATLÂNTICA,10/04/2023,GASOLINA ADITIVADA,10.78
ATLÂNTICA,18/04/2023,GASOLINA ADITIVADA,21.45
ATLÂNTICA,25/04/2023,GASOLINA ADITIVADA,5.28
ATLÂNTICA,25/04/2023,ETANOL,4.69
ATLÂNTICA,03/05/2023,GASOLINA ADITIVADA,17.03
ATLÂNTICA,17/04/2023,GASOLINA ADITIVADA,18.02
ATLÂNTICA,25/04/2023,GASOLINA,5.28
ATLÂNTICA,18/04/2023,DIESEL,5.39
ATLÂNTICA,10/04/2023,GASOLINA,16.16
ATLÂNTICA,24/04/2023,ETANOL,9.08
ATLÂNTICA,10/04/2023,DIESEL,10.83
ATLÂNTICA,18/04/2023,ETANOL,9.08
ATLÂNTICA,01/05/2023,GASOLINA ADITIVADA,6.09
ATLÂNTICA,19/04/2023,GASOLINA ADITIVADA,5.28
ATLÂNTICA,19/04/2023,ETANOL,4.69
ATLÂNTICA,25/04/2023,DIESEL,5.57
ATLÂNTICA,24/04/2023,GASOLINA,26.94
ATLÂNTICA,18/04/2023,GASOLINA,21.25
ATLÂNTICA,04/05/2023,DIESEL S10,5.69
ATLÂNTICA,08/05/2023,DIESEL S10,16.27
ATLÂNTICA,02/05/2023,DIESEL S10,22.21
ATLÂNTICA,10/05/2023,GNV,5.37
ATLÂNTICA,25/05/2023,GASOLINA,5.96
ATLÂNTICA,10/05/2023,GASOLINA ADITIVADA,22.78
ATLÂNTICA,08/05/2023,DIESEL,10.58
ATLÂNTICA,11/05/2023,DIESEL S10,11.18
ATLÂNTICA,16/05/2023,GNV,5.37
ATLÂNTICA,17/05/2023,GASOLINA,4.89
ATLÂNTICA,15/05/2023,GASOLINA,16.29
ATLÂNTICA,08/05/2023,GASOLINA,15.52
ATLÂNTICA,04/05/2023,GASOLINA,5.71
ATLÂNTICA,04/05/2023,ETANOL,4.75
ATLÂNTICA,17/05/2023,DIESEL,5.29
ATLÂNTICA,24/05/2023,DIESEL,5.42
ATLÂNTICA,02/05/2023,GASOLINA,20.81
ATLÂNTICA,24/05/2023,GASOLINA,16.31
ATLÂNTICA,10/05/2023,ETANOL,18.76
ATLÂNTICA,15/05/2023,GASOLINA ADITIVADA,16.41
ATLÂNTICA,17/05/2023,DIESEL S10,5.39
ATLÂNTICA,02/05/2023,GASOLINA ADITIVADA,10.64
ATLÂNTICA,15/05/2023,DIESEL S10,16.64
ATLÂNTICA,16/05/2023,GASOLINA,23.31
ATLÂNTICA,08/05/2023,GASOLINA ADITIVADA,5.35
ATLÂNTICA,16/05/2023,ETANOL,14.01
ATLÂNTICA,22/05/2023,DIESEL S10,10.34
ATLÂNTICA,24/05/2023,DIESEL S10,11.55
ATLÂNTICA,09/05/2023,GASOLINA ADITIVADA,5.29
ATLÂNTICA,22/05/2023,GASOLINA ADITIVADA,10.17
