Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
SE,SP,SOROCABA,COMPETRO COMERCIO E DISTRIBUICAO DE DERIVADOS DE PETROLEO LTDA,00.003.188/0001-21,RUA HUMBERTO DE CAMPOS,306,,JARDIM ZULMIRA,18061-000,ETANOL,03/01/2023,3.39,,R$ / litro,BRANCA,2023-03-01,3,2023,2023-11-23
SE,SP,SOROCABA,COMPETRO COMERCIO E DISTRIBUICAO DE DERIVADOS DE PETROLEO LTDA,00.003.188/0001-21,RUA HUMBERTO DE CAMPOS,306,,JARDIM ZULMIRA,18061-000,DIESEL S10,03/01/2023,6.21,,R$ / litro,BRANCA,2023-03-01,3,2023,2023-11-23
SE,SP,SOROCABA,COMPETRO COMERCIO E DISTRIBUICAO DE DERIVADOS DE PETROLEO LTDA,00.003.188/0001-21,RUA HUMBERTO DE CAMPOS,306,,JARDIM ZULMIRA,18061-000,GASOLINA,03/01/2023,4.39,,R$ / litro,BRANCA,2023-03-01,3,2023,2023-11-23
N,AM,PARINTINS,CACAPAVA COMERCIO DE PETROLEO LTDA,07.498.919/0001-04,RUA SILVA CAMPOS,1357,,CENTRO,69151-293,DIESEL S10,03/01/2023,7.5,,R$ / litro,IPIRANGA,2023-03-01,3,2023,2023-11-23
N,AM,PARINTINS,CACAPAVA COMERCIO DE PETROLEO LTDA,07.498.919/0001-04,RUA SILVA CAMPOS,1357,,CENTRO,69151-293,GASOLINA ADITIVADA,03/01/2023,6,,R$ / litro,IPIRANGA,2023-03-01,3,2023,2023-11-23
N,AM,PARINTINS,CACAPAVA COMERCIO DE PETROLEO LTDA,07.498.919/0001-04,RUA SILVA CAMPOS,1357,,CENTRO,69151-293,GASOLINA,03/01/2023,5.99,,R$ / litro,IPIRANGA,2023-03-01,3,2023,2023-11-23
N,AP,MACAPA,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,03.659.452/0006-82,RUA CICERO MARQUES DE SOUZA,3134,,NOVO HORIZONTE,68909-803,GASOLINA,03/01/2023,4.44,,R$ / litro,BRANCA,2023-03-01,3,2023,2023-11-23
N,AP,MACAPA,POSTO ICCAR LTDA,02.280.133/0034-52,AVENIDA RIO VILA NOVA,62,ESQ. C/RUA BEIRA RIO,TREM,68905-160,DIESEL,03/01/2023,6.52,,R$ / litro,BRANCA,2023-03-01,3,2023,2023-11-23
N,AP,MACAPA,POSTO ICCAR LTDA,02.280.133/0034-52,AVENIDA RIO VILA NOVA,62,ESQ. C/RUA BEIRA RIO,TREM,68905-160,GASOLINA,03/01/2023,4.77,,R$ / litro,BRANCA,2023-03-01,3,2023,2023-11-23
N,AP,MACAPA,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,03.659.452/0003-30,RUA CLAUDOMIRO DE MORAES,1130,,NOVO BURITIZAL,68904-000,GASOLINA,03/01/2023,4.44,,R$ / litro,VIBRA ENERGIA,2023-03-01,3,2023,2023-11-23
