Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
MG,12/01/2023,DIESEL,IPIRANGA,6.36
MG,19/01/2023,DIESEL S10,ALESAT,6.54
MG,18/01/2023,GASOLINA,VIBRA ENERGIA,4.94
MG,26/01/2023,ETANOL,ALESAT,4.05
MG,24/01/2023,ETANOL,BRANCA,3.72
MG,05/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.14
MG,18/01/2023,DIESEL S10,VIBRA ENERGIA,6.24
MG,19/01/2023,GASOLINA ADITIVADA,ALESAT,5.34
MG,05/01/2023,ETANOL,RIO BRANCO,3.96
MG,24/01/2023,GASOLINA ADITIVADA,ALESAT,5.02
MG,03/01/2023,DIESEL S10,BRANCA,6.29
MG,12/01/2023,GASOLINA,RAIZEN,4.95
MG,16/01/2023,GASOLINA,IPIRANGA,4.97
MG,03/01/2023,DIESEL S10,IPIRANGA,6.38
MG,09/01/2023,GASOLINA,TOTALENERGIES,5.17
MG,04/01/2023,ETANOL,RAIZEN,4.01
MG,09/01/2023,GASOLINA ADITIVADA,RAIZEN,5.22
MG,19/01/2023,ETANOL,VIBRA ENERGIA,3.84
MG,04/01/2023,GASOLINA,VIBRA ENERGIA,5.04
MG,10/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.13
MG,12/01/2023,ETANOL,ALESAT,4.03
MG,10/01/2023,ETANOL,RIO BRANCO,3.96
MG,20/01/2023,GASOLINA,IPIRANGA,4.96
MG,02/01/2023,DIESEL S10,RAIZEN,6.34
MG,16/01/2023,GNV,RAIZEN,4.99
MG,24/01/2023,GASOLINA ADITIVADA,BRANCA,4.89
MG,03/01/2023,GASOLINA ADITIVADA,TOTALENERGIES,5.19
MG,16/01/2023,GASOLINA,RIO BRANCO,5.15
MG,03/01/2023,DIESEL,CIAPETRO,6.37
MG,09/01/2023,ETANOL,IPIRANGA,3.98
MG,12/01/2023,DIESEL S10,BRANCA,6.28
MG,03/01/2023,GASOLINA,RAIZEN,5.01
MG,12/01/2023,GASOLINA ADITIVADA,BRANCA,4.88
MG,13/01/2023,GASOLINA ADITIVADA,BRANCA,4.67
MG,19/01/2023,GASOLINA,RAIZEN,4.91
MG,19/01/2023,GASOLINA ADITIVADA,RIO BRANCO,4.99
MG,05/01/2023,DIESEL S10,BRANCA,6.34
MG,05/01/2023,DIESEL,VIBRA ENERGIA,6.36
MG,18/01/2023,ETANOL,ALESAT,4.0
MG,25/01/2023,ETANOL,BRANCA,3.68
MG,03/01/2023,GASOLINA,IPIRANGA,5.03
MG,13/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.26
MG,20/01/2023,DIESEL S10,BRANCA,6.46
MG,02/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.53
MG,05/01/2023,ETANOL,IPIRANGA,3.96
MG,10/01/2023,DIESEL,ALESAT,6.12
MG,12/01/2023,ETANOL,VIBRA ENERGIA,3.98
MG,18/01/2023,DIESEL S10,ALESAT,6.37
MG,16/01/2023,GNV,ALESAT,4.85
MG,25/01/2023,DIESEL,VIBRA ENERGIA,6.3
MG,04/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.14
MG,13/01/2023,DIESEL S10,BRANCA,6.19
MG,24/01/2023,GASOLINA,RAIZEN,4.81
MG,23/01/2023,ETANOL,RAIZEN,3.9
MG,26/01/2023,DIESEL S10,RAIZEN,6.35
MG,23/01/2023,GNV,BRANCA,4.85
MG,11/01/2023,DIESEL,ALESAT,6.15
MG,26/01/2023,DIESEL,BRANCA,6.15
MG,10/01/2023,GASOLINA,ALESAT,5.02
MG,12/01/2023,ETANOL,BRANCA,3.85
MG,17/01/2023,DIESEL S10,BRANCA,6.16
MG,19/01/2023,DIESEL,RIO BRANCO,6.19
MG,20/01/2023,GASOLINA ADITIVADA,BRANCA,5.06
