Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
N,AC,RIO BRANCO,CODEPE COMBUSTIVEIS LTDA,08.220.930/0001-62,LOTEAMENTO PORTAL DA AMAZONIA,S/N,"QUADRA 101 LTS 01,02,03,04, 05 E 33",CALAFATE,69905-801,ETANOL,01/03/2023,4.29,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,CODEPE COMBUSTIVEIS LTDA,08.220.930/0001-62,LOTEAMENTO PORTAL DA AMAZONIA,S/N,"QUADRA 101 LTS 01,02,03,04, 05 E 33",CALAFATE,69905-801,DIESEL S10,01/03/2023,6.98,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,CODEPE COMBUSTIVEIS LTDA,08.220.930/0001-62,LOTEAMENTO PORTAL DA AMAZONIA,S/N,"QUADRA 101 LTS 01,02,03,04, 05 E 33",CALAFATE,69905-801,DIESEL,01/03/2023,6.94,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,CODEPE COMBUSTIVEIS LTDA,08.220.930/0001-62,LOTEAMENTO PORTAL DA AMAZONIA,S/N,"QUADRA 101 LTS 01,02,03,04, 05 E 33",CALAFATE,69905-801,GASOLINA ADITIVADA,01/03/2023,5.39,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,CODEPE COMBUSTIVEIS LTDA,08.220.930/0001-62,LOTEAMENTO PORTAL DA AMAZONIA,S/N,"QUADRA 101 LTS 01,02,03,04, 05 E 33",CALAFATE,69905-801,GASOLINA,01/03/2023,5.39,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,COMDEPE COMERCIO DE DERIVADOS DE PETROLEO LTDA,01.198.443/0001-00,ESTRADA JARBAS PASSARINHO,115,,PLACAS,69900-970,DIESEL S10,01/03/2023,6.55,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,COMDEPE COMERCIO DE DERIVADOS DE PETROLEO LTDA,01.198.443/0001-00,ESTRADA JARBAS PASSARINHO,115,,PLACAS,69900-970,DIESEL,01/03/2023,6.49,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,COMDEPE COMERCIO DE DERIVADOS DE PETROLEO LTDA,01.198.443/0001-00,ESTRADA JARBAS PASSARINHO,115,,PLACAS,69900-970,GASOLINA ADITIVADA,01/03/2023,5.35,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,COMDEPE COMERCIO DE DERIVADOS DE PETROLEO LTDA,01.198.443/0001-00,ESTRADA JARBAS PASSARINHO,115,,PLACAS,69900-970,GASOLINA,01/03/2023,5.29,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,RP COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.,08.065.008/0001-48,RUA MINAS GERAIS,900,,CENTRO,69909-710,DIESEL,01/03/2023,7.2,,R$ / litro,SABBÁ,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,RP COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.,08.065.008/0001-48,RUA MINAS GERAIS,900,,CENTRO,69909-710,GASOLINA,01/03/2023,5.29,,R$ / litro,SABBÁ,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,POSTO VILLAGE LTDA.,06.906.483/0001-74,RUA ANTONIO DA ROCHA VIANA,S/N,CONJ. VILLAGE W. MARCIEL QD. 02 LOTES 01 A 04,VILA IVONETE,69914-610,ETANOL,01/03/2023,4.24,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,POSTO VILLAGE LTDA.,06.906.483/0001-74,RUA ANTONIO DA ROCHA VIANA,S/N,CONJ. VILLAGE W. MARCIEL QD. 02 LOTES 01 A 04,VILA IVONETE,69914-610,DIESEL S10,01/03/2023,6.68,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,POSTO VILLAGE LTDA.,06.906.483/0001-74,RUA ANTONIO DA ROCHA VIANA,S/N,CONJ. VILLAGE W. MARCIEL QD. 02 LOTES 01 A 04,VILA IVONETE,69914-610,DIESEL,01/03/2023,6.66,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,POSTO VILLAGE LTDA.,06.906.483/0001-74,RUA ANTONIO DA ROCHA VIANA,S/N,CONJ. VILLAGE W. MARCIEL QD. 02 LOTES 01 A 04,VILA IVONETE,69914-610,GASOLINA ADITIVADA,01/03/2023,5.99,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,POSTO VILLAGE LTDA.,06.906.483/0001-74,RUA ANTONIO DA ROCHA VIANA,S/N,CONJ. VILLAGE W. MARCIEL QD. 02 LOTES 01 A 04,VILA IVONETE,69914-610,GASOLINA,01/03/2023,5.93,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,AUTO POSTO CIDADE LTDA,06.321.359/0001-47,AVENIDA NACOES UNIDAS,2123,,7 BEC,69918-093,ETANOL,01/03/2023,4.19,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,AUTO POSTO CIDADE LTDA,06.321.359/0001-47,AVENIDA NACOES UNIDAS,2123,,7 BEC,69918-093,DIESEL S10,01/03/2023,7.15,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,AUTO POSTO CIDADE LTDA,06.321.359/0001-47,AVENIDA NACOES UNIDAS,2123,,7 BEC,69918-093,DIESEL,01/03/2023,7.18,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,AUTO POSTO CIDADE LTDA,06.321.359/0001-47,AVENIDA NACOES UNIDAS,2123,,7 BEC,69918-093,GASOLINA,01/03/2023,6.15,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,NORTE COMERCIO DE DERIVADOS DE PETROLEO LTDA,05.771.239/0001-89,RUA   RIO DE JANEIRO,1215,ZONA URBANA,IVETE VARGAS,69906-380,DIESEL S10,01/03/2023,6.88,,R$ / litro,IPIRANGA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,NORTE COMERCIO DE DERIVADOS DE PETROLEO LTDA,05.771.239/0001-89,RUA   RIO DE JANEIRO,1215,ZONA URBANA,IVETE VARGAS,69906-380,DIESEL,01/03/2023,6.88,,R$ / litro,IPIRANGA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,NORTE COMERCIO DE DERIVADOS DE PETROLEO LTDA,05.771.239/0001-89,RUA   RIO DE JANEIRO,1215,ZONA URBANA,IVETE VARGAS,69906-380,GASOLINA ADITIVADA,01/03/2023,5.39,,R$ / litro,IPIRANGA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,NORTE COMERCIO DE DERIVADOS DE PETROLEO LTDA,05.771.239/0001-89,RUA   RIO DE JANEIRO,1215,ZONA URBANA,IVETE VARGAS,69906-380,GASOLINA,01/03/2023,5.29,,R$ / litro,IPIRANGA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,AUTO POSTO DISTRITO LTDA.,04.087.649/0001-42,RUA 03,S/N,LOTE:08 ZONA:A  ST:4,DISTRITO INDUSTRIAL,69917-100,ETANOL,01/03/2023,4.29,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,AUTO POSTO DISTRITO LTDA.,04.087.649/0001-42,RUA 03,S/N,LOTE:08 ZONA:A  ST:4,DISTRITO INDUSTRIAL,69917-100,DIESEL S10,01/03/2023,6.94,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,AUTO POSTO DISTRITO LTDA.,04.087.649/0001-42,RUA 03,S/N,LOTE:08 ZONA:A  ST:4,DISTRITO INDUSTRIAL,69917-100,DIESEL,01/03/2023,6.89,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,AUTO POSTO DISTRITO LTDA.,04.087.649/0001-42,RUA 03,S/N,LOTE:08 ZONA:A  ST:4,DISTRITO INDUSTRIAL,69917-100,GASOLINA ADITIVADA,01/03/2023,5.39,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,AUTO POSTO DISTRITO LTDA.,04.087.649/0001-42,RUA 03,S/N,LOTE:08 ZONA:A  ST:4,DISTRITO INDUSTRIAL,69917-100,GASOLINA,01/03/2023,5.39,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,AUTO POSTO SANTO ANTONIO LTDA,14.412.076/0001-39,RUA ISAURA PARENTE,3265,,EST EXPERIMENTAL,69908-210,ETANOL,01/03/2023,4.34,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
N,AC,RIO BRANCO,AUTO POSTO SANTO ANTONIO LTDA,14.412.076/0001-39,RUA ISAURA PARENTE,3265,,EST EXPERIMENTAL,69908-210,DIESEL S10,01/03/2023,6.88,,R$ / litro,VIBRA ENERGIA,2023-01-03,1,2023,2023-11-23
