Bandeira,Data da Coleta,Produto,Valor de Venda
SABBÁ,13/02/2023,ETANOL,17.42
SABBÁ,20/02/2023,DIESEL S10,44.4
SABBÁ,07/02/2023,DIESEL S10,74.45
SABBÁ,22/02/2023,ETANOL,34.79
SABBÁ,30/01/2023,DIESEL S10,19.87
SABBÁ,13/02/2023,GASOLINA,45.28
SABBÁ,14/02/2023,GASOLINA,64.52
SABBÁ,01/02/2023,ETANOL,17.79
SABBÁ,14/02/2023,DIESEL S10,62.27
SABBÁ,24/02/2023,DIESEL S10,12.38
SABBÁ,14/02/2023,DIESEL,51.88
SABBÁ,01/02/2023,DIESEL S10,37.22
SABBÁ,08/02/2023,GASOLINA,56.75
SABBÁ,06/02/2023,ETANOL,38.51
SABBÁ,06/02/2023,GASOLINA,61.96
SABBÁ,24/02/2023,GASOLINA ADITIVADA,15.97
SABBÁ,22/02/2023,DIESEL S10,78.08
SABBÁ,30/01/2023,GASOLINA ADITIVADA,39.39
SABBÁ,09/02/2023,ETANOL,13.21
SABBÁ,23/02/2023,GASOLINA ADITIVADA,59.33
SABBÁ,08/02/2023,DIESEL,60.43
SABBÁ,16/02/2023,DIESEL S10,18.09
SABBÁ,13/02/2023,DIESEL,25.57
SABBÁ,13/02/2023,DIESEL S10,43.35
SABBÁ,15/02/2023,DIESEL S10,56.34
SABBÁ,23/02/2023,ETANOL,26.69
SABBÁ,01/02/2023,GASOLINA ADITIVADA,36.47
SABBÁ,06/02/2023,DIESEL S10,59.41
SABBÁ,22/02/2023,GASOLINA,74.37
SABBÁ,09/02/2023,GASOLINA ADITIVADA,20.62
SABBÁ,06/02/2023,GASOLINA ADITIVADA,53.42
SABBÁ,15/02/2023,GASOLINA ADITIVADA,60.88
SABBÁ,24/02/2023,GASOLINA,25.73
SABBÁ,15/02/2023,ETANOL,29.01
SABBÁ,31/01/2023,ETANOL,59.16
SABBÁ,20/02/2023,DIESEL,44.19
SABBÁ,08/02/2023,ETANOL,17.12
SABBÁ,30/01/2023,ETANOL,20.92
SABBÁ,09/02/2023,GASOLINA,19.81
SABBÁ,09/02/2023,DIESEL S10,12.68
SABBÁ,07/02/2023,ETANOL,30.64
SABBÁ,02/02/2023,GASOLINA ADITIVADA,10.77
SABBÁ,16/02/2023,GASOLINA,19.83
SABBÁ,08/02/2023,DIESEL S10,31.74
SABBÁ,31/01/2023,GASOLINA,137.89
SABBÁ,24/02/2023,DIESEL,24.52
SABBÁ,30/01/2023,GASOLINA,37.59
SABBÁ,08/02/2023,GASOLINA ADITIVADA,47.71
SABBÁ,01/02/2023,DIESEL,32.13
SABBÁ,22/02/2023,DIESEL,41.11
SABBÁ,13/02/2023,GASOLINA ADITIVADA,42.84
SABBÁ,31/01/2023,DIESEL S10,148.83
SABBÁ,15/02/2023,GASOLINA,74.69
SABBÁ,02/02/2023,DIESEL S10,13.17
SABBÁ,02/03/2023,GASOLINA ADITIVADA,17.71
SABBÁ,27/02/2023,DIESEL S10,49.81
SABBÁ,09/03/2023,GASOLINA,49.1
SABBÁ,14/03/2023,DIESEL S10,74.38
