Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data da Carga ETL
N,RR,BOA VISTA,AUTO POSTO CAPITAL LTDA,08.106.078/0001-05,AVENIDA GLAYCON DE PAIVA,1630,,MECEJANA,69304-560,ETANOL,02/01/2023,4.79,,R$ / litro,VIBRA ENERGIA,2023-11-21
N,RR,BOA VISTA,AUTO POSTO CAPITAL LTDA,08.106.078/0001-05,AVENIDA GLAYCON DE PAIVA,1630,,MECEJANA,69304-560,DIESEL S10,02/01/2023,7.13,,R$ / litro,VIBRA ENERGIA,2023-11-21
N,RR,BOA VISTA,AUTO POSTO CAPITAL LTDA,08.106.078/0001-05,AVENIDA GLAYCON DE PAIVA,1630,,MECEJANA,69304-560,GASOLINA ADITIVADA,02/01/2023,5.3,,R$ / litro,VIBRA ENERGIA,2023-11-21
N,RR,BOA VISTA,AUTO POSTO CAPITAL LTDA,08.106.078/0001-05,AVENIDA GLAYCON DE PAIVA,1630,,MECEJANA,69304-560,GASOLINA,02/01/2023,5.25,,R$ / litro,VIBRA ENERGIA,2023-11-21
N,RR,BOA VISTA,POSTO GP LTDA,08.039.411/0001-00,AVENIDA CARLOS PEREIRA DE MELO,524,,JARDIM FLORESTA,69312-005,DIESEL,02/01/2023,6.87,,R$ / litro,BRANCA,2023-11-21
N,RR,BOA VISTA,POSTO GP LTDA,08.039.411/0001-00,AVENIDA CARLOS PEREIRA DE MELO,524,,JARDIM FLORESTA,69312-005,GASOLINA ADITIVADA,02/01/2023,5.3,,R$ / litro,BRANCA,2023-11-21
N,RR,BOA VISTA,POSTO GP LTDA,08.039.411/0001-00,AVENIDA CARLOS PEREIRA DE MELO,524,,JARDIM FLORESTA,69312-005,GASOLINA,02/01/2023,5.25,,R$ / litro,BRANCA,2023-11-21
N,RR,BOA VISTA,POSTO GP LTDA,08.039.411/0001-00,AVENIDA CARLOS PEREIRA DE MELO,524,,JARDIM FLORESTA,69312-005,DIESEL S10,02/01/2023,6.97,,R$ / litro,BRANCA,2023-11-21
N,RR,BOA VISTA,J. M. G. VALLADAO,07.379.366/0001-62,AVENIDA VENEZUELA,887,,PRICUMA,69309-690,DIESEL S10,02/01/2023,6.97,,R$ / litro,BRANCA,2023-11-21
N,RR,BOA VISTA,J. M. G. VALLADAO,07.379.366/0001-62,AVENIDA VENEZUELA,887,,PRICUMA,69309-690,DIESEL,02/01/2023,6.87,,R$ / litro,BRANCA,2023-11-21
