Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
SE,RJ,ITAPERUNA,AUTO POSTO CIDADE NOVA LTDA,05.933.754/0001-18,RUA RUBENS TINOCO FERRAZ,49,,CIDADE NOVA,28300-000,ETANOL,07/04/2023,4.69,,R$ / litro,VIBRA ENERGIA,2023-07-04,7,2023,2023-11-23
SE,RJ,ITAPERUNA,AUTO POSTO CIDADE NOVA LTDA,05.933.754/0001-18,RUA RUBENS TINOCO FERRAZ,49,,CIDADE NOVA,28300-000,DIESEL S10,07/04/2023,5.99,,R$ / litro,VIBRA ENERGIA,2023-07-04,7,2023,2023-11-23
SE,RJ,ITAPERUNA,AUTO POSTO CIDADE NOVA LTDA,05.933.754/0001-18,RUA RUBENS TINOCO FERRAZ,49,,CIDADE NOVA,28300-000,GASOLINA ADITIVADA,07/04/2023,6.07,,R$ / litro,VIBRA ENERGIA,2023-07-04,7,2023,2023-11-23
SE,RJ,ITAPERUNA,AUTO POSTO CIDADE NOVA LTDA,05.933.754/0001-18,RUA RUBENS TINOCO FERRAZ,49,,CIDADE NOVA,28300-000,GASOLINA,07/04/2023,5.99,,R$ / litro,VIBRA ENERGIA,2023-07-04,7,2023,2023-11-23
SE,RJ,ITAPERUNA,POSTO TRIANGULO ITAPERUNA LTDA,03.140.728/0001-07,RUA NOEMIA GODINHO BITTENCOURT,310,,MAL. CASTELO BRANCO,28300-000,ETANOL,07/04/2023,4.64,,R$ / litro,BRANCA,2023-07-04,7,2023,2023-11-23
SE,RJ,ITAPERUNA,POSTO TRIANGULO ITAPERUNA LTDA,03.140.728/0001-07,RUA NOEMIA GODINHO BITTENCOURT,310,,MAL. CASTELO BRANCO,28300-000,DIESEL S10,07/04/2023,5.94,,R$ / litro,BRANCA,2023-07-04,7,2023,2023-11-23
SE,RJ,ITAPERUNA,POSTO TRIANGULO ITAPERUNA LTDA,03.140.728/0001-07,RUA NOEMIA GODINHO BITTENCOURT,310,,MAL. CASTELO BRANCO,28300-000,DIESEL,07/04/2023,5.84,,R$ / litro,BRANCA,2023-07-04,7,2023,2023-11-23
SE,RJ,ITAPERUNA,POSTO TRIANGULO ITAPERUNA LTDA,03.140.728/0001-07,RUA NOEMIA GODINHO BITTENCOURT,310,,MAL. CASTELO BRANCO,28300-000,GASOLINA ADITIVADA,07/04/2023,6.14,,R$ / litro,BRANCA,2023-07-04,7,2023,2023-11-23
SE,RJ,ITAPERUNA,POSTO TRIANGULO ITAPERUNA LTDA,03.140.728/0001-07,RUA NOEMIA GODINHO BITTENCOURT,310,,MAL. CASTELO BRANCO,28300-000,GASOLINA,07/04/2023,5.94,,R$ / litro,BRANCA,2023-07-04,7,2023,2023-11-23
SE,RJ,ITAPERUNA,POSTO DE GASOLINA GALEGAO LTDA,27.872.068/0001-17,RODOVIA 186,KM 19,,ARE,28300-000,ETANOL,07/04/2023,4.59,,R$ / litro,IPIRANGA,2023-07-04,7,2023,2023-11-23
SE,RJ,ITAPERUNA,POSTO DE GASOLINA GALEGAO LTDA,27.872.068/0001-17,RODOVIA 186,KM 19,,ARE,28300-000,DIESEL S10,07/04/2023,5.88,,R$ / litro,IPIRANGA,2023-07-04,7,2023,2023-11-23
SE,RJ,ITAPERUNA,POSTO DE GASOLINA GALEGAO LTDA,27.872.068/0001-17,RODOVIA 186,KM 19,,ARE,28300-000,DIESEL,07/04/2023,5.78,,R$ / litro,IPIRANGA,2023-07-04,7,2023,2023-11-23
