Bandeira,Data da Coleta,Produto,Valor de Venda
PETROX DISTRIBUIDORA,21/03/2023,GASOLINA,5.69
PETROX DISTRIBUIDORA,05/04/2023,DIESEL,11.83
PETROX DISTRIBUIDORA,22/03/2023,GASOLINA,22.72
PETROX DISTRIBUIDORA,13/04/2023,GASOLINA,11.08
PETROX DISTRIBUIDORA,06/04/2023,GASOLINA ADITIVADA,16.55
PETROX DISTRIBUIDORA,06/04/2023,DIESEL S10,12.58
PETROX DISTRIBUIDORA,29/03/2023,GASOLINA,27.75
PETROX DISTRIBUIDORA,11/04/2023,DIESEL S10,11.18
PETROX DISTRIBUIDORA,05/04/2023,GASOLINA,10.89
PETROX DISTRIBUIDORA,29/03/2023,DIESEL,11.78
PETROX DISTRIBUIDORA,29/03/2023,GNV,4.77
PETROX DISTRIBUIDORA,06/04/2023,GASOLINA,16.55
PETROX DISTRIBUIDORA,22/03/2023,DIESEL S10,24.66
PETROX DISTRIBUIDORA,13/04/2023,DIESEL S10,12.48
PETROX DISTRIBUIDORA,13/04/2023,ETANOL,8.58
PETROX DISTRIBUIDORA,06/04/2023,ETANOL,12.87
PETROX DISTRIBUIDORA,22/03/2023,ETANOL,16.96
PETROX DISTRIBUIDORA,11/04/2023,DIESEL,11.08
PETROX DISTRIBUIDORA,29/03/2023,ETANOL,21.15
PETROX DISTRIBUIDORA,22/03/2023,GASOLINA ADITIVADA,11.38
PETROX DISTRIBUIDORA,29/03/2023,GASOLINA ADITIVADA,16.85
PETROX DISTRIBUIDORA,11/04/2023,ETANOL,8.38
PETROX DISTRIBUIDORA,04/05/2023,DIESEL,10.28
PETROX DISTRIBUIDORA,18/04/2023,GASOLINA,21.86
PETROX DISTRIBUIDORA,12/04/2023,GASOLINA,5.47
PETROX DISTRIBUIDORA,04/05/2023,DIESEL S10,22.46
PETROX DISTRIBUIDORA,04/05/2023,GASOLINA,21.28
PETROX DISTRIBUIDORA,26/04/2023,GASOLINA,10.6
PETROX DISTRIBUIDORA,27/04/2023,GASOLINA ADITIVADA,16.37
PETROX DISTRIBUIDORA,17/04/2023,ETANOL,4.29
PETROX DISTRIBUIDORA,18/04/2023,DIESEL S10,24.36
PETROX DISTRIBUIDORA,12/04/2023,GNV,4.77
PETROX DISTRIBUIDORA,27/04/2023,GNV,4.77
PETROX DISTRIBUIDORA,17/04/2023,GASOLINA,5.47
PETROX DISTRIBUIDORA,12/04/2023,GASOLINA ADITIVADA,5.47
PETROX DISTRIBUIDORA,27/04/2023,DIESEL S10,12.38
PETROX DISTRIBUIDORA,26/04/2023,ETANOL,8.38
PETROX DISTRIBUIDORA,27/04/2023,GASOLINA,16.37
PETROX DISTRIBUIDORA,27/04/2023,ETANOL,12.87
PETROX DISTRIBUIDORA,04/05/2023,ETANOL,16.96
PETROX DISTRIBUIDORA,18/04/2023,ETANOL,16.96
PETROX DISTRIBUIDORA,17/04/2023,GNV,4.77
PETROX DISTRIBUIDORA,12/04/2023,ETANOL,4.29
PETROX DISTRIBUIDORA,18/04/2023,DIESEL,11.68
PETROX DISTRIBUIDORA,17/04/2023,GASOLINA ADITIVADA,5.47
PETROX DISTRIBUIDORA,04/05/2023,GASOLINA ADITIVADA,10.78
PETROX DISTRIBUIDORA,18/04/2023,GASOLINA ADITIVADA,11.08
PETROX DISTRIBUIDORA,26/04/2023,DIESEL,11.48
PETROX DISTRIBUIDORA,26/04/2023,DIESEL S10,11.78
PETROX DISTRIBUIDORA,18/05/2023,GASOLINA ADITIVADA,15.47
PETROX DISTRIBUIDORA,03/05/2023,ETANOL,4.29
PETROX DISTRIBUIDORA,10/05/2023,GNV,4.68
PETROX DISTRIBUIDORA,10/05/2023,DIESEL,9.8
PETROX DISTRIBUIDORA,24/05/2023,DIESEL S10,20.46
PETROX DISTRIBUIDORA,10/05/2023,GASOLINA,26.45
PETROX DISTRIBUIDORA,18/05/2023,DIESEL,9.38
PETROX DISTRIBUIDORA,03/05/2023,GASOLINA ADITIVADA,5.29
PETROX DISTRIBUIDORA,10/05/2023,DIESEL S10,21.43
PETROX DISTRIBUIDORA,24/05/2023,GASOLINA ADITIVADA,14.97
PETROX DISTRIBUIDORA,18/05/2023,ETANOL,21.65
PETROX DISTRIBUIDORA,24/05/2023,GASOLINA,24.85
PETROX DISTRIBUIDORA,24/05/2023,GNV,4.68
PETROX DISTRIBUIDORA,18/05/2023,DIESEL S10,20.55
PETROX DISTRIBUIDORA,24/05/2023,DIESEL,9.38
PETROX DISTRIBUIDORA,18/05/2023,GNV,4.68
PETROX DISTRIBUIDORA,03/05/2023,GNV,4.77
PETROX DISTRIBUIDORA,03/05/2023,GASOLINA,5.29
PETROX DISTRIBUIDORA,10/05/2023,ETANOL,21.65
PETROX DISTRIBUIDORA,24/05/2023,ETANOL,21.65
PETROX DISTRIBUIDORA,10/05/2023,GASOLINA ADITIVADA,16.07
PETROX DISTRIBUIDORA,18/05/2023,GASOLINA,25.61
PETROX DISTRIBUIDORA,06/06/2023,GASOLINA,33.44
PETROX DISTRIBUIDORA,13/06/2023,ETANOL,4.49
PETROX DISTRIBUIDORA,06/06/2023,DIESEL,9.82
PETROX DISTRIBUIDORA,12/06/2023,GASOLINA,27.85
PETROX DISTRIBUIDORA,12/06/2023,GNV,4.68
PETROX DISTRIBUIDORA,13/06/2023,GNV,4.68
PETROX DISTRIBUIDORA,06/06/2023,ETANOL,26.54
PETROX DISTRIBUIDORA,31/05/2023,DIESEL S10,20.76
PETROX DISTRIBUIDORA,06/06/2023,GNV,9.36
PETROX DISTRIBUIDORA,12/06/2023,GASOLINA ADITIVADA,16.82
PETROX DISTRIBUIDORA,06/06/2023,GASOLINA ADITIVADA,22.41
PETROX DISTRIBUIDORA,31/05/2023,GASOLINA ADITIVADA,20.02
PETROX DISTRIBUIDORA,13/06/2023,GASOLINA,5.59
PETROX DISTRIBUIDORA,31/05/2023,GASOLINA,29.91
PETROX DISTRIBUIDORA,12/06/2023,ETANOL,22.15
PETROX DISTRIBUIDORA,13/06/2023,GASOLINA ADITIVADA,5.59
PETROX DISTRIBUIDORA,31/05/2023,GNV,9.36
PETROX DISTRIBUIDORA,12/06/2023,DIESEL S10,20.52
PETROX DISTRIBUIDORA,12/06/2023,DIESEL,9.82
PETROX DISTRIBUIDORA,31/05/2023,DIESEL,9.54
PETROX DISTRIBUIDORA,31/05/2023,ETANOL,26.04
PETROX DISTRIBUIDORA,06/06/2023,DIESEL S10,20.52
PETROX DISTRIBUIDORA,22/06/2023,GASOLINA,33.34
PETROX DISTRIBUIDORA,22/06/2023,ETANOL,26.64
PETROX DISTRIBUIDORA,22/06/2023,DIESEL S10,19.59
PETROX DISTRIBUIDORA,28/06/2023,GNV,4.68
PETROX DISTRIBUIDORA,22/06/2023,DIESEL,9.22
PETROX DISTRIBUIDORA,22/06/2023,GNV,9.36
PETROX DISTRIBUIDORA,27/06/2023,GASOLINA ADITIVADA,5.59
PETROX DISTRIBUIDORA,28/06/2023,DIESEL,9.72
PETROX DISTRIBUIDORA,27/06/2023,GNV,4.68
PETROX DISTRIBUIDORA,28/06/2023,ETANOL,17.66
PETROX DISTRIBUIDORA,27/06/2023,ETANOL,4.49
PETROX DISTRIBUIDORA,22/06/2023,GASOLINA ADITIVADA,22.41
PETROX DISTRIBUIDORA,28/06/2023,GASOLINA ADITIVADA,11.23
PETROX DISTRIBUIDORA,28/06/2023,GASOLINA,22.16
PETROX DISTRIBUIDORA,28/06/2023,DIESEL S10,15.13
PETROX DISTRIBUIDORA,27/06/2023,GASOLINA,5.59
