Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
RR,30/01/2023,GASOLINA,VIBRA ENERGIA,5.58
RR,20/02/2023,GASOLINA ADITIVADA,BRANCA,5.6
RR,14/02/2023,DIESEL S10,VIBRA ENERGIA,7.27
RR,20/02/2023,DIESEL S10,VIBRA ENERGIA,7.13
RR,30/01/2023,DIESEL,IPIRANGA,7.05
RR,20/02/2023,ETANOL,BRANCA,4.85
RR,07/02/2023,GASOLINA,BRANCA,5.59
RR,31/01/2023,GASOLINA,BRANCA,5.45
RR,14/02/2023,DIESEL S10,BRANCA,7.18
RR,20/02/2023,DIESEL,VIBRA ENERGIA,7.07
RR,07/02/2023,ETANOL,VIBRA ENERGIA,4.79
RR,30/01/2023,DIESEL S10,BRANCA,7.13
RR,06/02/2023,DIESEL S10,VIBRA ENERGIA,7.25
RR,31/01/2023,DIESEL S10,BRANCA,7.07
RR,07/02/2023,DIESEL S10,VIBRA ENERGIA,7.23
RR,31/01/2023,ETANOL,VIBRA ENERGIA,4.89
RR,13/02/2023,DIESEL,BRANCA,7.16
RR,13/02/2023,ETANOL,BRANCA,4.85
RR,30/01/2023,DIESEL S10,VIBRA ENERGIA,7.18
RR,13/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.66
RR,31/01/2023,GASOLINA,VIBRA ENERGIA,5.52
RR,30/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.57
RR,13/02/2023,GASOLINA ADITIVADA,BRANCA,5.7
RR,31/01/2023,DIESEL,IPIRANGA,7.11
RR,13/02/2023,ETANOL,VIBRA ENERGIA,4.79
RR,07/02/2023,DIESEL,VIBRA ENERGIA,7.17
RR,14/02/2023,GASOLINA,VIBRA ENERGIA,5.59
RR,13/02/2023,DIESEL,VIBRA ENERGIA,7.15
RR,31/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.57
RR,30/01/2023,GASOLINA,IPIRANGA,5.45
RR,06/02/2023,ETANOL,VIBRA ENERGIA,4.99
RR,07/02/2023,DIESEL,BRANCA,7.16
RR,21/02/2023,DIESEL,BRANCA,7.1
RR,13/02/2023,DIESEL S10,VIBRA ENERGIA,7.2
RR,31/01/2023,DIESEL,BRANCA,7.04
RR,30/01/2023,GASOLINA,BRANCA,5.52
RR,30/01/2023,GASOLINA ADITIVADA,BRANCA,5.62
RR,30/01/2023,DIESEL S10,IPIRANGA,7.09
RR,07/02/2023,DIESEL S10,BRANCA,7.2
RR,31/01/2023,GASOLINA,SABBÁ,5.59
RR,20/02/2023,GASOLINA,BRANCA,5.51
RR,06/02/2023,GASOLINA,VIBRA ENERGIA,5.59
RR,06/02/2023,DIESEL,BRANCA,7.14
RR,06/02/2023,GASOLINA,BRANCA,5.59
RR,13/02/2023,DIESEL S10,BRANCA,7.2
RR,07/02/2023,GASOLINA ADITIVADA,BRANCA,5.69
RR,20/02/2023,DIESEL S10,BRANCA,7.12
RR,31/01/2023,DIESEL,VIBRA ENERGIA,7.17
RR,21/02/2023,ETANOL,VIBRA ENERGIA,4.89
RR,13/02/2023,GASOLINA,VIBRA ENERGIA,5.59
RR,31/01/2023,GASOLINA,IPIRANGA,5.45
RR,31/01/2023,GASOLINA ADITIVADA,SABBÁ,5.87
RR,31/01/2023,DIESEL,SABBÁ,7.32
RR,21/02/2023,GASOLINA,BRANCA,5.51
RR,21/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.67
