Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
N,AM,ITACOATIARA,ADRIANO MARQUES FRANCO - ME,03.265.623/0001-84,AVENIDA ARMINDO AUZIER,238,,JAUARY,69100-000,GASOLINA,08/06/2023,6.25,,R$ / litro,BRANCA,2023-08-06,8,2023,2023-11-23
N,AM,PARINTINS,F.J. COMERCIO DE COMBUSTIVEIS LTDA,09.368.602/0001-70,RUA PARAIBA,41,CONJ  MACURANY,RAIMUNDO MUNIZ,69151-456,GASOLINA ADITIVADA,08/06/2023,6.89,,R$ / litro,BRANCA,2023-08-06,8,2023,2023-11-23
N,AM,PARINTINS,F.J. COMERCIO DE COMBUSTIVEIS LTDA,09.368.602/0001-70,RUA PARAIBA,41,CONJ  MACURANY,RAIMUNDO MUNIZ,69151-456,GASOLINA,08/06/2023,6.89,,R$ / litro,BRANCA,2023-08-06,8,2023,2023-11-23
N,AM,PARINTINS,CACAPAVA COMERCIO DE PETROLEO LTDA,07.498.919/0001-04,RUA SILVA CAMPOS,1357,,CENTRO,69151-293,DIESEL S10,08/06/2023,6.99,,R$ / litro,IPIRANGA,2023-08-06,8,2023,2023-11-23
N,AM,PARINTINS,CACAPAVA COMERCIO DE PETROLEO LTDA,07.498.919/0001-04,RUA SILVA CAMPOS,1357,,CENTRO,69151-293,GASOLINA ADITIVADA,08/06/2023,6.99,,R$ / litro,IPIRANGA,2023-08-06,8,2023,2023-11-23
N,AM,PARINTINS,CACAPAVA COMERCIO DE PETROLEO LTDA,07.498.919/0001-04,RUA SILVA CAMPOS,1357,,CENTRO,69151-293,GASOLINA,08/06/2023,6.89,,R$ / litro,IPIRANGA,2023-08-06,8,2023,2023-11-23
NE,BA,BARREIRAS,SANDRA REGINA COMBUSTIVEIS LTDA,03.131.522/0001-10,AVENIDA ANTONIO CARLOS MAGALHAES,606,,JARDIM OURO BRANCO,47802-147,ETANOL,08/06/2023,4.19,,R$ / litro,BRANCA,2023-08-06,8,2023,2023-11-23
NE,BA,BARREIRAS,SANDRA REGINA COMBUSTIVEIS LTDA,03.131.522/0001-10,AVENIDA ANTONIO CARLOS MAGALHAES,606,,JARDIM OURO BRANCO,47802-147,DIESEL S10,08/06/2023,5.15,,R$ / litro,BRANCA,2023-08-06,8,2023,2023-11-23
NE,BA,BARREIRAS,SANDRA REGINA COMBUSTIVEIS LTDA,03.131.522/0001-10,AVENIDA ANTONIO CARLOS MAGALHAES,606,,JARDIM OURO BRANCO,47802-147,DIESEL,08/06/2023,5.05,,R$ / litro,BRANCA,2023-08-06,8,2023,2023-11-23
NE,BA,BARREIRAS,SANDRA REGINA COMBUSTIVEIS LTDA,03.131.522/0001-10,AVENIDA ANTONIO CARLOS MAGALHAES,606,,JARDIM OURO BRANCO,47802-147,GASOLINA ADITIVADA,08/06/2023,5.79,,R$ / litro,BRANCA,2023-08-06,8,2023,2023-11-23
