Bandeira,Data da Coleta,Produto,Valor de Venda
RAIZEN,24/01/2023,ETANOL,693.29
RAIZEN,09/01/2023,ETANOL,653.7
RAIZEN,26/01/2023,GASOLINA ADITIVADA,308.64
RAIZEN,30/01/2023,GNV,99.1
RAIZEN,13/02/2023,DIESEL S10,670.41
RAIZEN,24/02/2023,DIESEL,65.56
RAIZEN,06/02/2023,GASOLINA,958.68
RAIZEN,06/02/2023,ETANOL,672.58
RAIZEN,14/02/2023,GASOLINA,1021.14
RAIZEN,20/02/2023,ETANOL,571.67
RAIZEN,14/02/2023,GNV,83.71
RAIZEN,14/02/2023,DIESEL,460.43
RAIZEN,06/02/2023,DIESEL,420.35
RAIZEN,14/02/2023,GASOLINA ADITIVADA,956.24
RAIZEN,20/02/2023,DIESEL,305.21
RAIZEN,15/02/2023,ETANOL,449.64
RAIZEN,13/02/2023,DIESEL,388.59
RAIZEN,02/02/2023,GASOLINA,338.14
RAIZEN,17/02/2023,GASOLINA,5.27
RAIZEN,21/02/2023,ETANOL,520.94
RAIZEN,20/02/2023,GNV,84.46
RAIZEN,20/02/2023,DIESEL S10,643.1
RAIZEN,31/01/2023,GNV,81.46
RAIZEN,01/02/2023,GASOLINA ADITIVADA,455.4
RAIZEN,24/02/2023,GASOLINA ADITIVADA,113.75
RAIZEN,23/02/2023,GASOLINA,494.61
RAIZEN,09/02/2023,GNV,13.94
RAIZEN,07/02/2023,GASOLINA,777.87
RAIZEN,07/02/2023,DIESEL S10,625.29
RAIZEN,08/02/2023,GASOLINA,647.48
RAIZEN,16/02/2023,GNV,9.18
RAIZEN,02/02/2023,GASOLINA ADITIVADA,327.44
RAIZEN,31/01/2023,DIESEL S10,810.52
RAIZEN,20/02/2023,GASOLINA,805.06
RAIZEN,10/02/2023,GASOLINA,5.09
RAIZEN,21/02/2023,GNV,56.21
RAIZEN,07/02/2023,DIESEL,307.03
RAIZEN,16/02/2023,DIESEL,100.55
RAIZEN,21/02/2023,DIESEL,318.25
RAIZEN,08/02/2023,DIESEL,344.67
RAIZEN,16/02/2023,ETANOL,217.86
RAIZEN,30/01/2023,ETANOL,731.25
RAIZEN,09/02/2023,GASOLINA,297.21
RAIZEN,13/02/2023,GASOLINA,932.89
RAIZEN,31/01/2023,GASOLINA ADITIVADA,994.92
RAIZEN,08/02/2023,DIESEL S10,477.53
RAIZEN,24/02/2023,ETANOL,96.43
RAIZEN,20/02/2023,GASOLINA ADITIVADA,767.55
RAIZEN,16/02/2023,DIESEL S10,222.98
RAIZEN,13/02/2023,GNV,97.39
RAIZEN,22/02/2023,DIESEL S10,541.16
RAIZEN,31/01/2023,GASOLINA,1072.85
RAIZEN,07/02/2023,ETANOL,575.55
RAIZEN,09/02/2023,DIESEL S10,258.54
RAIZEN,24/02/2023,GASOLINA,129.26
RAIZEN,08/02/2023,GNV,44.66
RAIZEN,17/02/2023,DIESEL,5.99
RAIZEN,10/02/2023,ETANOL,4.3
RAIZEN,07/02/2023,GASOLINA ADITIVADA,752.75
RAIZEN,14/02/2023,DIESEL S10,781.35
RAIZEN,01/02/2023,DIESEL,271.43
RAIZEN,02/02/2023,DIESEL,155.29
RAIZEN,31/01/2023,DIESEL,498.9
RAIZEN,23/02/2023,ETANOL,373.92
RAIZEN,10/02/2023,DIESEL S10,6.09
RAIZEN,21/02/2023,GASOLINA,714.6
RAIZEN,30/01/2023,DIESEL S10,830.12
RAIZEN,06/02/2023,DIESEL S10,739.6
RAIZEN,16/02/2023,GASOLINA,290.59
RAIZEN,01/02/2023,GASOLINA,492.57
RAIZEN,02/02/2023,DIESEL S10,295.82
RAIZEN,15/02/2023,DIESEL,293.38
RAIZEN,09/02/2023,ETANOL,216.96
RAIZEN,06/02/2023,GASOLINA ADITIVADA,889.56
RAIZEN,21/02/2023,GASOLINA ADITIVADA,709.23
RAIZEN,24/02/2023,DIESEL S10,83.64
RAIZEN,22/02/2023,DIESEL,358.38
RAIZEN,13/02/2023,GASOLINA ADITIVADA,861.76
RAIZEN,22/02/2023,ETANOL,510.63
RAIZEN,22/02/2023,GASOLINA,752.52
RAIZEN,15/02/2023,GASOLINA ADITIVADA,525.16
RAIZEN,23/02/2023,DIESEL,231.74
RAIZEN,22/02/2023,GNV,17.4
RAIZEN,17/02/2023,GASOLINA ADITIVADA,5.27
RAIZEN,01/02/2023,ETANOL,369.51
RAIZEN,08/02/2023,GASOLINA ADITIVADA,568.47
RAIZEN,21/02/2023,DIESEL S10,504.71
RAIZEN,02/02/2023,GNV,9.75
RAIZEN,16/02/2023,GASOLINA ADITIVADA,258.66
RAIZEN,30/01/2023,GASOLINA,1022.59
RAIZEN,31/01/2023,ETANOL,764.67
RAIZEN,15/02/2023,GNV,27.62
RAIZEN,22/02/2023,GASOLINA ADITIVADA,686.56
RAIZEN,09/02/2023,GASOLINA ADITIVADA,265.12
RAIZEN,08/02/2023,ETANOL,466.38
RAIZEN,13/02/2023,ETANOL,651.54
RAIZEN,07/02/2023,GNV,85.49
RAIZEN,01/02/2023,GNV,44.08
RAIZEN,24/02/2023,GNV,18.34
RAIZEN,30/01/2023,GASOLINA ADITIVADA,946.03
RAIZEN,06/02/2023,GNV,84.82
RAIZEN,15/02/2023,GASOLINA,601.9
RAIZEN,02/02/2023,ETANOL,258.8
RAIZEN,23/02/2023,DIESEL S10,428.05
RAIZEN,30/01/2023,DIESEL,371.71
RAIZEN,23/02/2023,GASOLINA ADITIVADA,452.38
RAIZEN,23/02/2023,GNV,40.27
RAIZEN,09/02/2023,DIESEL,135.11
RAIZEN,15/02/2023,DIESEL S10,440.6
RAIZEN,01/02/2023,DIESEL S10,418.35
RAIZEN,14/02/2023,ETANOL,715.65
RAIZEN,17/02/2023,ETANOL,3.97
RAIZEN,03/03/2023,GASOLINA ADITIVADA,92.26
