Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
RN,04/01/2023,GASOLINA,RAIZEN,5.19
RN,09/01/2023,DIESEL S10,BRANCA,6.42
RN,24/01/2023,ETANOL,VIBRA ENERGIA,4.18
RN,23/01/2023,DIESEL,ALESAT,6.58
RN,16/01/2023,GASOLINA,FAN,5.19
RN,25/01/2023,DIESEL S10,VIBRA ENERGIA,6.59
RN,10/01/2023,DIESEL S10,VIBRA ENERGIA,6.78
RN,16/01/2023,GASOLINA,VIBRA ENERGIA,5.15
RN,25/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.26
RN,16/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.16
RN,23/01/2023,DIESEL S10,VIBRA ENERGIA,6.28
RN,24/01/2023,DIESEL,VIBRA ENERGIA,6.94
RN,04/01/2023,ETANOL,IPIRANGA,4.32
RN,23/01/2023,ETANOL,VIBRA ENERGIA,4.08
RN,10/01/2023,ETANOL,RAIZEN,4.35
RN,12/01/2023,GASOLINA,IPIRANGA,5.28
RN,16/01/2023,DIESEL,ALESAT,6.63
RN,23/01/2023,GASOLINA,VIBRA ENERGIA,5.04
RN,23/01/2023,GNV,VIBRA ENERGIA,4.19
RN,02/01/2023,GASOLINA,ALESAT,5.27
RN,18/01/2023,GASOLINA ADITIVADA,BRANCA,5.16
RN,16/01/2023,GASOLINA,BRANCA,5.08
RN,02/01/2023,DIESEL,ALESAT,6.7
RN,04/01/2023,ETANOL,BRANCA,4.03
RN,16/01/2023,ETANOL,IPIRANGA,4.28
RN,02/01/2023,GASOLINA ADITIVADA,ALESAT,5.4
RN,24/01/2023,DIESEL,RAIZEN,6.79
RN,03/01/2023,GASOLINA ADITIVADA,BRANCA,5.23
RN,02/01/2023,GASOLINA ADITIVADA,BRANCA,5.26
RN,26/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.29
RN,23/01/2023,GASOLINA ADITIVADA,ALESAT,5.23
RN,04/01/2023,DIESEL S10,IPIRANGA,6.86
RN,11/01/2023,GASOLINA,VIBRA ENERGIA,5.19
