Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
DF,19/01/2023,GASOLINA,RAIZEN,4.67
DF,05/01/2023,DIESEL S10,IPIRANGA,6.78
DF,17/01/2023,DIESEL S10,IPIRANGA,6.78
DF,17/01/2023,DIESEL S10,BRANCA,6.35
DF,25/01/2023,ETANOL,BRANCA,3.77
DF,17/01/2023,ETANOL,VIBRA ENERGIA,4.15
DF,17/01/2023,GASOLINA ADITIVADA,RAIZEN,5.06
DF,24/01/2023,GASOLINA,VIBRA ENERGIA,4.75
DF,04/01/2023,ETANOL,IPIRANGA,4.2
DF,05/01/2023,GASOLINA ADITIVADA,BRANCA,5.26
DF,11/01/2023,DIESEL,IPIRANGA,6.55
DF,23/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,4.78
DF,04/01/2023,DIESEL,BRANCA,6.29
DF,18/01/2023,GASOLINA,BRANCA,4.97
DF,23/01/2023,GASOLINA ADITIVADA,BRANCA,4.72
DF,17/01/2023,GASOLINA,IPIRANGA,4.83
DF,05/01/2023,ETANOL,BRANCA,3.94
DF,23/01/2023,GASOLINA,VIBRA ENERGIA,4.78
DF,17/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.02
DF,09/01/2023,GASOLINA,BRANCA,5.24
DF,16/01/2023,DIESEL S10,IPIRANGA,6.95
DF,24/01/2023,ETANOL,BRANCA,3.91
DF,04/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.29
DF,25/01/2023,DIESEL S10,VIBRA ENERGIA,6.62
DF,17/01/2023,DIESEL S10,VIBRA ENERGIA,6.59
DF,24/01/2023,GASOLINA ADITIVADA,IPIRANGA,4.85
DF,24/01/2023,GASOLINA ADITIVADA,RAIZEN,5.17
DF,19/01/2023,DIESEL,RAIZEN,6.95
DF,17/01/2023,DIESEL,IPIRANGA,6.62
DF,18/01/2023,ETANOL,VIBRA ENERGIA,4.09
DF,04/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.27
DF,11/01/2023,DIESEL S10,RAIZEN,6.59
DF,23/01/2023,DIESEL S10,BRANCA,6.39
DF,18/01/2023,GASOLINA ADITIVADA,BRANCA,4.97
DF,04/01/2023,DIESEL,IPIRANGA,6.77
DF,04/01/2023,GASOLINA ADITIVADA,RAIZEN,5.39
DF,11/01/2023,DIESEL S10,BRANCA,6.42
DF,09/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.16
DF,05/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.35
DF,04/01/2023,GASOLINA,BRANCA,5.22
DF,12/01/2023,DIESEL S10,BRANCA,6.35
DF,05/01/2023,GASOLINA,IPIRANGA,5.28
DF,24/01/2023,ETANOL,RAIZEN,3.86
DF,11/01/2023,ETANOL,IPIRANGA,4.03
DF,09/01/2023,GASOLINA ADITIVADA,BRANCA,5.24
DF,19/01/2023,ETANOL,RAIZEN,4.59
DF,23/01/2023,GASOLINA ADITIVADA,IPIRANGA,4.81
DF,18/01/2023,GASOLINA,VIBRA ENERGIA,4.95
DF,18/01/2023,ETANOL,RAIZEN,3.83
DF,24/01/2023,GASOLINA,IPIRANGA,4.76
DF,04/01/2023,ETANOL,BRANCA,4.0
DF,10/01/2023,DIESEL S10,BRANCA,6.49
DF,11/01/2023,DIESEL S10,VIBRA ENERGIA,6.69
DF,10/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.0
DF,23/01/2023,DIESEL,BRANCA,6.42
DF,19/01/2023,GASOLINA,VIBRA ENERGIA,4.99
DF,24/01/2023,ETANOL,VIBRA ENERGIA,3.78
DF,25/01/2023,GASOLINA,VIBRA ENERGIA,4.93
DF,11/01/2023,GASOLINA ADITIVADA,RAIZEN,5.22
DF,23/01/2023,ETANOL,RAIZEN,3.99
DF,11/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.22
DF,25/01/2023,ETANOL,IPIRANGA,3.93
DF,24/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,4.99
DF,04/01/2023,DIESEL S10,VIBRA ENERGIA,6.69
DF,09/01/2023,ETANOL,BRANCA,3.99
DF,18/01/2023,GASOLINA ADITIVADA,RAIZEN,5.59
DF,05/01/2023,DIESEL,BRANCA,6.27
DF,11/01/2023,DIESEL,BRANCA,6.31
DF,17/01/2023,ETANOL,IPIRANGA,4.09
DF,17/01/2023,GASOLINA ADITIVADA,IPIRANGA,4.88
DF,25/01/2023,DIESEL,IPIRANGA,6.49
DF,04/01/2023,GASOLINA,VIBRA ENERGIA,5.27
DF,11/01/2023,GASOLINA,BRANCA,4.96
DF,17/01/2023,DIESEL,VIBRA ENERGIA,6.29
DF,18/01/2023,DIESEL,VIBRA ENERGIA,6.27
DF,09/01/2023,GASOLINA,VIBRA ENERGIA,5.16
DF,05/01/2023,DIESEL S10,VIBRA ENERGIA,6.81
DF,11/01/2023,GASOLINA ADITIVADA,IPIRANGA,4.89
DF,10/01/2023,GASOLINA,BRANCA,4.99
DF,10/01/2023,DIESEL,IPIRANGA,6.65
DF,18/01/2023,DIESEL S10,IPIRANGA,6.73
DF,23/01/2023,ETANOL,IPIRANGA,3.97
DF,04/01/2023,ETANOL,VIBRA ENERGIA,4.05
DF,17/01/2023,GASOLINA,BRANCA,4.8
DF,18/01/2023,GASOLINA,IPIRANGA,4.95
DF,16/01/2023,GASOLINA ADITIVADA,IPIRANGA,4.99
DF,24/01/2023,DIESEL,BRANCA,6.23
DF,25/01/2023,DIESEL,BRANCA,6.22
DF,16/01/2023,ETANOL,IPIRANGA,4.17
DF,25/01/2023,ETANOL,VIBRA ENERGIA,3.97
DF,05/01/2023,GASOLINA ADITIVADA,RAIZEN,5.73
DF,18/01/2023,ETANOL,IPIRANGA,4.17
DF,25/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.01
DF,25/01/2023,DIESEL,VIBRA ENERGIA,6.28
DF,30/01/2023,GASOLINA ADITIVADA,BRANCA,4.78
DF,08/02/2023,GASOLINA ADITIVADA,IPIRANGA,4.78
DF,06/02/2023,GASOLINA,RAIZEN,4.99
DF,07/02/2023,DIESEL,RAIZEN,6.24
DF,20/02/2023,DIESEL,BRANCA,5.8
DF,21/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.17
DF,30/01/2023,ETANOL,BRANCA,3.67
DF,15/02/2023,GASOLINA,BRANCA,4.82
DF,31/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.03
DF,30/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.01
DF,06/02/2023,DIESEL S10,IPIRANGA,6.44
DF,30/01/2023,ETANOL,RAIZEN,3.89
DF,07/02/2023,GASOLINA ADITIVADA,BRANCA,4.87
DF,31/01/2023,DIESEL S10,VIBRA ENERGIA,6.23
DF,30/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.01
DF,14/02/2023,DIESEL,VIBRA ENERGIA,6.19
DF,20/02/2023,DIESEL S10,BRANCA,5.91
DF,06/02/2023,GASOLINA,IPIRANGA,4.83
DF,01/02/2023,GASOLINA,VIBRA ENERGIA,4.89
DF,30/01/2023,DIESEL S10,BRANCA,6.38
DF,20/02/2023,GASOLINA ADITIVADA,RAIZEN,5.19
DF,22/02/2023,ETANOL,BRANCA,3.82
DF,31/01/2023,ETANOL,BRANCA,3.64
DF,31/01/2023,GASOLINA ADITIVADA,RAIZEN,5.2
DF,01/02/2023,DIESEL S10,IPIRANGA,6.79
DF,31/01/2023,ETANOL,VIBRA ENERGIA,3.71
DF,07/02/2023,ETANOL,RAIZEN,3.79
DF,01/02/2023,ETANOL,IPIRANGA,4.09
DF,20/02/2023,GASOLINA,IPIRANGA,4.9
DF,30/01/2023,GASOLINA,BRANCA,4.78
DF,07/02/2023,DIESEL S10,RAIZEN,6.49
DF,15/02/2023,ETANOL,BRANCA,3.88
DF,08/02/2023,DIESEL S10,IPIRANGA,6.39
DF,01/02/2023,ETANOL,VIBRA ENERGIA,3.99
DF,08/02/2023,GASOLINA ADITIVADA,BRANCA,4.58
DF,21/02/2023,GASOLINA,IPIRANGA,5.07
DF,31/01/2023,DIESEL S10,RAIZEN,6.46
DF,15/02/2023,DIESEL,VIBRA ENERGIA,6.04
DF,07/02/2023,DIESEL,IPIRANGA,6.45
DF,15/02/2023,ETANOL,VIBRA ENERGIA,3.99
DF,08/02/2023,ETANOL,RAIZEN,3.57
DF,06/02/2023,GASOLINA ADITIVADA,RAIZEN,4.99
DF,14/02/2023,ETANOL,IPIRANGA,3.81
DF,22/02/2023,GASOLINA ADITIVADA,BRANCA,4.95
DF,15/02/2023,GASOLINA,VIBRA ENERGIA,4.91
DF,13/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.01
DF,07/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.05
DF,14/02/2023,ETANOL,RAIZEN,3.72
DF,15/02/2023,DIESEL,IPIRANGA,6.19
DF,22/02/2023,DIESEL S10,BRANCA,5.89
DF,08/02/2023,GASOLINA,IPIRANGA,4.69
DF,08/02/2023,GASOLINA,RAIZEN,4.69
DF,07/02/2023,ETANOL,BRANCA,3.76
DF,31/01/2023,DIESEL,VIBRA ENERGIA,6.14
DF,06/02/2023,ETANOL,VIBRA ENERGIA,3.89
DF,08/02/2023,DIESEL,IPIRANGA,6.29
DF,21/02/2023,ETANOL,IPIRANGA,4.05
DF,15/02/2023,GASOLINA ADITIVADA,BRANCA,4.82
DF,07/02/2023,GASOLINA,BRANCA,4.84
DF,14/02/2023,DIESEL,IPIRANGA,6.24
DF,20/02/2023,ETANOL,IPIRANGA,3.9
DF,20/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.06
DF,31/01/2023,DIESEL,RAIZEN,6.29
DF,08/02/2023,GASOLINA,BRANCA,4.58
DF,31/01/2023,GASOLINA,BRANCA,4.8
DF,06/02/2023,GASOLINA,BRANCA,4.82
DF,22/02/2023,GASOLINA,VIBRA ENERGIA,5.04
DF,30/01/2023,DIESEL S10,IPIRANGA,7.26
DF,07/02/2023,GASOLINA,VIBRA ENERGIA,4.81
DF,15/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.03
DF,13/02/2023,GASOLINA,BRANCA,4.72
DF,06/02/2023,GASOLINA ADITIVADA,IPIRANGA,4.96
DF,13/02/2023,ETANOL,VIBRA ENERGIA,3.89
DF,20/02/2023,ETANOL,RAIZEN,3.85
DF,06/02/2023,GASOLINA ADITIVADA,BRANCA,4.82
DF,08/02/2023,DIESEL S10,RAIZEN,6.28
DF,22/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.15
DF,20/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.04
DF,30/01/2023,ETANOL,IPIRANGA,3.97
DF,31/01/2023,DIESEL S10,BRANCA,6.32
DF,31/01/2023,GASOLINA,IPIRANGA,4.89
DF,31/01/2023,DIESEL S10,IPIRANGA,6.39
DF,30/01/2023,GASOLINA,IPIRANGA,4.91
DF,22/02/2023,GASOLINA,BRANCA,4.95
DF,14/02/2023,DIESEL S10,BRANCA,5.95
DF,15/02/2023,DIESEL S10,VIBRA ENERGIA,6.14
DF,06/02/2023,ETANOL,IPIRANGA,3.85
DF,30/01/2023,DIESEL,BRANCA,6.24
DF,06/02/2023,DIESEL S10,BRANCA,6.34
DF,14/02/2023,DIESEL,BRANCA,5.84
DF,07/02/2023,GASOLINA,IPIRANGA,4.87
DF,13/02/2023,GASOLINA,IPIRANGA,4.77
DF,07/02/2023,ETANOL,IPIRANGA,3.93
DF,07/02/2023,DIESEL S10,IPIRANGA,6.56
DF,31/01/2023,ETANOL,RAIZEN,3.8
DF,31/01/2023,DIESEL,IPIRANGA,6.37
DF,07/02/2023,DIESEL S10,BRANCA,6.24
DF,14/02/2023,DIESEL,RAIZEN,6.12
DF,06/02/2023,GASOLINA,VIBRA ENERGIA,4.94
DF,13/02/2023,GASOLINA ADITIVADA,IPIRANGA,4.99
DF,07/02/2023,GASOLINA,RAIZEN,4.82
DF,31/01/2023,GASOLINA ADITIVADA,BRANCA,4.8
DF,20/02/2023,GASOLINA,VIBRA ENERGIA,4.92
DF,21/02/2023,ETANOL,RAIZEN,3.89
DF,31/01/2023,GASOLINA,VIBRA ENERGIA,4.89
DF,31/01/2023,ETANOL,IPIRANGA,3.9
DF,07/02/2023,DIESEL S10,VIBRA ENERGIA,6.38
DF,14/02/2023,GASOLINA,VIBRA ENERGIA,4.6
DF,21/02/2023,DIESEL S10,IPIRANGA,6.1
DF,08/02/2023,ETANOL,IPIRANGA,3.9
DF,30/01/2023,GASOLINA ADITIVADA,RAIZEN,4.99
DF,13/02/2023,GASOLINA ADITIVADA,RAIZEN,4.99
DF,13/02/2023,ETANOL,RAIZEN,3.69
DF,21/02/2023,GASOLINA,RAIZEN,4.89
DF,01/02/2023,GASOLINA,IPIRANGA,5.01
DF,13/02/2023,GASOLINA,RAIZEN,4.89
DF,14/02/2023,ETANOL,VIBRA ENERGIA,3.77
DF,20/02/2023,DIESEL S10,RAIZEN,6.1
DF,13/02/2023,DIESEL S10,BRANCA,5.99
DF,20/02/2023,ETANOL,BRANCA,3.82
DF,06/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.01
DF,20/02/2023,DIESEL S10,IPIRANGA,6.08
DF,22/02/2023,DIESEL,BRANCA,5.79
DF,15/02/2023,DIESEL S10,BRANCA,5.84
DF,15/02/2023,ETANOL,IPIRANGA,4.0
DF,14/02/2023,GASOLINA ADITIVADA,RAIZEN,5.05
DF,30/01/2023,GASOLINA,VIBRA ENERGIA,4.94
DF,13/02/2023,DIESEL S10,VIBRA ENERGIA,6.59
DF,13/02/2023,GASOLINA,VIBRA ENERGIA,4.77
DF,20/02/2023,ETANOL,VIBRA ENERGIA,3.95
DF,31/01/2023,GASOLINA,RAIZEN,4.85
DF,30/01/2023,GASOLINA,RAIZEN,4.89
DF,01/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.09
DF,07/02/2023,DIESEL,VIBRA ENERGIA,6.22
DF,14/02/2023,ETANOL,BRANCA,3.8
DF,15/02/2023,DIESEL,BRANCA,5.82
DF,31/01/2023,DIESEL,BRANCA,6.15
DF,14/02/2023,GASOLINA,IPIRANGA,4.68
DF,22/02/2023,ETANOL,VIBRA ENERGIA,3.95
DF,01/02/2023,DIESEL,IPIRANGA,6.59
DF,07/02/2023,DIESEL,BRANCA,6.12
DF,08/02/2023,GASOLINA ADITIVADA,RAIZEN,4.79
DF,13/02/2023,ETANOL,IPIRANGA,3.97
DF,13/02/2023,GASOLINA ADITIVADA,BRANCA,4.72
DF,13/02/2023,DIESEL,BRANCA,5.86
DF,07/02/2023,ETANOL,VIBRA ENERGIA,3.81
DF,30/01/2023,ETANOL,VIBRA ENERGIA,3.89
DF,14/02/2023,DIESEL S10,IPIRANGA,6.08
DF,15/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.04
DF,01/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.11
DF,06/02/2023,DIESEL S10,VIBRA ENERGIA,6.59
DF,13/02/2023,ETANOL,BRANCA,3.68
DF,31/01/2023,GASOLINA ADITIVADA,IPIRANGA,4.98
DF,14/02/2023,DIESEL S10,RAIZEN,6.25
DF,30/01/2023,DIESEL S10,VIBRA ENERGIA,6.59
DF,14/02/2023,GASOLINA ADITIVADA,IPIRANGA,4.81
DF,01/02/2023,DIESEL S10,VIBRA ENERGIA,6.69
DF,20/02/2023,DIESEL,RAIZEN,5.76
DF,07/02/2023,GASOLINA ADITIVADA,RAIZEN,5.03
DF,20/02/2023,GASOLINA ADITIVADA,BRANCA,4.88
DF,20/02/2023,GASOLINA,RAIZEN,4.92
DF,14/02/2023,GASOLINA ADITIVADA,BRANCA,4.66
DF,15/02/2023,GASOLINA,IPIRANGA,4.86
DF,20/02/2023,GASOLINA,BRANCA,4.88
DF,08/02/2023,DIESEL,RAIZEN,6.18
DF,06/02/2023,ETANOL,RAIZEN,3.99
DF,07/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,4.86
DF,06/02/2023,ETANOL,BRANCA,3.75
DF,14/02/2023,GASOLINA,BRANCA,4.7
DF,14/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,4.86
DF,21/02/2023,GASOLINA ADITIVADA,RAIZEN,4.89
DF,06/02/2023,DIESEL,BRANCA,6.29
DF,08/02/2023,ETANOL,BRANCA,3.71
DF,14/02/2023,GASOLINA,RAIZEN,4.67
