Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
AC,22/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.38
AC,25/01/2023,DIESEL,BRANCA,7.2
AC,13/02/2023,ETANOL,VIBRA ENERGIA,5.49
AC,08/02/2023,GASOLINA,SABBÁ,5.19
AC,24/02/2023,ETANOL,IPIRANGA,5.49
AC,24/02/2023,GASOLINA,IPIRANGA,6.43
AC,15/02/2023,GASOLINA,IPIRANGA,5.35
AC,01/02/2023,GASOLINA,IPIRANGA,5.34
AC,22/02/2023,GASOLINA,VIBRA ENERGIA,5.33
AC,01/02/2023,GASOLINA,SABBÁ,5.21
AC,15/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.47
AC,01/02/2023,GASOLINA ADITIVADA,SABBÁ,5.18
AC,08/02/2023,ETANOL,BRANCA,4.48
AC,01/02/2023,ETANOL,VIBRA ENERGIA,4.35
AC,13/02/2023,DIESEL,IPIRANGA,7.54
AC,22/02/2023,ETANOL,VIBRA ENERGIA,4.27
AC,22/02/2023,DIESEL,VIBRA ENERGIA,6.83
AC,01/02/2023,DIESEL,VIBRA ENERGIA,7.15
AC,15/02/2023,DIESEL S10,VIBRA ENERGIA,6.92
AC,08/02/2023,DIESEL,SABBÁ,7.09
AC,15/02/2023,GASOLINA,VIBRA ENERGIA,5.34
AC,15/02/2023,ETANOL,VIBRA ENERGIA,4.3
AC,25/01/2023,ETANOL,BRANCA,4.2
AC,13/02/2023,DIESEL S10,IPIRANGA,7.56
AC,08/02/2023,DIESEL,IPIRANGA,7.29
AC,15/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.38
AC,25/01/2023,DIESEL S10,BRANCA,7.2
AC,01/02/2023,GASOLINA,VIBRA ENERGIA,5.33
AC,13/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.43
AC,01/02/2023,ETANOL,BRANCA,4.48
AC,13/02/2023,GASOLINA,VIBRA ENERGIA,6.43
AC,15/02/2023,GASOLINA ADITIVADA,SABBÁ,5.18
AC,08/02/2023,DIESEL,VIBRA ENERGIA,7.07
AC,01/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.37
AC,08/02/2023,GASOLINA ADITIVADA,BRANCA,5.49
AC,22/02/2023,DIESEL S10,SABBÁ,7.2
AC,15/02/2023,DIESEL S10,IPIRANGA,7.01
AC,24/02/2023,GASOLINA ADITIVADA,IPIRANGA,6.43
AC,22/03/2023,DIESEL,VIBRA ENERGIA,6.79
AC,22/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.94
AC,22/03/2023,GASOLINA,SABBÁ,5.95
AC,08/03/2023,DIESEL S10,VIBRA ENERGIA,6.83
AC,07/03/2023,GASOLINA,VIBRA ENERGIA,6.99
AC,15/03/2023,ETANOL,VIBRA ENERGIA,4.37
AC,15/03/2023,GASOLINA,IPIRANGA,5.9
AC,15/03/2023,DIESEL,VIBRA ENERGIA,6.76
AC,01/03/2023,GASOLINA,SABBÁ,5.29
AC,28/02/2023,ETANOL,IPIRANGA,5.49
AC,01/03/2023,DIESEL,VIBRA ENERGIA,6.84
AC,15/03/2023,GASOLINA,VIBRA ENERGIA,5.92
AC,07/03/2023,DIESEL,VIBRA ENERGIA,7.56
AC,08/03/2023,GASOLINA,SABBÁ,5.95
AC,07/03/2023,ETANOL,IPIRANGA,5.49
AC,28/02/2023,DIESEL,IPIRANGA,7.54
AC,22/03/2023,DIESEL S10,IPIRANGA,6.96
AC,01/03/2023,DIESEL,SABBÁ,7.2
AC,08/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.98
AC,01/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.46
AC,01/03/2023,DIESEL S10,VIBRA ENERGIA,6.87
AC,22/03/2023,DIESEL,IPIRANGA,6.91
AC,01/03/2023,DIESEL,IPIRANGA,7.0
AC,28/02/2023,GASOLINA ADITIVADA,IPIRANGA,6.43
AC,08/03/2023,GASOLINA,IPIRANGA,5.91
AC,15/03/2023,DIESEL,IPIRANGA,6.99
AC,28/02/2023,GASOLINA,IPIRANGA,6.43
AC,14/03/2023,DIESEL S10,IPIRANGA,7.56
AC,14/03/2023,ETANOL,IPIRANGA,5.49
