Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
SE,11/01/2023,DIESEL S10,VIBRA ENERGIA,6.84
SE,23/01/2023,GNV,VIBRA ENERGIA,5.1
SE,24/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.0
SE,11/01/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.45
SE,06/01/2023,ETANOL,PETROX DISTRIBUIDORA,4.19
SE,12/01/2023,ETANOL,BRANCA,3.85
SE,12/01/2023,GASOLINA,RAIZEN,4.95
SE,16/01/2023,ETANOL,BRANCA,3.87
SE,23/01/2023,ETANOL,VIBRA ENERGIA,4.09
SE,05/01/2023,GASOLINA,BRANCA,4.89
SE,18/01/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.13
SE,06/01/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.19
SE,16/01/2023,ETANOL,VIBRA ENERGIA,3.94
SE,16/01/2023,DIESEL,PETROX DISTRIBUIDORA,6.14
SE,12/01/2023,DIESEL S10,VIBRA ENERGIA,6.18
SE,11/01/2023,GASOLINA,VIBRA ENERGIA,5.14
SE,11/01/2023,GASOLINA,BRANCA,5.11
SE,11/01/2023,ETANOL,RAIZEN,3.95
SE,23/01/2023,GASOLINA,VIBRA ENERGIA,5.0
SE,16/01/2023,DIESEL S10,VIBRA ENERGIA,6.16
SE,16/01/2023,ETANOL,PETROX DISTRIBUIDORA,4.09
SE,23/01/2023,DIESEL S10,VIBRA ENERGIA,6.54
SE,18/01/2023,DIESEL S10,VIBRA ENERGIA,6.69
SE,23/01/2023,ETANOL,BRANCA,4.02
SE,12/01/2023,GASOLINA ADITIVADA,BRANCA,4.98
SE,23/01/2023,DIESEL,VIBRA ENERGIA,6.05
SE,08/02/2023,GNV,PETROX DISTRIBUIDORA,4.77
SE,15/02/2023,DIESEL,BRANCA,5.59
SE,08/02/2023,GASOLINA,BRANCA,5.11
SE,21/02/2023,GASOLINA ADITIVADA,RAIZEN,5.38
SE,21/02/2023,GNV,BRANCA,4.77
SE,30/01/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.19
SE,30/01/2023,GNV,VIBRA ENERGIA,5.09
SE,21/02/2023,ETANOL,BRANCA,3.97
SE,08/02/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.24
SE,31/01/2023,GASOLINA ADITIVADA,BRANCA,5.05
SE,08/02/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.15
SE,08/02/2023,DIESEL,BRANCA,5.88
SE,23/02/2023,ETANOL,BRANCA,4.02
SE,30/01/2023,ETANOL,BRANCA,4.11
SE,31/01/2023,DIESEL,BRANCA,6.13
SE,07/02/2023,DIESEL S10,BRANCA,5.97
SE,07/02/2023,GASOLINA ADITIVADA,BRANCA,5.01
SE,15/02/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.05
SE,23/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.04
SE,07/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.04
SE,30/01/2023,GNV,PETROX DISTRIBUIDORA,5.09
SE,23/02/2023,DIESEL S10,BRANCA,5.57
SE,30/01/2023,DIESEL,PETROX DISTRIBUIDORA,6.38
SE,07/02/2023,GASOLINA,BRANCA,4.98
SE,21/02/2023,GASOLINA,VIBRA ENERGIA,5.21
SE,21/02/2023,ETANOL,RAIZEN,4.18
SE,08/02/2023,GASOLINA,PETROX DISTRIBUIDORA,5.1
SE,14/02/2023,DIESEL,VIBRA ENERGIA,5.39
SE,21/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.33
SE,21/02/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.29
SE,15/02/2023,GASOLINA,RAIZEN,4.95
SE,30/01/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.51
SE,15/02/2023,GNV,VIBRA ENERGIA,4.77
SE,14/02/2023,GASOLINA,RAIZEN,4.95
SE,31/01/2023,GASOLINA,VIBRA ENERGIA,5.04
SE,15/02/2023,GNV,BRANCA,4.77
SE,08/02/2023,GASOLINA,RAIZEN,5.08
SE,08/02/2023,GASOLINA ADITIVADA,BRANCA,5.34
SE,15/02/2023,GASOLINA ADITIVADA,BRANCA,5.06
SE,14/02/2023,GASOLINA ADITIVADA,BRANCA,4.97
SE,07/02/2023,DIESEL S10,VIBRA ENERGIA,6.0
SE,07/02/2023,DIESEL,BRANCA,5.88
SE,15/02/2023,ETANOL,VIBRA ENERGIA,4.06
SE,08/02/2023,GASOLINA,VIBRA ENERGIA,5.1
SE,30/01/2023,GASOLINA ADITIVADA,BRANCA,5.19
SE,30/01/2023,GASOLINA,RAIZEN,5.16
SE,21/02/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.09
SE,15/02/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.09
