Bandeira,Data da Coleta,Produto,Valor de Venda
MASUT DISTRIBUIDORA,14/02/2023,DIESEL,5.79
MASUT DISTRIBUIDORA,16/02/2023,GASOLINA,4.97
MASUT DISTRIBUIDORA,01/02/2023,ETANOL,3.89
MASUT DISTRIBUIDORA,16/02/2023,DIESEL,6.09
MASUT DISTRIBUIDORA,14/02/2023,ETANOL,3.65
MASUT DISTRIBUIDORA,31/01/2023,GASOLINA ADITIVADA,4.99
MASUT DISTRIBUIDORA,01/02/2023,DIESEL S10,6.38
MASUT DISTRIBUIDORA,30/01/2023,DIESEL,6.06
MASUT DISTRIBUIDORA,30/01/2023,ETANOL,3.65
MASUT DISTRIBUIDORA,15/02/2023,GASOLINA,5.05
MASUT DISTRIBUIDORA,30/01/2023,DIESEL S10,6.16
MASUT DISTRIBUIDORA,15/02/2023,DIESEL S10,6.03
MASUT DISTRIBUIDORA,08/02/2023,GASOLINA,14.63
MASUT DISTRIBUIDORA,01/02/2023,DIESEL,6.28
MASUT DISTRIBUIDORA,08/02/2023,GASOLINA ADITIVADA,9.58
MASUT DISTRIBUIDORA,15/02/2023,DIESEL,5.93
MASUT DISTRIBUIDORA,01/02/2023,GASOLINA,5.15
MASUT DISTRIBUIDORA,16/02/2023,GASOLINA ADITIVADA,4.97
MASUT DISTRIBUIDORA,16/02/2023,ETANOL,3.85
MASUT DISTRIBUIDORA,14/02/2023,GASOLINA ADITIVADA,4.79
MASUT DISTRIBUIDORA,08/02/2023,DIESEL S10,19.03
MASUT DISTRIBUIDORA,31/01/2023,ETANOL,3.69
MASUT DISTRIBUIDORA,30/01/2023,GASOLINA,4.79
MASUT DISTRIBUIDORA,16/03/2023,DIESEL S10,6.19
MASUT DISTRIBUIDORA,22/02/2023,DIESEL,17.78
MASUT DISTRIBUIDORA,22/02/2023,GASOLINA ADITIVADA,9.76
MASUT DISTRIBUIDORA,22/02/2023,ETANOL,11.45
MASUT DISTRIBUIDORA,01/03/2023,GASOLINA,15.56
MASUT DISTRIBUIDORA,08/03/2023,GASOLINA,5.15
MASUT DISTRIBUIDORA,16/03/2023,DIESEL,6.09
MASUT DISTRIBUIDORA,13/03/2023,DIESEL,5.76
MASUT DISTRIBUIDORA,13/03/2023,GASOLINA,5.19
MASUT DISTRIBUIDORA,09/03/2023,DIESEL S10,6.19
MASUT DISTRIBUIDORA,16/03/2023,ETANOL,3.99
MASUT DISTRIBUIDORA,22/02/2023,DIESEL S10,18.17
MASUT DISTRIBUIDORA,13/03/2023,GASOLINA ADITIVADA,5.19
MASUT DISTRIBUIDORA,08/03/2023,ETANOL,3.95
MASUT DISTRIBUIDORA,15/03/2023,DIESEL S10,5.93
MASUT DISTRIBUIDORA,01/03/2023,ETANOL,11.69
MASUT DISTRIBUIDORA,16/03/2023,GASOLINA,5.39
MASUT DISTRIBUIDORA,06/03/2023,GASOLINA ADITIVADA,5.19
MASUT DISTRIBUIDORA,16/03/2023,GASOLINA ADITIVADA,5.39
MASUT DISTRIBUIDORA,08/03/2023,DIESEL S10,5.93
MASUT DISTRIBUIDORA,09/03/2023,GASOLINA ADITIVADA,5.43
MASUT DISTRIBUIDORA,01/03/2023,GASOLINA ADITIVADA,10.51
MASUT DISTRIBUIDORA,13/03/2023,ETANOL,3.89
MASUT DISTRIBUIDORA,22/02/2023,GASOLINA,14.81
MASUT DISTRIBUIDORA,09/03/2023,GASOLINA,5.43
