Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
MS,11/01/2023,GASOLINA,VIBRA ENERGIA,5.44
MS,02/01/2023,GASOLINA,RAIZEN,5.23
MS,25/01/2023,GASOLINA ADITIVADA,BRANCA,4.64
MS,03/01/2023,ETANOL,BRANCA,3.72
MS,26/01/2023,DIESEL,IPIRANGA,6.27
MS,23/01/2023,GASOLINA,VIBRA ENERGIA,5.19
MS,03/01/2023,DIESEL S10,VIBRA ENERGIA,6.53
MS,05/01/2023,ETANOL,IPIRANGA,3.99
MS,26/01/2023,DIESEL S10,VIBRA ENERGIA,6.56
MS,03/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.0
MS,18/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.14
MS,26/01/2023,ETANOL,IPIRANGA,3.79
MS,23/01/2023,ETANOL,TAURUS,3.94
MS,11/01/2023,DIESEL S10,VIBRA ENERGIA,6.89
MS,26/01/2023,DIESEL,ROYAL FIC,6.39
MS,17/01/2023,DIESEL,TAURUS,6.39
MS,23/01/2023,ETANOL,BRANCA,3.72
MS,05/01/2023,DIESEL S10,BRANCA,6.3
MS,12/01/2023,DIESEL S10,VIBRA ENERGIA,6.39
MS,26/01/2023,GASOLINA ADITIVADA,RAIZEN,5.23
MS,11/01/2023,DIESEL,TAURUS,6.49
MS,23/01/2023,DIESEL,IPIRANGA,6.79
MS,03/01/2023,GASOLINA,BRANCA,4.83
MS,18/01/2023,DIESEL S10,IPIRANGA,6.66
MS,26/01/2023,ETANOL,VIBRA ENERGIA,3.72
MS,11/01/2023,GASOLINA,TAURUS,5.09
MS,18/01/2023,ETANOL,TAURUS,3.79
MS,03/01/2023,DIESEL,VIBRA ENERGIA,6.48
MS,24/01/2023,ETANOL,IPIRANGA,3.87
MS,12/01/2023,GNV,BRANCA,4.69
MS,24/01/2023,ETANOL,RAIZEN,3.92
MS,24/01/2023,GASOLINA,RAIZEN,4.94
MS,24/01/2023,GASOLINA ADITIVADA,RAIZEN,5.09
MS,02/01/2023,ETANOL,RAIZEN,4.09
MS,12/01/2023,DIESEL S10,BRANCA,6.17
MS,17/01/2023,DIESEL S10,BRANCA,6.39
MS,17/01/2023,GASOLINA ADITIVADA,BRANCA,4.79
MS,12/01/2023,DIESEL,TAURUS,6.39
MS,17/01/2023,ETANOL,BRANCA,3.72
MS,16/01/2023,GASOLINA,BRANCA,4.71
MS,02/01/2023,DIESEL S10,IPIRANGA,6.69
MS,24/01/2023,GASOLINA,BRANCA,4.85
MS,11/01/2023,DIESEL,RAIZEN,6.99
MS,18/01/2023,GASOLINA ADITIVADA,IPIRANGA,4.99
MS,25/01/2023,GASOLINA,VIBRA ENERGIA,4.74
MS,23/01/2023,GASOLINA,RAIZEN,5.23
MS,24/01/2023,DIESEL,VIBRA ENERGIA,6.8
MS,23/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.31
MS,09/01/2023,GASOLINA,IPIRANGA,4.91
MS,16/01/2023,ETANOL,BRANCA,3.71
MS,09/01/2023,GASOLINA,VIBRA ENERGIA,4.99
MS,17/01/2023,ETANOL,RAIZEN,4.89
MS,26/01/2023,DIESEL S10,ROYAL FIC,6.49
MS,05/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.02
MS,05/01/2023,GASOLINA,IPIRANGA,4.81
MS,03/01/2023,GASOLINA ADITIVADA,BRANCA,4.92
MS,02/01/2023,GASOLINA ADITIVADA,RAIZEN,5.29
MS,24/01/2023,ETANOL,BRANCA,3.75
MS,11/01/2023,DIESEL S10,IPIRANGA,6.72
MS,17/01/2023,DIESEL S10,ROYAL FIC,6.69
MS,23/01/2023,DIESEL S10,BRANCA,6.1
MS,05/01/2023,DIESEL,VIBRA ENERGIA,6.39
MS,03/01/2023,DIESEL S10,BRANCA,6.19
MS,18/01/2023,ETANOL,VIBRA ENERGIA,4.14
MS,17/01/2023,DIESEL,IPIRANGA,6.66
MS,23/01/2023,GASOLINA ADITIVADA,RAIZEN,5.51
MS,25/01/2023,ETANOL,BRANCA,3.59
MS,18/01/2023,GASOLINA,VIBRA ENERGIA,5.16
MS,23/01/2023,ETANOL,IPIRANGA,4.26
MS,05/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,4.87
MS,16/01/2023,GASOLINA ADITIVADA,BRANCA,4.72
MS,23/01/2023,DIESEL S10,VIBRA ENERGIA,6.98
MS,02/01/2023,ETANOL,BRANCA,3.99
MS,12/01/2023,DIESEL,IPIRANGA,6.21
MS,09/01/2023,DIESEL,VIBRA ENERGIA,6.78
MS,24/01/2023,DIESEL S10,RAIZEN,6.99
MS,03/01/2023,DIESEL,IPIRANGA,6.39
MS,26/01/2023,ETANOL,TAURUS,3.69
MS,26/01/2023,DIESEL S10,IPIRANGA,6.32
MS,25/01/2023,DIESEL S10,BRANCA,6.19
MS,12/01/2023,GASOLINA,TAURUS,4.69
MS,12/01/2023,GASOLINA ADITIVADA,SIMARELLI,4.93
MS,09/01/2023,GASOLINA,TAURUS,4.87
MS,17/01/2023,GASOLINA,VIBRA ENERGIA,5.3
MS,17/01/2023,GNV,BRANCA,4.99
MS,16/01/2023,DIESEL S10,TAURUS,6.2
MS,02/01/2023,DIESEL,TAURUS,6.29
MS,05/01/2023,GASOLINA,BRANCA,4.68
MS,02/01/2023,DIESEL,RAIZEN,6.99
MS,11/01/2023,ETANOL,VIBRA ENERGIA,4.34
MS,25/01/2023,ETANOL,IPIRANGA,3.69
MS,26/01/2023,GASOLINA,BRANCA,4.75
MS,23/01/2023,GASOLINA ADITIVADA,BRANCA,4.7
MS,03/01/2023,ETANOL,IPIRANGA,3.94
MS,17/01/2023,GASOLINA ADITIVADA,ROYAL FIC,4.66
MS,26/01/2023,GASOLINA ADITIVADA,BRANCA,4.82
MS,25/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,4.89
MS,12/01/2023,GASOLINA,VIBRA ENERGIA,4.76
MS,18/01/2023,GASOLINA ADITIVADA,RAIZEN,5.0
MS,18/01/2023,GASOLINA,TAURUS,4.69
MS,26/01/2023,GASOLINA,VIBRA ENERGIA,4.8
MS,05/01/2023,ETANOL,BRANCA,3.75
MS,16/01/2023,DIESEL,IPIRANGA,6.59
MS,23/01/2023,DIESEL S10,IPIRANGA,6.86
MS,26/01/2023,GASOLINA,IPIRANGA,4.92
MS,18/01/2023,GASOLINA,BRANCA,4.9
MS,11/01/2023,GASOLINA,RAIZEN,5.04
MS,11/01/2023,GASOLINA ADITIVADA,RAIZEN,5.09
MS,17/01/2023,DIESEL S10,VIBRA ENERGIA,7.18
MS,17/01/2023,GASOLINA ADITIVADA,RAIZEN,5.73
MS,09/01/2023,GASOLINA ADITIVADA,BRANCA,4.75
MS,16/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.02
MS,02/01/2023,DIESEL S10,RAIZEN,6.74
MS,12/01/2023,DIESEL,VIBRA ENERGIA,6.22
MS,18/01/2023,DIESEL,VIBRA ENERGIA,6.85
MS,18/01/2023,DIESEL S10,RAIZEN,6.99
MS,03/01/2023,GASOLINA,VIBRA ENERGIA,4.88
MS,02/01/2023,DIESEL,BRANCA,6.68
MS,16/01/2023,DIESEL,VIBRA ENERGIA,6.48
MS,09/01/2023,DIESEL S10,BRANCA,6.1
MS,23/01/2023,ETANOL,RAIZEN,4.59
MS,12/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,4.9
MS,09/01/2023,ETANOL,BRANCA,3.72
MS,23/01/2023,GASOLINA,BRANCA,4.7
MS,17/01/2023,DIESEL S10,TAURUS,6.49
MS,12/01/2023,ETANOL,VIBRA ENERGIA,3.76
MS,12/01/2023,ETANOL,SIMARELLI,3.77
MS,18/01/2023,ETANOL,IPIRANGA,3.89
MS,12/01/2023,ETANOL,BRANCA,3.69
MS,24/01/2023,GASOLINA,IPIRANGA,4.92
MS,18/01/2023,GASOLINA,IPIRANGA,4.9
MS,23/01/2023,GASOLINA,IPIRANGA,5.08
MS,03/01/2023,GASOLINA ADITIVADA,TAURUS,4.94
MS,12/01/2023,DIESEL,BRANCA,6.09
MS,24/01/2023,DIESEL S10,IPIRANGA,6.64
MS,17/01/2023,GASOLINA,IPIRANGA,4.87
MS,11/01/2023,ETANOL,BRANCA,3.94
MS,18/01/2023,ETANOL,RAIZEN,3.84
MS,24/01/2023,DIESEL,RAIZEN,6.99
MS,02/01/2023,GASOLINA,BRANCA,5.14
MS,16/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.24
MS,09/01/2023,ETANOL,TAURUS,3.88
MS,11/01/2023,DIESEL S10,RAIZEN,6.99
MS,18/01/2023,ETANOL,BRANCA,3.8
MS,25/01/2023,GASOLINA,IPIRANGA,4.72
MS,09/01/2023,ETANOL,IPIRANGA,4.06
MS,25/01/2023,DIESEL S10,VIBRA ENERGIA,6.59
MS,18/01/2023,DIESEL S10,VIBRA ENERGIA,6.71
MS,24/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.49
MS,11/01/2023,DIESEL,VIBRA ENERGIA,6.8
MS,17/01/2023,DIESEL,VIBRA ENERGIA,6.39
MS,25/01/2023,GASOLINA,BRANCA,4.57
MS,05/01/2023,DIESEL S10,VIBRA ENERGIA,6.43
MS,17/01/2023,GASOLINA,TAURUS,4.69
MS,26/01/2023,ETANOL,ROYAL FIC,3.65
MS,03/01/2023,DIESEL S10,RAIZEN,6.39
MS,17/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.42
MS,16/01/2023,DIESEL,BRANCA,6.03
MS,03/01/2023,GASOLINA ADITIVADA,RAIZEN,5.16
MS,03/01/2023,ETANOL,TAURUS,3.89
MS,11/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.49
MS,03/01/2023,GASOLINA,RAIZEN,4.66
MS,23/01/2023,GASOLINA,TAURUS,4.89
MS,03/01/2023,DIESEL S10,TAURUS,6.42
MS,09/01/2023,DIESEL,TAURUS,6.44
MS,26/01/2023,GASOLINA ADITIVADA,ROYAL FIC,4.76
MS,12/01/2023,ETANOL,TAURUS,3.69
MS,12/01/2023,DIESEL S10,TAURUS,6.49
MS,16/01/2023,DIESEL S10,IPIRANGA,6.69
MS,18/01/2023,DIESEL S10,TAURUS,6.47
MS,02/01/2023,GASOLINA,IPIRANGA,5.19
MS,26/01/2023,ETANOL,BRANCA,3.64
MS,03/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.08
MS,05/01/2023,DIESEL,BRANCA,6.12
MS,26/01/2023,GNV,BRANCA,4.99
MS,23/01/2023,DIESEL,BRANCA,6.0
MS,23/01/2023,DIESEL S10,TAURUS,6.48
MS,16/01/2023,ETANOL,TAURUS,3.99
MS,17/01/2023,GNV,TAURUS,4.89
MS,05/01/2023,ETANOL,VIBRA ENERGIA,3.79
MS,02/01/2023,DIESEL,VIBRA ENERGIA,6.48
MS,03/01/2023,DIESEL S10,IPIRANGA,6.49
MS,11/01/2023,GASOLINA,IPIRANGA,5.09
MS,23/01/2023,DIESEL,RAIZEN,7.14
MS,11/01/2023,ETANOL,RAIZEN,4.02
MS,20/02/2023,DIESEL S10,SIMARELLI,6.45
MS,22/02/2023,GASOLINA,RAIZEN,5.58
MS,01/02/2023,DIESEL S10,SIMARELLI,6.45
MS,01/02/2023,GASOLINA ADITIVADA,RAIZEN,5.38
MS,08/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.04
MS,21/02/2023,GASOLINA,BRANCA,4.76
MS,31/01/2023,GASOLINA ADITIVADA,TAURUS,4.99
MS,30/01/2023,GASOLINA ADITIVADA,TAURUS,5.17
MS,21/02/2023,DIESEL S10,VIBRA ENERGIA,6.4
MS,31/01/2023,DIESEL S10,BRANCA,6.18
MS,14/02/2023,GASOLINA,IPIRANGA,4.85
MS,13/02/2023,GASOLINA,TAURUS,4.71
MS,30/01/2023,ETANOL,BRANCA,3.6
MS,08/02/2023,ETANOL,IPIRANGA,3.76
MS,06/02/2023,GASOLINA ADITIVADA,BRANCA,4.65
MS,21/02/2023,GNV,BRANCA,4.69
MS,15/02/2023,DIESEL S10,IPIRANGA,7.39
MS,24/01/2023,DIESEL S10,TAURUS,6.45
MS,01/02/2023,DIESEL,ATEM' S,6.39
MS,20/02/2023,GASOLINA ADITIVADA,SIMARELLI,4.98
MS,30/01/2023,ETANOL,VIBRA ENERGIA,4.21
MS,31/01/2023,DIESEL S10,VIBRA ENERGIA,6.64
MS,08/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,4.99
MS,14/02/2023,GASOLINA,RAIZEN,5.11
MS,08/02/2023,ETANOL,VIBRA ENERGIA,3.89
MS,08/02/2023,GASOLINA,ATEM' S,4.89
MS,09/02/2023,ETANOL,BRANCA,3.59
MS,13/02/2023,GASOLINA,BRANCA,4.63
MS,14/02/2023,ETANOL,RAIZEN,4.04
MS,21/02/2023,DIESEL,ROYAL FIC,6.09
MS,21/02/2023,ETANOL,RAIZEN,4.22
MS,14/02/2023,GASOLINA ADITIVADA,TAURUS,5.32
MS,01/02/2023,ETANOL,IPIRANGA,3.74
MS,31/01/2023,ETANOL,BRANCA,3.68
MS,30/01/2023,ETANOL,TAURUS,3.92
MS,13/02/2023,GASOLINA ADITIVADA,RAIZEN,5.29
MS,15/02/2023,GASOLINA,BRANCA,4.59
MS,01/02/2023,DIESEL S10,BRANCA,6.24
MS,08/02/2023,GASOLINA ADITIVADA,SIMARELLI,4.98
MS,31/01/2023,GASOLINA,RAIZEN,4.99
MS,14/02/2023,ETANOL,ATEM' S,3.88
MS,14/02/2023,GASOLINA,TAURUS,5.07
MS,06/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.45
MS,07/02/2023,GASOLINA,VIBRA ENERGIA,5.71
MS,14/02/2023,ETANOL,VIBRA ENERGIA,4.06
MS,14/02/2023,ETANOL,BRANCA,3.85
MS,06/02/2023,DIESEL,BRANCA,6.0
MS,31/01/2023,GASOLINA,BRANCA,4.86
MS,06/02/2023,ETANOL,RAIZEN,4.29
MS,06/02/2023,DIESEL,VIBRA ENERGIA,6.53
MS,30/01/2023,DIESEL S10,BRANCA,6.1
MS,08/02/2023,DIESEL S10,IPIRANGA,6.35
MS,01/02/2023,ETANOL,VIBRA ENERGIA,3.65
MS,01/02/2023,GASOLINA ADITIVADA,ATEM' S,4.97
MS,21/02/2023,GASOLINA,TAURUS,4.99
MS,13/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.09
MS,21/02/2023,DIESEL S10,ROYAL FIC,6.19
MS,01/02/2023,GASOLINA,SIMARELLI,4.96
MS,13/02/2023,DIESEL S10,IPIRANGA,6.39
MS,22/02/2023,GASOLINA,VIBRA ENERGIA,5.17
MS,21/02/2023,DIESEL,RAIZEN,7.1
MS,08/02/2023,ETANOL,BRANCA,3.59
MS,20/02/2023,DIESEL S10,RAIZEN,6.14
MS,30/01/2023,GASOLINA,TAURUS,4.95
MS,30/01/2023,DIESEL,VIBRA ENERGIA,6.8
MS,15/02/2023,ETANOL,VIBRA ENERGIA,4.71
MS,01/02/2023,GASOLINA ADITIVADA,BRANCA,4.82
MS,14/02/2023,GASOLINA,SIMARELLI,4.79
MS,30/01/2023,DIESEL,RAIZEN,7.38
MS,08/02/2023,GASOLINA,SIMARELLI,4.96
MS,13/02/2023,GASOLINA ADITIVADA,BRANCA,4.63
