Regiao - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
S,21/02/2023,ETANOL,RAIZEN,4.16
S,30/01/2023,GASOLINA,CHARRUA,4.95
S,07/02/2023,DIESEL S10,RAIZEN,6.26
S,08/02/2023,GASOLINA,RODOIL,5.14
S,16/02/2023,DIESEL,BRANCA,5.66
S,30/01/2023,DIESEL,CHARRUA,6.1
S,06/02/2023,GASOLINA ADITIVADA,RAIZEN,5.25
S,06/02/2023,GASOLINA,MAXSUL,4.95
S,06/02/2023,ETANOL,RODOIL,4.09
S,02/02/2023,ETANOL,CIAPETRO,3.89
S,08/02/2023,ETANOL,BRANCA,4.26
S,08/02/2023,GASOLINA ADITIVADA,RAIZEN,5.38
S,09/02/2023,GASOLINA,CHARRUA,5.39
S,14/02/2023,GNV,BRANCA,5.49
S,06/02/2023,GASOLINA ADITIVADA,CHARRUA,5.09
S,16/02/2023,DIESEL S10,RAIZEN MIME,6.29
S,01/02/2023,ETANOL,BRANCA,4.22
S,09/02/2023,GASOLINA,BRANCA,5.08
S,06/02/2023,DIESEL S10,CIAPETRO,6.4
S,08/02/2023,ETANOL,RODOIL,4.99
S,06/02/2023,GNV,VIBRA ENERGIA,5.57
S,13/02/2023,GASOLINA,CHARRUA,4.86
S,23/02/2023,DIESEL,CHARRUA,5.68
S,01/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.49
S,20/02/2023,GASOLINA ADITIVADA,BRANCA,5.16
S,02/02/2023,GASOLINA,RAIZEN,5.12
S,01/02/2023,GASOLINA,RODOIL,5.09
S,09/02/2023,DIESEL,ESTRADA,6.09
S,15/02/2023,GNV,IPIRANGA,5.41
S,23/02/2023,DIESEL,IPIRANGA,6.14
S,24/02/2023,DIESEL S10,IDAZA,6.39
S,24/02/2023,GASOLINA,IDAZA,5.29
S,22/02/2023,GNV,ALESAT,5.39
S,01/02/2023,GASOLINA ADITIVADA,MAXSUL,5.15
S,07/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.35
S,15/02/2023,ETANOL,STANG,3.99
S,14/02/2023,ETANOL,RAIZEN,4.2
S,06/02/2023,GASOLINA ADITIVADA,IDAZA,5.15
S,06/02/2023,GNV,RAIZEN,5.22
S,15/02/2023,ETANOL,IDAZA,3.99
S,15/02/2023,DIESEL,PELIKANO,5.69
S,22/02/2023,GASOLINA,REJAILE,5.37
S,09/02/2023,DIESEL S10,BRANCA,5.97
S,08/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.28
S,08/02/2023,GASOLINA,RAIZEN MIME,5.28
S,08/02/2023,DIESEL S10,IDAZA,6.69
S,14/02/2023,ETANOL,BRANCA,4.24
S,14/02/2023,ETANOL,MAXSUL,4.22
S,14/02/2023,ETANOL,STANG,4.39
S,20/02/2023,GNV,VIBRA ENERGIA,5.59
S,02/02/2023,ETANOL,VIBRA ENERGIA,4.33
S,08/02/2023,GASOLINA,IPIRANGA,5.18
S,13/02/2023,ETANOL,WALENDOWSKY,4.29
S,09/02/2023,ETANOL,RAIZEN,3.93
S,22/02/2023,ETANOL,ALESAT,4.25
S,30/01/2023,ETANOL,RAIZEN MIME,4.72
S,07/02/2023,DIESEL S10,BRANCA,6.17
S,08/02/2023,ETANOL,RAIZEN,4.33
S,08/02/2023,DIESEL,IDAZA,6.59
S,13/02/2023,DIESEL S10,POTENCIAL,6.6
S,15/02/2023,DIESEL,STANG,5.79
S,22/02/2023,GASOLINA,RAIZEN,5.11
S,02/02/2023,GASOLINA ADITIVADA,CIAPETRO,5.3
S,02/02/2023,GASOLINA,ALESAT,5.27
S,30/01/2023,DIESEL,ALESAT,6.44
S,09/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.52
S,07/02/2023,GASOLINA ADITIVADA,RODOIL,5.42
S,07/02/2023,DIESEL S10,RAIZEN MIME,6.52
S,13/02/2023,ETANOL,POTENCIAL,4.09
S,16/02/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.53
S,31/01/2023,GASOLINA,UNI,5.18
S,30/01/2023,DIESEL S10,RAIZEN,6.37
S,14/02/2023,ETANOL,UNI,4.07
S,15/02/2023,ETANOL,RODOIL,4.56
S,21/02/2023,GASOLINA,RAIZEN MIME,5.1
S,01/02/2023,GASOLINA ADITIVADA,CHARRUA,5.39
S,23/02/2023,ETANOL,VIBRA ENERGIA,4.32
S,22/02/2023,DIESEL S10,ALESAT,6.04
S,07/02/2023,ETANOL,MAXSUL,4.69
S,02/02/2023,GNV,RAIZEN MIME,5.49
S,09/02/2023,GASOLINA,RAIZEN,5.17
S,14/02/2023,ETANOL,CHARRUA,4.99
S,20/02/2023,ETANOL,VIBRA ENERGIA,4.41
S,20/02/2023,GASOLINA,VIBRA ENERGIA,5.1
S,21/02/2023,GASOLINA,IPIRANGA,5.12
S,16/02/2023,ETANOL,BRANCA,4.04
S,15/02/2023,DIESEL S10,VIBRA ENERGIA,6.2
S,16/02/2023,ETANOL,IDAZA,4.99
S,16/02/2023,DIESEL S10,STANG,5.99
S,13/02/2023,GNV,RAIZEN,5.26
S,23/02/2023,DIESEL S10,ALESAT,6.06
S,23/01/2023,GASOLINA ADITIVADA,CHARRUA,4.84
S,30/01/2023,DIESEL,POTENCIAL,6.39
S,15/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.31
S,16/02/2023,GASOLINA ADITIVADA,STANG,5.15
S,22/02/2023,GASOLINA ADITIVADA,BRANCA,5.12
S,31/01/2023,DIESEL,IPIRANGA,6.2
S,30/01/2023,DIESEL S10,STANG,5.99
S,22/02/2023,ETANOL,RAIZEN MIME,4.77
S,02/02/2023,GASOLINA,IPIRANGA,5.1
S,10/02/2023,GASOLINA,POTENCIAL,4.88
S,13/02/2023,GNV,BRANCA,5.39
S,16/02/2023,DIESEL,ALESAT,5.89
S,21/02/2023,DIESEL S10,RAIZEN,5.86
S,07/02/2023,GNV,ALESAT,5.39
S,06/02/2023,ETANOL,CIAPETRO,3.85
S,06/02/2023,GNV,CHARRUA,5.87
S,15/02/2023,GNV,VIBRA ENERGIA,5.38
S,24/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.47
S,21/02/2023,GASOLINA ADITIVADA,ALESAT,5.0
S,02/02/2023,GASOLINA,BRANCA,5.08
S,01/02/2023,DIESEL,VIBRA ENERGIA,6.36
S,31/01/2023,GNV,BRANCA,5.36
S,22/02/2023,DIESEL,IPIRANGA,5.87
S,02/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.34
S,30/01/2023,DIESEL S10,RODOIL,6.5
S,30/01/2023,GNV,RAIZEN,5.39
S,08/02/2023,DIESEL,VIBRA ENERGIA,6.24
S,07/02/2023,DIESEL,VIBRA ENERGIA,6.31
S,07/02/2023,DIESEL,ALESAT,6.42
S,16/02/2023,DIESEL,ESTRADA,5.84
S,22/02/2023,GASOLINA ADITIVADA,IDAZA,5.04
S,07/02/2023,GNV,BRANCA,5.45
S,08/02/2023,GASOLINA ADITIVADA,ALESAT,5.37
S,06/02/2023,GASOLINA,CIAPETRO,5.1
S,16/02/2023,GASOLINA ADITIVADA,ESTRADA,5.34
S,15/02/2023,GASOLINA ADITIVADA,POTENCIAL,5.32
S,16/02/2023,DIESEL S10,ALESAT,5.98
S,15/02/2023,DIESEL S10,RODOIL,5.79
S,23/02/2023,DIESEL S10,RAIZEN,6.12
S,20/02/2023,DIESEL S10,CHARRUA,5.89
S,23/02/2023,DIESEL,MAXSUL,5.67
S,16/02/2023,GASOLINA,BRANCA,5.1
S,21/02/2023,ETANOL,MAXSUL,4.69
S,07/02/2023,GASOLINA,RAIZEN,5.2
S,20/02/2023,GASOLINA,BRANCA,5.08
S,01/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.35
S,30/01/2023,GASOLINA,CIAPETRO,5.2
S,06/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.28
S,08/02/2023,GNV,BRANCA,5.44
S,09/02/2023,ETANOL,VIBRA ENERGIA,4.44
S,06/02/2023,GASOLINA ADITIVADA,STANG,4.94
S,06/02/2023,DIESEL,IDAZA,6.31
S,09/02/2023,ETANOL,RAIZEN MIME,4.78
S,13/02/2023,DIESEL S10,VIBRA ENERGIA,6.01
S,23/02/2023,DIESEL,VIBRA ENERGIA,5.94
S,23/01/2023,DIESEL S10,CHARRUA,6.1
S,01/02/2023,GNV,VIBRA ENERGIA,5.52
S,07/02/2023,GASOLINA,RAIZEN MIME,5.15
S,21/02/2023,DIESEL S10,VIBRA ENERGIA,5.99
S,22/02/2023,GNV,BRANCA,5.35
S,10/02/2023,DIESEL S10,IPIRANGA,6.48
S,16/02/2023,GASOLINA,STANG,5.15
S,22/02/2023,DIESEL,RAIZEN,5.85
S,01/02/2023,GASOLINA ADITIVADA,ALESAT,5.38
S,30/01/2023,ETANOL,RODOIL,4.09
S,01/02/2023,ETANOL,ALESAT,4.2
S,07/02/2023,ETANOL,IPIRANGA,4.28
S,08/02/2023,GASOLINA ADITIVADA,POTENCIAL,5.29
S,10/02/2023,DIESEL S10,BRANCA,5.99
S,21/02/2023,GASOLINA ADITIVADA,BRANCA,5.05
S,31/01/2023,ETANOL,RAIZEN MIME,4.79
S,08/02/2023,DIESEL,RAIZEN,6.29
S,13/02/2023,GASOLINA,VIBRA ENERGIA,5.16
S,14/02/2023,GASOLINA,VIBRA ENERGIA,5.1
S,15/02/2023,DIESEL,ALESAT,6.05
S,13/02/2023,GASOLINA,POTENCIAL,4.88
S,07/02/2023,ETANOL,ALESAT,4.19
S,07/02/2023,DIESEL,PELIKANO,6.05
S,15/02/2023,GASOLINA ADITIVADA,ALESAT,5.22
S,16/02/2023,DIESEL,RAIZEN,6.12
S,21/02/2023,GASOLINA,VIBRA ENERGIA,5.05
S,21/02/2023,GASOLINA,RODOIL,4.99
S,22/02/2023,DIESEL S10,STANG,5.99
S,02/02/2023,DIESEL,STANG,5.99
S,09/02/2023,GASOLINA,RAIZEN MIME,5.28
S,13/02/2023,DIESEL,BRANCA,5.73
S,14/02/2023,DIESEL S10,VIBRA ENERGIA,6.08
S,16/02/2023,GASOLINA,RAIZEN,5.28
S,31/01/2023,GASOLINA ADITIVADA,STANG,5.16
S,01/02/2023,DIESEL,RAIZEN,6.35
S,01/02/2023,ETANOL,CIAPETRO,4.28
S,30/01/2023,DIESEL,CIAPETRO,6.03
S,08/02/2023,GASOLINA,CIAPETRO,5.37
S,16/02/2023,DIESEL,VIBRA ENERGIA,6.0
S,16/02/2023,GASOLINA,ESTRADA,5.24
S,15/02/2023,DIESEL S10,STANG,5.89
S,22/02/2023,GNV,VIBRA ENERGIA,5.4
S,23/02/2023,GASOLINA ADITIVADA,RODOIL,5.16
S,31/01/2023,DIESEL S10,RAIZEN,6.25
S,31/01/2023,DIESEL,BRANCA,6.04
S,10/02/2023,ETANOL,RAIZEN MIME,4.59
S,31/01/2023,GNV,VIBRA ENERGIA,5.7
S,20/02/2023,DIESEL S10,IPIRANGA,6.05
S,30/01/2023,GASOLINA,BRANCA,5.02
S,10/02/2023,GASOLINA ADITIVADA,POTENCIAL,4.98
S,06/02/2023,DIESEL,RAIZEN MIME,6.23
S,15/02/2023,GASOLINA,IDAZA,5.29
S,07/02/2023,GASOLINA,RODOIL,5.22
S,07/02/2023,GASOLINA,CHARRUA,4.85
S,16/02/2023,DIESEL S10,RAIZEN,5.88
S,22/02/2023,GASOLINA,IPIRANGA,5.17
S,20/02/2023,GASOLINA,CHARRUA,5.09
S,31/01/2023,GASOLINA,MAXSUL,4.98
S,23/02/2023,DIESEL,ALESAT,5.89
S,22/02/2023,GASOLINA,CHARRUA,5.08
S,01/02/2023,GASOLINA,IPIRANGA,5.28
S,02/02/2023,GASOLINA,STANG,4.93
S,14/02/2023,DIESEL,BRANCA,5.82
S,13/02/2023,ETANOL,RAIZEN MIME,4.85
S,13/02/2023,DIESEL S10,RODOIL,5.99
S,23/02/2023,GASOLINA ADITIVADA,UNI,5.38
S,15/02/2023,GASOLINA,IPIRANGA,5.27
S,15/02/2023,GASOLINA ADITIVADA,BRANCA,5.11
S,31/01/2023,DIESEL,RAIZEN MIME,6.86
S,14/02/2023,GASOLINA,UNI,5.17
S,21/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.29
S,22/02/2023,GASOLINA ADITIVADA,ALESAT,5.27
S,06/02/2023,ETANOL,VIBRA ENERGIA,4.33
S,22/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.26
S,30/01/2023,GASOLINA ADITIVADA,STANG,4.94
S,09/02/2023,ETANOL,CIAPETRO,3.89
S,08/02/2023,DIESEL S10,IPIRANGA,6.34
S,16/02/2023,DIESEL,IDAZA,6.29
S,13/02/2023,DIESEL,ALESAT,5.59
S,23/02/2023,GASOLINA ADITIVADA,CHARRUA,5.28
S,01/02/2023,GASOLINA ADITIVADA,RAIZEN,5.4
S,31/01/2023,ETANOL,VIBRA ENERGIA,4.47
S,08/02/2023,GNV,RAIZEN,5.49
S,06/02/2023,ETANOL,CHARRUA,4.79
S,13/02/2023,GASOLINA,BRANCA,4.94
S,20/02/2023,GASOLINA,RAIZEN,5.24
S,23/02/2023,GNV,VIBRA ENERGIA,5.39
S,20/02/2023,GASOLINA ADITIVADA,CIAPETRO,5.2
S,08/02/2023,DIESEL S10,CHARRUA,6.32
S,23/02/2023,GASOLINA,CHARRUA,5.18
S,31/01/2023,GASOLINA,IDAZA,5.22
S,01/02/2023,GASOLINA,ALESAT,5.19
S,06/02/2023,DIESEL S10,STANG,6.14
S,07/02/2023,DIESEL,RODOIL,6.12
S,16/02/2023,GASOLINA,RAIZEN MIME,5.23
S,14/02/2023,GASOLINA,MAXSUL,5.09
S,13/02/2023,GASOLINA,STANG,5.09
S,02/02/2023,GASOLINA ADITIVADA,ALESAT,5.42
S,14/02/2023,DIESEL S10,IPIRANGA,6.1
S,16/02/2023,DIESEL,STANG,5.99
S,22/02/2023,GASOLINA ADITIVADA,CHARRUA,5.18
S,31/01/2023,ETANOL,BRANCA,4.19
S,31/01/2023,DIESEL S10,MAXSUL,6.03
S,08/02/2023,GASOLINA,ALESAT,5.28
S,14/02/2023,GASOLINA,ALESAT,4.92
S,30/01/2023,GASOLINA,REJAILE,5.43
S,07/02/2023,DIESEL,IPIRANGA,6.26
S,06/02/2023,ETANOL,BRANCA,4.18
S,08/02/2023,DIESEL S10,CIAPETRO,6.59
S,10/02/2023,ETANOL,IPIRANGA,4.7
S,16/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.29
S,14/02/2023,GNV,RAIZEN,6.09
S,23/02/2023,GASOLINA ADITIVADA,BRANCA,5.26
S,22/02/2023,DIESEL S10,VIBRA ENERGIA,5.99
S,20/02/2023,GASOLINA,POTENCIAL,5.19
S,30/01/2023,GASOLINA,RAIZEN MIME,5.28
S,06/02/2023,DIESEL,CIAPETRO,6.25
S,06/02/2023,DIESEL,CHARRUA,5.99
S,15/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.45
S,21/02/2023,DIESEL S10,IPIRANGA,6.03
S,23/02/2023,DIESEL S10,CHARRUA,5.79
S,14/02/2023,DIESEL,CHARRUA,5.96
S,07/02/2023,GASOLINA ADITIVADA,RAIZEN,5.45
S,08/02/2023,GASOLINA,RAIZEN,5.18
S,08/02/2023,ETANOL,IDAZA,4.99
S,07/02/2023,GASOLINA ADITIVADA,CHARRUA,4.94
S,16/02/2023,GASOLINA,IPIRANGA,5.19
S,13/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.27
S,14/02/2023,GASOLINA,CHARRUA,4.99
S,22/02/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.59
S,09/02/2023,GASOLINA,ESTRADA,5.29
S,14/02/2023,ETANOL,ALESAT,4.24
S,20/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.28
S,21/02/2023,DIESEL S10,RAIZEN MIME,6.09
S,31/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.32
S,06/02/2023,GASOLINA ADITIVADA,CIAPETRO,5.2
S,20/02/2023,ETANOL,BRANCA,4.13
S,22/02/2023,DIESEL S10,RAIZEN,6.03
S,22/02/2023,GASOLINA ADITIVADA,POTENCIAL,5.32
S,24/02/2023,GASOLINA ADITIVADA,IDAZA,5.34
S,23/01/2023,GNV,CHARRUA,5.87
S,01/02/2023,GNV,IPIRANGA,5.39
S,10/02/2023,DIESEL S10,POTENCIAL,6.89
S,13/02/2023,DIESEL S10,WALENDOWSKY,6.41
S,20/02/2023,DIESEL S10,RAIZEN,6.19
S,23/02/2023,GASOLINA,MAXSUL,5.05
S,21/02/2023,GNV,ALESAT,5.39
S,31/01/2023,GASOLINA,BRANCA,4.99
S,01/02/2023,DIESEL S10,IPIRANGA,6.51
S,31/01/2023,DIESEL,STANG,6.19
S,14/02/2023,DIESEL S10,RODOIL,6.05
S,20/02/2023,DIESEL,BRANCA,5.69
S,02/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.31
S,13/02/2023,GASOLINA,REJAILE,5.37
S,01/02/2023,GASOLINA,AMERICANOIL,5.29
S,07/02/2023,DIESEL S10,IPIRANGA,6.34
S,14/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.34
S,14/02/2023,DIESEL S10,PELIKANO,5.85
S,02/02/2023,DIESEL,RAIZEN,6.06
S,30/01/2023,DIESEL,RAIZEN,6.21
S,01/03/2023,GASOLINA,RODOIL,5.39
S,28/02/2023,ETANOL,ALESAT,4.29
S,16/03/2023,DIESEL S10,RODOIL,5.69
S,01/03/2023,DIESEL,IDAZA,5.96
S,07/03/2023,GASOLINA ADITIVADA,BRANCA,5.62
S,13/03/2023,GNV,VIBRA ENERGIA,5.58
S,06/03/2023,GASOLINA,RAIZEN,5.58
S,08/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.83
S,07/03/2023,GASOLINA,POTENCIAL,5.73
S,15/03/2023,GASOLINA,VIBRA ENERGIA,5.73
S,15/03/2023,DIESEL,IPIRANGA,5.78
S,08/03/2023,GASOLINA ADITIVADA,ALESAT,5.75
S,06/03/2023,DIESEL S10,POTENCIAL,5.99
S,01/03/2023,ETANOL,IPIRANGA,4.36
S,01/03/2023,GASOLINA ADITIVADA,BRANCA,5.47
S,02/03/2023,DIESEL S10,VIBRA ENERGIA,5.93
S,09/03/2023,DIESEL,BRANCA,5.84
S,07/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.88
S,08/03/2023,GNV,BRANCA,5.23
S,09/03/2023,GASOLINA,MAXSUL,5.97
S,10/03/2023,DIESEL S10,IPIRANGA,6.79
S,27/02/2023,ETANOL,RODOIL,4.52
S,08/03/2023,DIESEL S10,CHARRUA,5.74
S,07/03/2023,DIESEL,RAIZEN,5.64
S,08/03/2023,GNV,VIBRA ENERGIA,5.39
S,14/03/2023,GASOLINA,SUL COMBUSTÍVEIS,5.38
S,24/02/2023,ETANOL,BRANCA,3.99
S,24/02/2023,ETANOL,RAIZEN MIME,4.59
S,08/03/2023,ETANOL,IPIRANGA,4.46
S,08/03/2023,DIESEL S10,IDAZA,5.89
S,10/03/2023,ETANOL,RAIZEN,5.89
S,14/03/2023,DIESEL S10,VIBRA ENERGIA,5.98
S,22/02/2023,DIESEL S10,PELIKANO,5.59
S,08/03/2023,DIESEL S10,RAIZEN,5.89
S,07/03/2023,DIESEL S10,RAIZEN,5.82
S,08/03/2023,GASOLINA,RAIZEN MIME,5.55
S,17/03/2023,ETANOL,RAIZEN MIME,4.59
S,15/03/2023,GASOLINA ADITIVADA,RODOIL,5.89
S,24/02/2023,DIESEL,RAIZEN MIME,6.52
S,01/03/2023,ETANOL,STANG,4.31
S,08/03/2023,DIESEL S10,STANG,5.76
S,09/03/2023,GNV,VIBRA ENERGIA,5.49
S,13/03/2023,GASOLINA ADITIVADA,ALESAT,5.48
S,28/02/2023,ETANOL,VIBRA ENERGIA,4.46
S,27/02/2023,GNV,IPIRANGA,5.89
S,07/03/2023,DIESEL S10,BRANCA,5.85
S,13/03/2023,GASOLINA,RAIZEN MIME,5.6
S,24/02/2023,GASOLINA,RAIZEN MIME,5.27
S,27/02/2023,GASOLINA,RAIZEN,5.14
S,01/03/2023,GASOLINA ADITIVADA,CHARRUA,5.58
S,27/02/2023,GASOLINA,AMERICANOIL,5.29
S,16/03/2023,ETANOL,RAIZEN,4.29
S,15/03/2023,DIESEL S10,BRANCA,5.64
S,01/03/2023,ETANOL,VIBRA ENERGIA,4.53
S,27/02/2023,DIESEL S10,IPIRANGA,6.05
S,27/02/2023,DIESEL,STANG,5.99
S,08/03/2023,GASOLINA,RODOIL,5.64
S,13/03/2023,ETANOL,STANG,3.87
S,24/02/2023,DIESEL S10,BRANCA,5.62
S,01/03/2023,GASOLINA,RAIZEN MIME,5.6
S,28/02/2023,GASOLINA,RAIZEN MIME,5.28
S,27/02/2023,DIESEL S10,RODOIL,6.03
S,07/03/2023,GASOLINA,PELIKANO,5.77
S,01/03/2023,DIESEL,RODOIL,6.2
S,27/02/2023,DIESEL S10,RAIZEN MIME,6.34
S,14/03/2023,GASOLINA,RAIZEN,5.59
S,01/03/2023,GNV,IPIRANGA,5.94
S,09/03/2023,DIESEL S10,RAIZEN MIME,6.29
S,08/03/2023,DIESEL S10,POTENCIAL,6.22
S,23/02/2023,GASOLINA,RAIZEN MIME,5.08
S,27/02/2023,GASOLINA,ALESAT,5.35
S,01/03/2023,GASOLINA ADITIVADA,ALESAT,5.78
S,06/03/2023,DIESEL,BRANCA,5.58
S,07/03/2023,ETANOL,STANG,4.51
S,07/03/2023,GASOLINA ADITIVADA,PELIKANO,5.77
S,16/03/2023,DIESEL,RAIZEN,5.75
S,14/03/2023,GASOLINA,VIBRA ENERGIA,5.63
S,20/02/2023,DIESEL S10,STANG,5.73
S,20/02/2023,DIESEL S10,RODOIL,5.99
S,01/03/2023,DIESEL,IPIRANGA,5.88
S,03/03/2023,DIESEL,BRANCA,5.57
S,28/02/2023,GNV,VIBRA ENERGIA,5.45
S,07/03/2023,GASOLINA ADITIVADA,POTENCIAL,5.79
S,13/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.75
S,13/03/2023,DIESEL,RAIZEN MIME,5.72
S,13/03/2023,GASOLINA,POTENCIAL,5.29
S,22/02/2023,GASOLINA ADITIVADA,PELIKANO,5.23
S,22/02/2023,GASOLINA ADITIVADA,RODOIL,5.3
S,02/03/2023,ETANOL,VIBRA ENERGIA,4.64
S,08/03/2023,GNV,CHARRUA,6.1
S,08/03/2023,GASOLINA ADITIVADA,POTENCIAL,5.99
S,06/03/2023,ETANOL,CIAPETRO,3.95
S,08/03/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.75
S,14/03/2023,ETANOL,RAIZEN MIME,4.89
S,28/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.38
S,01/03/2023,DIESEL S10,IDAZA,5.94
S,28/02/2023,GNV,CHARRUA,6.33
S,09/03/2023,GASOLINA,IPIRANGA,5.62
S,10/03/2023,DIESEL S10,BRANCA,6.44
S,09/03/2023,GASOLINA,ALESAT,5.76
S,16/03/2023,DIESEL S10,IPIRANGA,5.9
S,01/03/2023,DIESEL,STANG,5.75
S,27/02/2023,GNV,RAIZEN,5.22
S,06/03/2023,GASOLINA ADITIVADA,CIAPETRO,5.55
S,27/02/2023,GNV,AMERICANOIL,5.34
S,06/03/2023,DIESEL S10,BRANCA,5.75
S,14/03/2023,GASOLINA ADITIVADA,SUL COMBUSTÍVEIS,5.51
S,24/02/2023,GASOLINA,BRANCA,5.28
S,07/03/2023,DIESEL S10,STANG,5.89
S,06/03/2023,GASOLINA ADITIVADA,CHARRUA,5.62
S,01/03/2023,DIESEL,POTENCIAL,6.69
S,08/03/2023,GASOLINA,VIBRA ENERGIA,5.67
S,07/03/2023,ETANOL,RODOIL,5.42
S,13/03/2023,GASOLINA,RAIZEN,5.58
S,14/03/2023,GNV,VIBRA ENERGIA,5.35
S,22/02/2023,DIESEL S10,MAXSUL,5.89
S,28/02/2023,DIESEL S10,RAIZEN,6.05
S,28/02/2023,ETANOL,POTENCIAL,4.11
S,07/03/2023,GASOLINA ADITIVADA,RODOIL,5.81
S,15/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.89
S,16/03/2023,ETANOL,RODOIL,4.19
S,28/02/2023,GASOLINA ADITIVADA,WALENDOWSKY,5.5
S,08/03/2023,DIESEL S10,VIBRA ENERGIA,5.86
S,09/03/2023,GASOLINA,CIAPETRO,5.67
S,08/03/2023,DIESEL S10,PELIKANO,5.59
S,16/03/2023,DIESEL S10,BRANCA,5.95
S,14/03/2023,ETANOL,MAXSUL,4.69
S,14/03/2023,DIESEL,IDAZA,5.65
S,21/02/2023,GASOLINA,CIAPETRO,5.29
S,27/02/2023,ETANOL,CHARRUA,4.72
S,08/03/2023,ETANOL,UNI,4.08
S,15/03/2023,DIESEL S10,IPIRANGA,5.98
S,22/02/2023,GASOLINA,MAXSUL,5.11
S,20/02/2023,GASOLINA,RAIZEN MIME,4.98
S,24/02/2023,DIESEL,BRANCA,5.39
S,01/03/2023,DIESEL S10,CHARRUA,6.12
S,27/02/2023,DIESEL,CIAPETRO,5.85
S,27/02/2023,GASOLINA ADITIVADA,MAXSUL,5.18
S,15/03/2023,DIESEL S10,VIBRA ENERGIA,5.96
S,08/03/2023,GASOLINA ADITIVADA,CIAPETRO,5.7
S,09/03/2023,GNV,BRANCA,5.25
S,08/03/2023,GASOLINA,POTENCIAL,5.84
S,15/03/2023,DIESEL,ALESAT,5.89
S,15/03/2023,GASOLINA,ALESAT,5.66
S,14/03/2023,GASOLINA,IDAZA,5.29
S,27/02/2023,ETANOL,STANG,4.36
S,06/03/2023,GASOLINA ADITIVADA,ALESAT,5.62
S,16/03/2023,ETANOL,VIBRA ENERGIA,4.09
S,14/03/2023,GASOLINA ADITIVADA,RAIZEN,5.82
S,14/03/2023,GASOLINA,REJAILE,5.77
S,28/02/2023,ETANOL,RAIZEN MIME,4.86
S,28/02/2023,GASOLINA ADITIVADA,ALESAT,5.18
S,07/03/2023,DIESEL,BRANCA,5.75
S,07/03/2023,DIESEL S10,POTENCIAL,6.09
S,15/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.78
S,13/03/2023,GNV,CHARRUA,5.87
S,03/03/2023,GASOLINA,RAIZEN,5.73
S,27/02/2023,GASOLINA ADITIVADA,CHARRUA,5.25
S,15/03/2023,GASOLINA,IPIRANGA,5.61
S,22/02/2023,GASOLINA,RODOIL,5.05
S,02/03/2023,ETANOL,IPIRANGA,4.38
S,08/03/2023,GASOLINA,RAIZEN,5.65
S,15/03/2023,GASOLINA ADITIVADA,ALESAT,5.79
S,14/03/2023,GASOLINA ADITIVADA,MAXSUL,5.52
S,13/03/2023,GNV,AMERICANOIL,5.34
S,09/03/2023,DIESEL S10,RAIZEN,5.94
S,08/03/2023,ETANOL,ALESAT,4.29
S,13/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.82
S,15/03/2023,GASOLINA,STANG,5.5
S,07/03/2023,GASOLINA,ALESAT,5.75
S,22/02/2023,GASOLINA,PELIKANO,5.23
S,01/03/2023,DIESEL,VIBRA ENERGIA,5.91
S,27/02/2023,DIESEL S10,CIAPETRO,5.95
S,27/02/2023,GASOLINA,POTENCIAL,4.88
S,08/03/2023,GASOLINA,IDAZA,5.33
S,08/03/2023,GASOLINA ADITIVADA,MAXSUL,5.55
S,13/03/2023,ETANOL,POTENCIAL,3.99
S,09/03/2023,GASOLINA ADITIVADA,RODOIL,5.89
S,15/03/2023,DIESEL S10,RAIZEN,5.95
S,14/03/2023,GASOLINA ADITIVADA,RODOIL,5.81
S,15/03/2023,DIESEL S10,RODOIL,6.35
S,14/03/2023,ETANOL,SUL COMBUSTÍVEIS,4.79
