Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
NE,BA,SIMOES FILHO,CORESFIL COMERCIO REVENDEDOR DE COMBUSTIVEIS LTDA,13.018.536/0003-48,AVENIDA WASHINGTON LUIZ,169,,CENTRO,43700-000,DIESEL,12/01/2023,6.85,,R$ / litro,VIBRA ENERGIA,2023-12-01,12,2023,2023-11-23
NE,BA,SIMOES FILHO,CORESFIL COMERCIO REVENDEDOR DE COMBUSTIVEIS LTDA,13.018.536/0003-48,AVENIDA WASHINGTON LUIZ,169,,CENTRO,43700-000,GASOLINA ADITIVADA,12/01/2023,5.49,,R$ / litro,VIBRA ENERGIA,2023-12-01,12,2023,2023-11-23
NE,BA,SIMOES FILHO,CORESFIL COMERCIO REVENDEDOR DE COMBUSTIVEIS LTDA,13.018.536/0003-48,AVENIDA WASHINGTON LUIZ,169,,CENTRO,43700-000,GASOLINA,12/01/2023,5.45,,R$ / litro,VIBRA ENERGIA,2023-12-01,12,2023,2023-11-23
NE,BA,CAMACARI,MEDITERRANEO COMERCIO DE DERIVADOS DE PETROLEO E TRANSPORTES LTDA,03.381.739/0001-89,"VIA PARAFUSO ANTIGA BA 535 ,KM 14",SN,,POVOADO DE PARAFUSO,42849-000,DIESEL,12/01/2023,6.2,,R$ / litro,BRANCA,2023-12-01,12,2023,2023-11-23
NE,BA,CAMACARI,MEDITERRANEO COMERCIO DE DERIVADOS DE PETROLEO E TRANSPORTES LTDA,03.381.739/0001-89,"VIA PARAFUSO ANTIGA BA 535 ,KM 14",SN,,POVOADO DE PARAFUSO,42849-000,GASOLINA ADITIVADA,12/01/2023,5.36,,R$ / litro,BRANCA,2023-12-01,12,2023,2023-11-23
NE,BA,CAMACARI,MEDITERRANEO COMERCIO DE DERIVADOS DE PETROLEO E TRANSPORTES LTDA,03.381.739/0001-89,"VIA PARAFUSO ANTIGA BA 535 ,KM 14",SN,,POVOADO DE PARAFUSO,42849-000,GASOLINA,12/01/2023,5.36,,R$ / litro,BRANCA,2023-12-01,12,2023,2023-11-23
NE,BA,CAMACARI,MEDITERRANEO COMERCIO DE DERIVADOS DE PETROLEO E TRANSPORTES LTDA,03.381.739/0001-89,"VIA PARAFUSO ANTIGA BA 535 ,KM 14",SN,,POVOADO DE PARAFUSO,42849-000,ETANOL,12/01/2023,4.36,,R$ / litro,BRANCA,2023-12-01,12,2023,2023-11-23
NE,BA,CAMACARI,MEDITERRANEO COMERCIO DE DERIVADOS DE PETROLEO E TRANSPORTES LTDA,03.381.739/0001-89,"VIA PARAFUSO ANTIGA BA 535 ,KM 14",SN,,POVOADO DE PARAFUSO,42849-000,DIESEL S10,12/01/2023,6.3,,R$ / litro,BRANCA,2023-12-01,12,2023,2023-11-23
SE,ES,SERRA,REVEN-DERIVADOS DE PETROLEO LTDA.,03.319.080/0001-30,RODOVIA GOVERNADOR MARIO COVAS,27384,KM: 244.46;,CIDADE NOVA DA SERRA,29180-267,ETANOL,12/01/2023,4.59,,R$ / litro,RAIZEN,2023-12-01,12,2023,2023-11-23
SE,ES,SERRA,REVEN-DERIVADOS DE PETROLEO LTDA.,03.319.080/0001-30,RODOVIA GOVERNADOR MARIO COVAS,27384,KM: 244.46;,CIDADE NOVA DA SERRA,29180-267,DIESEL S10,12/01/2023,5.99,,R$ / litro,RAIZEN,2023-12-01,12,2023,2023-11-23
SE,ES,SERRA,REVEN-DERIVADOS DE PETROLEO LTDA.,03.319.080/0001-30,RODOVIA GOVERNADOR MARIO COVAS,27384,KM: 244.46;,CIDADE NOVA DA SERRA,29180-267,DIESEL,12/01/2023,5.89,,R$ / litro,RAIZEN,2023-12-01,12,2023,2023-11-23
