Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
SE,SP,SOROCABA,COMPETRO COMERCIO E DISTRIBUICAO DE DERIVADOS DE PETROLEO LTDA,00.003.188/0001-21,RUA HUMBERTO DE CAMPOS,306,,JARDIM ZULMIRA,18061-000,ETANOL,05/06/2023,3.29,,R$ / litro,BRANCA,2023-05-06,5,2023,2023-11-23
SE,SP,SOROCABA,COMPETRO COMERCIO E DISTRIBUICAO DE DERIVADOS DE PETROLEO LTDA,00.003.188/0001-21,RUA HUMBERTO DE CAMPOS,306,,JARDIM ZULMIRA,18061-000,DIESEL S10,05/06/2023,4.88,,R$ / litro,BRANCA,2023-05-06,5,2023,2023-11-23
SE,SP,SOROCABA,COMPETRO COMERCIO E DISTRIBUICAO DE DERIVADOS DE PETROLEO LTDA,00.003.188/0001-21,RUA HUMBERTO DE CAMPOS,306,,JARDIM ZULMIRA,18061-000,GASOLINA,05/06/2023,4.79,,R$ / litro,BRANCA,2023-05-06,5,2023,2023-11-23
NE,AL,ARAPIRACA,COMERCIAL DE COMBUSTIVEIS E LUBRIFICANTES VITAL LTDA.,02.817.655/0001-82,RODOVIA AL 220 - KM 06,S/N,,PLANALTO,57308-000,ETANOL,05/06/2023,4.58,,R$ / litro,VIBRA ENERGIA,2023-05-06,5,2023,2023-11-23
NE,AL,ARAPIRACA,COMERCIAL DE COMBUSTIVEIS E LUBRIFICANTES VITAL LTDA.,02.817.655/0001-82,RODOVIA AL 220 - KM 06,S/N,,PLANALTO,57308-000,DIESEL S10,05/06/2023,5.18,,R$ / litro,VIBRA ENERGIA,2023-05-06,5,2023,2023-11-23
NE,AL,ARAPIRACA,COMERCIAL DE COMBUSTIVEIS E LUBRIFICANTES VITAL LTDA.,02.817.655/0001-82,RODOVIA AL 220 - KM 06,S/N,,PLANALTO,57308-000,GASOLINA ADITIVADA,05/06/2023,5.78,,R$ / litro,VIBRA ENERGIA,2023-05-06,5,2023,2023-11-23
NE,AL,ARAPIRACA,COMERCIAL DE COMBUSTIVEIS E LUBRIFICANTES VITAL LTDA.,02.817.655/0001-82,RODOVIA AL 220 - KM 06,S/N,,PLANALTO,57308-000,GASOLINA,05/06/2023,5.73,,R$ / litro,VIBRA ENERGIA,2023-05-06,5,2023,2023-11-23
NE,AL,ARAPIRACA,AUTO POSTO SAO FRANCISCO LTDA,12.706.529/0001-04,RUA SAO FRANCISCO,274,,CENTRO,57300-080,DIESEL S10,05/06/2023,5.05,,R$ / litro,VIBRA ENERGIA,2023-05-06,5,2023,2023-11-23
NE,AL,ARAPIRACA,AUTO POSTO SAO FRANCISCO LTDA,12.706.529/0001-04,RUA SAO FRANCISCO,274,,CENTRO,57300-080,GASOLINA,05/06/2023,5.52,,R$ / litro,VIBRA ENERGIA,2023-05-06,5,2023,2023-11-23
NE,AL,ARAPIRACA,IBN PINTO E SILVA & CIA LTDA,01.242.690/0001-58,RODOVIA AL-110,678,KM    70,CANAFISTULA,57302-802,ETANOL,05/06/2023,4.39,,R$ / litro,BRANCA,2023-05-06,5,2023,2023-11-23
NE,AL,ARAPIRACA,IBN PINTO E SILVA & CIA LTDA,01.242.690/0001-58,RODOVIA AL-110,678,KM    70,CANAFISTULA,57302-802,DIESEL,05/06/2023,5.39,,R$ / litro,BRANCA,2023-05-06,5,2023,2023-11-23
NE,AL,ARAPIRACA,IBN PINTO E SILVA & CIA LTDA,01.242.690/0001-58,RODOVIA AL-110,678,KM    70,CANAFISTULA,57302-802,GASOLINA ADITIVADA,05/06/2023,5.79,,R$ / litro,BRANCA,2023-05-06,5,2023,2023-11-23
NE,AL,ARAPIRACA,IBN PINTO E SILVA & CIA LTDA,01.242.690/0001-58,RODOVIA AL-110,678,KM    70,CANAFISTULA,57302-802,GASOLINA,05/06/2023,5.59,,R$ / litro,BRANCA,2023-05-06,5,2023,2023-11-23
NE,AL,ARAPIRACA,IBN PINTO E SILVA & CIA LTDA,01.242.690/0001-58,RODOVIA AL-110,678,KM    70,CANAFISTULA,57302-802,GNV,05/06/2023,4.49,,R$ / m³,BRANCA,2023-05-06,5,2023,2023-11-23
NE,AL,ARAPIRACA,IBN PINTO E SILVA & CIA LTDA,01.242.690/0002-39,"AVENIDA EMIDIO DE LIMA,",23,,JARDIM ESPERANCA,57304-820,ETANOL,05/06/2023,4.69,,R$ / litro,IPIRANGA,2023-05-06,5,2023,2023-11-23
NE,AL,ARAPIRACA,IBN PINTO E SILVA & CIA LTDA,01.242.690/0002-39,"AVENIDA EMIDIO DE LIMA,",23,,JARDIM ESPERANCA,57304-820,DIESEL,05/06/2023,5.39,,R$ / litro,IPIRANGA,2023-05-06,5,2023,2023-11-23
NE,AL,ARAPIRACA,IBN PINTO E SILVA & CIA LTDA,01.242.690/0002-39,"AVENIDA EMIDIO DE LIMA,",23,,JARDIM ESPERANCA,57304-820,GASOLINA ADITIVADA,05/06/2023,5.79,,R$ / litro,IPIRANGA,2023-05-06,5,2023,2023-11-23
NE,AL,ARAPIRACA,IBN PINTO E SILVA & CIA LTDA,01.242.690/0002-39,"AVENIDA EMIDIO DE LIMA,",23,,JARDIM ESPERANCA,57304-820,GASOLINA,05/06/2023,5.59,,R$ / litro,IPIRANGA,2023-05-06,5,2023,2023-11-23
NE,AL,DELMIRO GOUVEIA,AUTO POSTO FREITAS & MAIA LTDA,12.436.978/0001-80,RUA FLORIANO PEIXOTO,247,,CENTRO,57480-000,ETANOL,05/06/2023,4.98,,R$ / litro,VIBRA ENERGIA,2023-05-06,5,2023,2023-11-23
NE,AL,DELMIRO GOUVEIA,AUTO POSTO FREITAS & MAIA LTDA,12.436.978/0001-80,RUA FLORIANO PEIXOTO,247,,CENTRO,57480-000,DIESEL S10,05/06/2023,5.79,,R$ / litro,VIBRA ENERGIA,2023-05-06,5,2023,2023-11-23
NE,AL,DELMIRO GOUVEIA,AUTO POSTO FREITAS & MAIA LTDA,12.436.978/0001-80,RUA FLORIANO PEIXOTO,247,,CENTRO,57480-000,GASOLINA ADITIVADA,05/06/2023,6.33,,R$ / litro,VIBRA ENERGIA,2023-05-06,5,2023,2023-11-23
NE,AL,DELMIRO GOUVEIA,AUTO POSTO FREITAS & MAIA LTDA,12.436.978/0001-80,RUA FLORIANO PEIXOTO,247,,CENTRO,57480-000,GASOLINA,05/06/2023,6.23,,R$ / litro,VIBRA ENERGIA,2023-05-06,5,2023,2023-11-23
NE,AL,DELMIRO GOUVEIA,GILVAN MARTINS DE SOUZA,04.890.249/0002-51,RODOVIA MANOEL RIBEIRO,475,,BOM SOSSEGO,57480-000,DIESEL S10,05/06/2023,5.86,,R$ / litro,DISLUB,2023-05-06,5,2023,2023-11-23
NE,AL,DELMIRO GOUVEIA,GILVAN MARTINS DE SOUZA,04.890.249/0002-51,RODOVIA MANOEL RIBEIRO,475,,BOM SOSSEGO,57480-000,GASOLINA ADITIVADA,05/06/2023,6.25,,R$ / litro,DISLUB,2023-05-06,5,2023,2023-11-23
NE,AL,DELMIRO GOUVEIA,GILVAN MARTINS DE SOUZA,04.890.249/0002-51,RODOVIA MANOEL RIBEIRO,475,,BOM SOSSEGO,57480-000,GASOLINA,05/06/2023,6.19,,R$ / litro,DISLUB,2023-05-06,5,2023,2023-11-23
NE,AL,DELMIRO GOUVEIA,AUTO POSTO DA PEDRA LTDA,05.518.639/0001-87,RUA FLORIANO PEIXOTO,281,,CENTRO,57480-000,ETANOL,05/06/2023,4.97,,R$ / litro,BRANCA,2023-05-06,5,2023,2023-11-23
NE,AL,DELMIRO GOUVEIA,AUTO POSTO DA PEDRA LTDA,05.518.639/0001-87,RUA FLORIANO PEIXOTO,281,,CENTRO,57480-000,DIESEL S10,05/06/2023,5.89,,R$ / litro,BRANCA,2023-05-06,5,2023,2023-11-23
NE,AL,DELMIRO GOUVEIA,AUTO POSTO DA PEDRA LTDA,05.518.639/0001-87,RUA FLORIANO PEIXOTO,281,,CENTRO,57480-000,DIESEL,05/06/2023,5.79,,R$ / litro,BRANCA,2023-05-06,5,2023,2023-11-23
