Bandeira,Data da Coleta,Produto,Valor de Venda
RAIZEN MIME,22/02/2023,GASOLINA,42.95
RAIZEN MIME,21/02/2023,DIESEL S10,18.27
RAIZEN MIME,13/02/2023,GASOLINA ADITIVADA,32.57
RAIZEN MIME,06/02/2023,GASOLINA ADITIVADA,27.1
RAIZEN MIME,02/02/2023,GASOLINA ADITIVADA,11.17
RAIZEN MIME,30/01/2023,ETANOL,18.87
RAIZEN MIME,01/02/2023,GASOLINA,32.13
RAIZEN MIME,30/01/2023,GASOLINA,36.97
RAIZEN MIME,16/02/2023,GASOLINA,20.94
RAIZEN MIME,31/01/2023,DIESEL,6.86
RAIZEN MIME,13/02/2023,DIESEL,11.58
RAIZEN MIME,10/02/2023,GASOLINA ADITIVADA,10.27
RAIZEN MIME,13/02/2023,GASOLINA,42.46
RAIZEN MIME,16/02/2023,DIESEL S10,18.87
RAIZEN MIME,16/02/2023,GASOLINA ADITIVADA,22.14
RAIZEN MIME,14/02/2023,ETANOL,20.11
RAIZEN MIME,07/02/2023,GASOLINA ADITIVADA,21.66
RAIZEN MIME,02/02/2023,GNV,5.49
RAIZEN MIME,01/02/2023,DIESEL S10,13.16
RAIZEN MIME,30/01/2023,GASOLINA ADITIVADA,27.04
RAIZEN MIME,31/01/2023,GASOLINA,20.62
RAIZEN MIME,02/02/2023,DIESEL S10,13.36
RAIZEN MIME,10/02/2023,GASOLINA,9.88
RAIZEN MIME,30/01/2023,DIESEL,12.28
RAIZEN MIME,07/02/2023,DIESEL,6.76
RAIZEN MIME,22/02/2023,GASOLINA ADITIVADA,33.52
RAIZEN MIME,09/02/2023,ETANOL,4.78
RAIZEN MIME,22/02/2023,DIESEL,11.87
RAIZEN MIME,07/02/2023,DIESEL S10,19.55
RAIZEN MIME,13/02/2023,ETANOL,24.25
RAIZEN MIME,14/02/2023,GASOLINA ADITIVADA,27.99
RAIZEN MIME,30/01/2023,DIESEL S10,19.27
RAIZEN MIME,08/02/2023,DIESEL S10,20.38
RAIZEN MIME,31/01/2023,DIESEL S10,19.7
RAIZEN MIME,02/02/2023,DIESEL,13.15
RAIZEN MIME,02/02/2023,GASOLINA,10.57
RAIZEN MIME,09/02/2023,DIESEL S10,6.39
RAIZEN MIME,09/02/2023,DIESEL,6.29
RAIZEN MIME,14/02/2023,DIESEL S10,19.08
RAIZEN MIME,08/02/2023,DIESEL,13.2
RAIZEN MIME,22/02/2023,DIESEL S10,24.73
RAIZEN MIME,07/02/2023,ETANOL,10.13
RAIZEN MIME,08/02/2023,ETANOL,9.18
RAIZEN MIME,06/02/2023,ETANOL,19.61
RAIZEN MIME,16/02/2023,GNV,5.49
RAIZEN MIME,31/01/2023,ETANOL,9.58
RAIZEN MIME,07/02/2023,GASOLINA,20.61
RAIZEN MIME,16/02/2023,ETANOL,13.96
RAIZEN MIME,10/02/2023,ETANOL,4.59
RAIZEN MIME,01/02/2023,DIESEL,13.54
RAIZEN MIME,14/02/2023,GASOLINA,31.84
RAIZEN MIME,06/02/2023,DIESEL,18.7
RAIZEN MIME,13/02/2023,DIESEL S10,25.25
RAIZEN MIME,21/02/2023,GASOLINA,25.48
RAIZEN MIME,06/03/2023,GNV,5.49
RAIZEN MIME,15/03/2023,GASOLINA ADITIVADA,5.76
RAIZEN MIME,02/03/2023,ETANOL,4.59
RAIZEN MIME,27/02/2023,GASOLINA,26.37
RAIZEN MIME,21/02/2023,ETANOL,9.08
RAIZEN MIME,06/03/2023,DIESEL S10,6.37
RAIZEN MIME,14/03/2023,ETANOL,24.44
RAIZEN MIME,17/03/2023,DIESEL S10,5.94
RAIZEN MIME,27/02/2023,ETANOL,18.93
RAIZEN MIME,09/03/2023,DIESEL S10,6.29
RAIZEN MIME,17/03/2023,GASOLINA ADITIVADA,5.59
RAIZEN MIME,14/03/2023,DIESEL S10,37.76
RAIZEN MIME,02/03/2023,DIESEL,5.74
RAIZEN MIME,02/03/2023,GNV,5.49
RAIZEN MIME,01/03/2023,ETANOL,14.02
RAIZEN MIME,23/02/2023,GASOLINA,5.08
RAIZEN MIME,08/03/2023,GASOLINA ADITIVADA,5.75
RAIZEN MIME,09/03/2023,ETANOL,18.96
RAIZEN MIME,13/03/2023,ETANOL,23.75
RAIZEN MIME,17/03/2023,ETANOL,4.59
RAIZEN MIME,13/03/2023,GNV,10.98
RAIZEN MIME,06/03/2023,GASOLINA ADITIVADA,30.13
RAIZEN MIME,07/03/2023,DIESEL S10,42.06
RAIZEN MIME,24/02/2023,GASOLINA ADITIVADA,11.14
RAIZEN MIME,06/03/2023,ETANOL,23.74
RAIZEN MIME,16/03/2023,GASOLINA ADITIVADA,5.91
RAIZEN MIME,06/03/2023,GASOLINA,34.23
RAIZEN MIME,09/03/2023,GASOLINA ADITIVADA,17.72
RAIZEN MIME,23/02/2023,DIESEL S10,6.19
RAIZEN MIME,20/02/2023,ETANOL,9.33
RAIZEN MIME,27/02/2023,DIESEL,5.99
RAIZEN MIME,01/03/2023,GASOLINA,27.99
RAIZEN MIME,24/02/2023,ETANOL,4.59
RAIZEN MIME,13/03/2023,GASOLINA,39.2
RAIZEN MIME,17/03/2023,DIESEL,5.74
RAIZEN MIME,17/03/2023,GASOLINA,5.29
RAIZEN MIME,08/03/2023,DIESEL S10,5.74
RAIZEN MIME,28/02/2023,GASOLINA ADITIVADA,27.53
RAIZEN MIME,27/02/2023,GNV,5.49
RAIZEN MIME,07/03/2023,GASOLINA ADITIVADA,46.7
RAIZEN MIME,01/03/2023,GASOLINA ADITIVADA,23.25
RAIZEN MIME,09/03/2023,DIESEL,5.74
RAIZEN MIME,28/02/2023,DIESEL S10,25.03
RAIZEN MIME,15/03/2023,GASOLINA,5.56
RAIZEN MIME,02/03/2023,GASOLINA ADITIVADA,11.98
RAIZEN MIME,14/03/2023,GASOLINA,56.69
RAIZEN MIME,08/03/2023,GASOLINA,5.55
RAIZEN MIME,14/03/2023,GASOLINA ADITIVADA,46.77
RAIZEN MIME,13/03/2023,DIESEL S10,12.16
RAIZEN MIME,27/02/2023,DIESEL S10,12.67
RAIZEN MIME,15/03/2023,DIESEL S10,5.79
RAIZEN MIME,01/03/2023,DIESEL S10,12.48
RAIZEN MIME,07/03/2023,DIESEL,35.46
RAIZEN MIME,24/02/2023,DIESEL,6.52
RAIZEN MIME,28/02/2023,GASOLINA,31.68
RAIZEN MIME,24/02/2023,DIESEL S10,6.63
RAIZEN MIME,09/03/2023,GNV,5.49
RAIZEN MIME,13/03/2023,DIESEL,11.43
RAIZEN MIME,16/03/2023,GASOLINA,5.61
RAIZEN MIME,08/03/2023,ETANOL,4.99
RAIZEN MIME,28/02/2023,DIESEL,18.23
RAIZEN MIME,01/03/2023,DIESEL,6.12
RAIZEN MIME,07/03/2023,ETANOL,24.64
RAIZEN MIME,13/03/2023,GASOLINA ADITIVADA,40.64
RAIZEN MIME,23/02/2023,GASOLINA ADITIVADA,5.38
RAIZEN MIME,28/02/2023,GNV,5.69
RAIZEN MIME,16/03/2023,DIESEL S10,6.52
RAIZEN MIME,20/02/2023,GASOLINA,9.97
RAIZEN MIME,14/03/2023,DIESEL,18.49
RAIZEN MIME,24/02/2023,GASOLINA,10.54
RAIZEN MIME,02/03/2023,GASOLINA,11.38
RAIZEN MIME,28/02/2023,ETANOL,14.57
