Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
N,AP,MACAPA,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,03.659.452/0006-82,RUA CICERO MARQUES DE SOUZA,3134,,NOVO HORIZONTE,68909-803,GASOLINA,09/03/2023,5.16,,R$ / litro,BRANCA,2023-09-03,9,2023,2023-11-23
N,AP,MACAPA,POSTO ICCAR LTDA,02.280.133/0034-52,AVENIDA RIO VILA NOVA,62,ESQ. C/RUA BEIRA RIO,TREM,68905-160,DIESEL S10,09/03/2023,6.11,,R$ / litro,BRANCA,2023-09-03,9,2023,2023-11-23
N,AP,MACAPA,POSTO ICCAR LTDA,02.280.133/0034-52,AVENIDA RIO VILA NOVA,62,ESQ. C/RUA BEIRA RIO,TREM,68905-160,GASOLINA,09/03/2023,5.12,,R$ / litro,BRANCA,2023-09-03,9,2023,2023-11-23
N,AP,MACAPA,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,03.659.452/0003-30,RUA CLAUDOMIRO DE MORAES,1130,,NOVO BURITIZAL,68904-000,GASOLINA,09/03/2023,5.16,,R$ / litro,VIBRA ENERGIA,2023-09-03,9,2023,2023-11-23
N,AP,MACAPA,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,03.659.452/0004-10,AVENIDA VIOLETA MONT'ALVERNE MOREIRA,275,,CONGOS,68900-000,GASOLINA,09/03/2023,5.16,,R$ / litro,BRANCA,2023-09-03,9,2023,2023-11-23
N,AP,MACAPA,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,03.659.452/0002-59,RUA HILDEMAR MAIA,900,A,SANTA RITA,68901-310,GASOLINA,09/03/2023,5.16,,R$ / litro,BRANCA,2023-09-03,9,2023,2023-11-23
N,AP,MACAPA,COMERCIAL GRAO DE OURO LTDA,04.707.467/0001-27,RUA HILDEMAR MAIA,1951,,BURITIZAL,68905-160,GASOLINA,09/03/2023,5.16,,R$ / litro,VIBRA ENERGIA,2023-09-03,9,2023,2023-11-23
N,AP,MACAPA,AUTO POSTO TERCEIRO MILÊNIO LTDA,03.199.834/0001-66,RUA MATO GROSSO,430,,PACOVAL,68900-000,DIESEL S10,09/03/2023,7.01,,R$ / litro,VIBRA ENERGIA,2023-09-03,9,2023,2023-11-23
N,AP,MACAPA,AUTO POSTO TERCEIRO MILÊNIO LTDA,03.199.834/0001-66,RUA MATO GROSSO,430,,PACOVAL,68900-000,DIESEL,09/03/2023,6.59,,R$ / litro,VIBRA ENERGIA,2023-09-03,9,2023,2023-11-23
N,AP,MACAPA,AUTO POSTO TERCEIRO MILÊNIO LTDA,03.199.834/0001-66,RUA MATO GROSSO,430,,PACOVAL,68900-000,GASOLINA,09/03/2023,5.35,,R$ / litro,VIBRA ENERGIA,2023-09-03,9,2023,2023-11-23
N,AP,MACAPA,SOUZA & CAVALCANTE COMERCIO LTDA,02.163.903/0001-19,RUA ODILARDO SILVA,1894,,CENTRAL,68900-151,DIESEL S10,09/03/2023,6.36,,R$ / litro,IPIRANGA,2023-09-03,9,2023,2023-11-23
N,AP,MACAPA,SOUZA & CAVALCANTE COMERCIO LTDA,02.163.903/0001-19,RUA ODILARDO SILVA,1894,,CENTRAL,68900-151,DIESEL,09/03/2023,6.16,,R$ / litro,IPIRANGA,2023-09-03,9,2023,2023-11-23
N,AP,MACAPA,SOUZA & CAVALCANTE COMERCIO LTDA,02.163.903/0001-19,RUA ODILARDO SILVA,1894,,CENTRAL,68900-151,GASOLINA ADITIVADA,09/03/2023,5.46,,R$ / litro,IPIRANGA,2023-09-03,9,2023,2023-11-23
N,AP,MACAPA,SOUZA & CAVALCANTE COMERCIO LTDA,02.163.903/0001-19,RUA ODILARDO SILVA,1894,,CENTRAL,68900-151,GASOLINA,09/03/2023,5.36,,R$ / litro,IPIRANGA,2023-09-03,9,2023,2023-11-23
NE,BA,ITABUNA,DERIVADOS DE PETROLEO TEUNA LTDA,13.056.270/0001-66,AVENIDA INACIO TOSTA FILHO,834,,CENTRO,45600-201,GASOLINA ADITIVADA,09/03/2023,5.39,,R$ / litro,BRANCA,2023-09-03,9,2023,2023-11-23
NE,BA,ITABUNA,DERIVADOS DE PETROLEO TEUNA LTDA,13.056.270/0001-66,AVENIDA INACIO TOSTA FILHO,834,,CENTRO,45600-201,GASOLINA,09/03/2023,5.39,,R$ / litro,BRANCA,2023-09-03,9,2023,2023-11-23
NE,BA,SALVADOR,POSTO CASAGRANDE LTDA,05.125.819/0001-07,RUA FREDERICO COSTA,7,BOA VISTA DE BROTAS,BROTAS,40243-045,ETANOL,09/03/2023,4.77,,R$ / litro,RAIZEN,2023-09-03,9,2023,2023-11-23
NE,BA,SALVADOR,POSTO CASAGRANDE LTDA,05.125.819/0001-07,RUA FREDERICO COSTA,7,BOA VISTA DE BROTAS,BROTAS,40243-045,GASOLINA ADITIVADA,09/03/2023,5.99,,R$ / litro,RAIZEN,2023-09-03,9,2023,2023-11-23
NE,BA,SALVADOR,POSTO CASAGRANDE LTDA,05.125.819/0001-07,RUA FREDERICO COSTA,7,BOA VISTA DE BROTAS,BROTAS,40243-045,GASOLINA,09/03/2023,5.87,,R$ / litro,RAIZEN,2023-09-03,9,2023,2023-11-23
NE,CE,CRATO,M. T. M. PETROLEO LTDA,02.707.042/0001-92,AVENIDA PADRE CICERO,1832,,SAO MIGUEL,63122-440,ETANOL,09/03/2023,4.29,,R$ / litro,BRANCA,2023-09-03,9,2023,2023-11-23
NE,CE,CRATO,M. T. M. PETROLEO LTDA,02.707.042/0001-92,AVENIDA PADRE CICERO,1832,,SAO MIGUEL,63122-440,DIESEL S10,09/03/2023,6.57,,R$ / litro,BRANCA,2023-09-03,9,2023,2023-11-23
NE,CE,CRATO,M. T. M. PETROLEO LTDA,02.707.042/0001-92,AVENIDA PADRE CICERO,1832,,SAO MIGUEL,63122-440,GASOLINA ADITIVADA,09/03/2023,6.17,,R$ / litro,BRANCA,2023-09-03,9,2023,2023-11-23
NE,CE,CRATO,M. T. M. PETROLEO LTDA,02.707.042/0001-92,AVENIDA PADRE CICERO,1832,,SAO MIGUEL,63122-440,GASOLINA,09/03/2023,5.97,,R$ / litro,BRANCA,2023-09-03,9,2023,2023-11-23
NE,CE,MARACANAU,LUIZA GLAURIA R T MENEZES,03.602.329/0001-10,ESTRADA FORTALEZA MARANGUAPE,S/N,,KAGADO,61901-410,DIESEL S10,09/03/2023,5.99,,R$ / litro,VIBRA ENERGIA,2023-09-03,9,2023,2023-11-23
NE,CE,MARACANAU,LUIZA GLAURIA R T MENEZES,03.602.329/0001-10,ESTRADA FORTALEZA MARANGUAPE,S/N,,KAGADO,61901-410,GASOLINA,09/03/2023,5.79,,R$ / litro,VIBRA ENERGIA,2023-09-03,9,2023,2023-11-23
SE,ES,COLATINA,POSTO BARBADOS LTDA,02.806.627/0001-60,BR 259 KM 46,S/N,TREVO DE BARBADOS,BARBADOS,29700-778,DIESEL,09/03/2023,5.79,,R$ / litro,RAIZEN,2023-09-03,9,2023,2023-11-23
SE,ES,COLATINA,POSTO BARBADOS LTDA,02.806.627/0001-60,BR 259 KM 46,S/N,TREVO DE BARBADOS,BARBADOS,29700-778,GASOLINA ADITIVADA,09/03/2023,5.99,,R$ / litro,RAIZEN,2023-09-03,9,2023,2023-11-23
