Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
SE,MG,POCOS DE CALDAS,AUTO POSTO REKAR LTDA.,07.341.138/0001-01,RUA CEL. VIRIGILIO SILVA,1578,,VILA NOVA,37701-103,DIESEL S10,09/06/2023,4.99,,R$ / litro,IPIRANGA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,AUTO POSTO REKAR LTDA.,07.341.138/0001-01,RUA CEL. VIRIGILIO SILVA,1578,,VILA NOVA,37701-103,DIESEL,09/06/2023,4.99,,R$ / litro,IPIRANGA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,AUTO POSTO REKAR LTDA.,07.341.138/0001-01,RUA CEL. VIRIGILIO SILVA,1578,,VILA NOVA,37701-103,GASOLINA ADITIVADA,09/06/2023,5.19,,R$ / litro,IPIRANGA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,AUTO POSTO REKAR LTDA.,07.341.138/0001-01,RUA CEL. VIRIGILIO SILVA,1578,,VILA NOVA,37701-103,GASOLINA,09/06/2023,4.99,,R$ / litro,IPIRANGA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,MANTOVANI & MANTOVANI 1 LTDA,07.543.490/0001-11,AVENIDA JOAO PINHEIRO,5638,,BORTOLAN NORTE I,37704-392,ETANOL,09/06/2023,3.69,,R$ / litro,VIBRA ENERGIA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,MANTOVANI & MANTOVANI 1 LTDA,07.543.490/0001-11,AVENIDA JOAO PINHEIRO,5638,,BORTOLAN NORTE I,37704-392,DIESEL S10,09/06/2023,5.29,,R$ / litro,VIBRA ENERGIA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,MANTOVANI & MANTOVANI 1 LTDA,07.543.490/0001-11,AVENIDA JOAO PINHEIRO,5638,,BORTOLAN NORTE I,37704-392,DIESEL,09/06/2023,5.19,,R$ / litro,VIBRA ENERGIA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,MANTOVANI & MANTOVANI 1 LTDA,07.543.490/0001-11,AVENIDA JOAO PINHEIRO,5638,,BORTOLAN NORTE I,37704-392,GASOLINA ADITIVADA,09/06/2023,5.19,,R$ / litro,VIBRA ENERGIA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,MANTOVANI & MANTOVANI 1 LTDA,07.543.490/0001-11,AVENIDA JOAO PINHEIRO,5638,,BORTOLAN NORTE I,37704-392,GASOLINA,09/06/2023,5.09,,R$ / litro,VIBRA ENERGIA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,POSTO AVENIDA LTDA,18.625.228/0001-32,AVENIDA JOAO PINHEIRO,1935,,CENTRO,37701-387,DIESEL S10,09/06/2023,4.99,,R$ / litro,IPIRANGA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,POSTO AVENIDA LTDA,18.625.228/0001-32,AVENIDA JOAO PINHEIRO,1935,,CENTRO,37701-387,DIESEL,09/06/2023,4.95,,R$ / litro,IPIRANGA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,POSTO AVENIDA LTDA,18.625.228/0001-32,AVENIDA JOAO PINHEIRO,1935,,CENTRO,37701-387,GASOLINA ADITIVADA,09/06/2023,5.28,,R$ / litro,IPIRANGA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,MANTOVANI & MANTOVANI JOAO PINHEIRO 2 LTDA,02.327.487/0001-47,AVENIDA JOAO PINHEIRO,1248,,JOAO PINHEIRO,37701-387,ETANOL,09/06/2023,3.28,,R$ / litro,BRANCA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,MANTOVANI & MANTOVANI JOAO PINHEIRO 2 LTDA,02.327.487/0001-47,AVENIDA JOAO PINHEIRO,1248,,JOAO PINHEIRO,37701-387,DIESEL S10,09/06/2023,4.69,,R$ / litro,BRANCA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,MANTOVANI & MANTOVANI JOAO PINHEIRO 2 LTDA,02.327.487/0001-47,AVENIDA JOAO PINHEIRO,1248,,JOAO PINHEIRO,37701-387,DIESEL,09/06/2023,4.69,,R$ / litro,BRANCA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,MANTOVANI & MANTOVANI JOAO PINHEIRO 2 LTDA,02.327.487/0001-47,AVENIDA JOAO PINHEIRO,1248,,JOAO PINHEIRO,37701-387,GASOLINA,09/06/2023,4.88,,R$ / litro,BRANCA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,AUTO POSTO PETROMINAS LTDA,00.389.962/0001-84,AVENIDA JOAO PINHEIRO,216,,CENTRO,37701-387,ETANOL,09/06/2023,3.39,,R$ / litro,VIBRA ENERGIA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,AUTO POSTO PETROMINAS LTDA,00.389.962/0001-84,AVENIDA JOAO PINHEIRO,216,,CENTRO,37701-387,GASOLINA ADITIVADA,09/06/2023,5.05,,R$ / litro,VIBRA ENERGIA,2023-09-06,9,2023,2023-11-23
SE,MG,POCOS DE CALDAS,AUTO POSTO PETROMINAS LTDA,00.389.962/0001-84,AVENIDA JOAO PINHEIRO,216,,CENTRO,37701-387,GASOLINA,09/06/2023,4.95,,R$ / litro,VIBRA ENERGIA,2023-09-06,9,2023,2023-11-23
SE,MG,POUSO ALEGRE,AGENOR POSTO DE COMBUSTIVEIS LTDA.,19.283.605/0001-65,AVENIDA PINTO COBRA,1480,,JARDIM SAO JOSE,37554-027,ETANOL,09/06/2023,3.69,,R$ / litro,VIBRA ENERGIA,2023-09-06,9,2023,2023-11-23
