Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
NE,AL,ARAPIRACA,AUTO POSTO SAO FRANCISCO LTDA,12.706.529/0001-04,RUA SAO FRANCISCO,274,,CENTRO,57300-080,GASOLINA,11/05/2023,5.79,,R$ / litro,VIBRA ENERGIA,2023-11-05,11,2023,2023-11-23
NE,AL,PALMEIRA DOS INDIOS,A. B. LESSA NETO & CIA LTDA,05.562.589/0001-35,AVENIDA VIEIRA DE BRITO,1888,,VILA MARIA,57607-570,ETANOL,11/05/2023,4.65,,R$ / litro,VIBRA ENERGIA,2023-11-05,11,2023,2023-11-23
NE,AL,PALMEIRA DOS INDIOS,A. B. LESSA NETO & CIA LTDA,05.562.589/0001-35,AVENIDA VIEIRA DE BRITO,1888,,VILA MARIA,57607-570,DIESEL S10,11/05/2023,6.19,,R$ / litro,VIBRA ENERGIA,2023-11-05,11,2023,2023-11-23
NE,AL,PALMEIRA DOS INDIOS,A. B. LESSA NETO & CIA LTDA,05.562.589/0001-35,AVENIDA VIEIRA DE BRITO,1888,,VILA MARIA,57607-570,DIESEL,11/05/2023,6.09,,R$ / litro,VIBRA ENERGIA,2023-11-05,11,2023,2023-11-23
NE,AL,PALMEIRA DOS INDIOS,A. B. LESSA NETO & CIA LTDA,05.562.589/0001-35,AVENIDA VIEIRA DE BRITO,1888,,VILA MARIA,57607-570,GASOLINA ADITIVADA,11/05/2023,6.05,,R$ / litro,VIBRA ENERGIA,2023-11-05,11,2023,2023-11-23
NE,AL,PALMEIRA DOS INDIOS,A. B. LESSA NETO & CIA LTDA,05.562.589/0001-35,AVENIDA VIEIRA DE BRITO,1888,,VILA MARIA,57607-570,GASOLINA,11/05/2023,5.95,,R$ / litro,VIBRA ENERGIA,2023-11-05,11,2023,2023-11-23
NE,AL,PALMEIRA DOS INDIOS,POSTO ZÉ TAVARES COMÉRCIO DE COMBUSTÍVEIS LTDA,12.018.131/0001-85,AVENIDA VIEIRA DE BRITO,460,TERREO,SAO CRISTOVAO,57601-100,DIESEL,11/05/2023,5.89,,R$ / litro,IPIRANGA,2023-11-05,11,2023,2023-11-23
NE,AL,PALMEIRA DOS INDIOS,POSTO ZÉ TAVARES COMÉRCIO DE COMBUSTÍVEIS LTDA,12.018.131/0001-85,AVENIDA VIEIRA DE BRITO,460,TERREO,SAO CRISTOVAO,57601-100,GASOLINA ADITIVADA,11/05/2023,6.09,,R$ / litro,IPIRANGA,2023-11-05,11,2023,2023-11-23
NE,AL,PALMEIRA DOS INDIOS,POSTO ZÉ TAVARES COMÉRCIO DE COMBUSTÍVEIS LTDA,12.018.131/0001-85,AVENIDA VIEIRA DE BRITO,460,TERREO,SAO CRISTOVAO,57601-100,GASOLINA,11/05/2023,5.99,,R$ / litro,IPIRANGA,2023-11-05,11,2023,2023-11-23
NE,AL,PALMEIRA DOS INDIOS,BALBINO & CIA LTDA,08.623.068/0001-39,AVENIDA MUNIZ FALCAO,"1,001",,JOSE MAIA COSTA,57602-490,DIESEL S10,11/05/2023,6.54,,R$ / litro,RAIZEN,2023-11-05,11,2023,2023-11-23
NE,AL,PALMEIRA DOS INDIOS,BALBINO & CIA LTDA,08.623.068/0001-39,AVENIDA MUNIZ FALCAO,"1,001",,JOSE MAIA COSTA,57602-490,DIESEL,11/05/2023,6.44,,R$ / litro,RAIZEN,2023-11-05,11,2023,2023-11-23
NE,AL,PALMEIRA DOS INDIOS,BALBINO & CIA LTDA,08.623.068/0001-39,AVENIDA MUNIZ FALCAO,"1,001",,JOSE MAIA COSTA,57602-490,GASOLINA ADITIVADA,11/05/2023,6.07,,R$ / litro,RAIZEN,2023-11-05,11,2023,2023-11-23
NE,AL,PALMEIRA DOS INDIOS,BALBINO & CIA LTDA,08.623.068/0001-39,AVENIDA MUNIZ FALCAO,"1,001",,JOSE MAIA COSTA,57602-490,GASOLINA,11/05/2023,5.99,,R$ / litro,RAIZEN,2023-11-05,11,2023,2023-11-23
NE,AL,PALMEIRA DOS INDIOS,AMORIM & CORREIA LTDA,08.413.304/0001-92,RUA PEDRO BARBOSA,S/N,,CENTRO,57601-080,GASOLINA ADITIVADA,11/05/2023,5.94,,R$ / litro,VIBRA ENERGIA,2023-11-05,11,2023,2023-11-23
NE,AL,PALMEIRA DOS INDIOS,AMORIM & CORREIA LTDA,08.413.304/0001-92,RUA PEDRO BARBOSA,S/N,,CENTRO,57601-080,GASOLINA,11/05/2023,5.89,,R$ / litro,VIBRA ENERGIA,2023-11-05,11,2023,2023-11-23
N,AM,PARINTINS,F.J. COMERCIO DE COMBUSTIVEIS LTDA,09.368.602/0001-70,RUA PARAIBA,41,CONJ  MACURANY,RAIMUNDO MUNIZ,69151-456,DIESEL S10,11/05/2023,8.38,,R$ / litro,BRANCA,2023-11-05,11,2023,2023-11-23
N,AM,PARINTINS,F.J. COMERCIO DE COMBUSTIVEIS LTDA,09.368.602/0001-70,RUA PARAIBA,41,CONJ  MACURANY,RAIMUNDO MUNIZ,69151-456,GASOLINA ADITIVADA,11/05/2023,6.89,,R$ / litro,BRANCA,2023-11-05,11,2023,2023-11-23
N,AM,PARINTINS,F.J. COMERCIO DE COMBUSTIVEIS LTDA,09.368.602/0001-70,RUA PARAIBA,41,CONJ  MACURANY,RAIMUNDO MUNIZ,69151-456,GASOLINA,11/05/2023,6.89,,R$ / litro,BRANCA,2023-11-05,11,2023,2023-11-23
N,AM,PARINTINS,MUCURIPE COMERCIO DE COMBUSTIVEIS LTDA,84.110.394/0011-00,ESTRADA ODOVALDO NOVO,S/N,,DJARD VIEIRA,69152-470,DIESEL S10,11/05/2023,7.29,,R$ / litro,BRANCA,2023-11-05,11,2023,2023-11-23
N,AM,PARINTINS,MUCURIPE COMERCIO DE COMBUSTIVEIS LTDA,84.110.394/0011-00,ESTRADA ODOVALDO NOVO,S/N,,DJARD VIEIRA,69152-470,GASOLINA,11/05/2023,6.79,,R$ / litro,BRANCA,2023-11-05,11,2023,2023-11-23
N,AP,MACAPA,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,03.659.452/0006-82,RUA CICERO MARQUES DE SOUZA,3134,,NOVO HORIZONTE,68909-803,GASOLINA,11/05/2023,5.05,,R$ / litro,BRANCA,2023-11-05,11,2023,2023-11-23
N,AP,MACAPA,POSTO ICCAR LTDA,02.280.133/0034-52,AVENIDA RIO VILA NOVA,62,ESQ. C/RUA BEIRA RIO,TREM,68905-160,DIESEL S10,11/05/2023,5.66,,R$ / litro,BRANCA,2023-11-05,11,2023,2023-11-23
N,AP,MACAPA,POSTO ICCAR LTDA,02.280.133/0034-52,AVENIDA RIO VILA NOVA,62,ESQ. C/RUA BEIRA RIO,TREM,68905-160,GASOLINA,11/05/2023,5.02,,R$ / litro,BRANCA,2023-11-05,11,2023,2023-11-23
N,AP,MACAPA,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,03.659.452/0003-30,RUA CLAUDOMIRO DE MORAES,1130,,NOVO BURITIZAL,68904-000,GASOLINA,11/05/2023,5.05,,R$ / litro,BRANCA,2023-11-05,11,2023,2023-11-23
N,AP,MACAPA,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,03.659.452/0004-10,AVENIDA VIOLETA MONT'ALVERNE MOREIRA,275,,CONGOS,68900-000,GASOLINA,11/05/2023,5.05,,R$ / litro,BRANCA,2023-11-05,11,2023,2023-11-23
